TICKER SYMBOL,NAME,LIST PRICE,INTRINSIC VALUE,EPS TTM,GROWTH ESTIMATES NEXT 5 YEARS,MARGIN OF SAFETY,PRICE TO BOOK,ALTMAN Z-SCORE,ENTERPRISE VALUE,EV(YFINANCE),FREE CASH_FLOW (MIL),FREE CASH_FLOW (YFINANCE),TOTAL CASH (YFINANCE),TOTAL CASH MINUS MARKET CAP,TOTAL CASH PER SHARE,TOTAL LIABILITIES (MIL),TOTAL LIABILITIES (YFINANCE),PRICE/FIFTY TWO WEEK LOW,DAY LOW/FIFTY TWO WEEK LOW,DAY LOW,FIFTY TWO WEEK LOW,PERCENT SHORT OF FLOAT,ENTERPRISE VALUE/EBITDA,EV/EBITDA (YFIANACE),
AERI,"Aerie Pharmaceuticals, Inc.",12,357.59488,-3.827,-66.9,29.79957333,None,-4.03, 642.33 Mil ,724985472,($52.98),-36428000,188287008,-402099616,3.986,$395.14 ,235942000,1.331853496,1.331853496,12,9.01,0.113000005,-6.57,-7.309,-8.014
AESE,"Allied Esports Entertainment, I",1.77,undefined,-0.758,N/A,undefined,0.8054004,-3.5, 64.35 Mil ,75861632,($4.27),-29515484,7689991,-60021345,0.196,$42.35 ,4328225,2.058139535,2,1.72,0.86,0.046,-2.33,-5.536,-1.574
AFAQU,,9.93,,Unexpected error:<class 'TypeError'>,,,None,, - ,,$,None,1065040,,,$18.51 ,0,,,9.93,9.75,,-1090.98,,-9.93
AFAQW,,,,Key Error,,,,, - ,,$,,,,,$18.51 ,,,,,,,-1090.98,,0
AFBI,"Affinity Bancshares, Inc.",13.93,undefined,None,,undefined,None,, 30.24 Mil ,25315520,$0.00 ,None,101398000,4493912,14.754,$669.17 ,39084000,1.97029703,1.96039604,13.86,7.07,0.0006,Not Found!,None,0.824
AFCG,"AFC Gamma, Inc.",22.67,undefined,None,N/A,undefined,None,, 245.20 Mil ,154044112,$,None,126793968,-173961296,9.486,$10.05 ,0,1.147848101,1.127088608,22.26,19.75,0.0011,Not Found!,None,-13.184
AFINO,,26.37,,Unexpected error:<class 'TypeError'>,,,None,Not Found!,,,Not Found!,96001000,86575000,,,Not Found!,1792050944,,,26.56,24.5,,,,-26.37
AFIN,"American Finance Trust, Inc.",8.3975,undefined,-0.43,N/A,undefined,0.5405756,0.04, 2.63 Bil ,2796648192,$99.50 ,110256128,102860000,-802663776,0.949,"$1,918.00 ",1791015040,1.555092593,1.537037037,8.3,5.4,0.0396,13.19,15.373,-7.4485
AFIB,"Acutus Medical, Inc.",8.29,undefined,None,N/A,undefined,None,-3.94, 186.61 Mil ,422634016,($112.94),-74195376,95519000,-128630072,3.396,$64.74 ,41169000,1.061459667,1,7.81,7.81,0.26229998,-1.74,-4.388,-4.894
AFINP,"American Finance Trust, Inc. - ",26.51,undefined,-0.44,,undefined,1.73577,Not Found!,,4572909056,Not Found!,96001000,86575000,-1096888552,0.799,Not Found!,1792050944,1.147122458,1.1419299,26.39,23.11,None,,25.436,-25.711
AFRM,"Affirm Holdings, Inc.",133.9,undefined,None,-1.11,undefined,None,10.66, 38.90 Bil ,17764057088,($213.40),None,1623672064,-35804809984,6.125,"$2,285.80 ",2114249984,2.879569892,2.830537634,131.62,46.5,0.0754,-120.52,-150.226,-127.775
AGBA,AGBA Acquisition Limited,10.89,undefined,None,,undefined,4.199384,N/A , 60.20 Mil ,59343208,($0.47),None,570008,-57668772,0.107,$4.93 ,2795438,1.078217822,1.078217822,10.89,10.1,0.0003,-106.36,None,-10.783
AFYA,Afya Limited,19.43,undefined,None,10.36,undefined,None,2.61, 1.92 Bil ,2804881408,$61.10 ,213634128,1427869952,-371114496,15.309,$589.70 ,2124304000,1.053687636,1.034707158,19.08,18.44,0.0176,19.3,5.511,-4.121
AFMD,Affimed N.V.,5.94,undefined,-0.592,N/A,undefined,7.7868853,2.28, 438.17 Mil ,452232160,($27.19),11403000,240672000,-437360064,2.023,$117.04 ,11303000,1.925445705,1.824991896,5.6301,3.085,0.0339,-9.89,-15.897,-3.917
AGBAU,,12.11,,Unexpected error:<class 'TypeError'>,,,12.924226,N/A , - ,,($0.47),None,570008,,,$4.93 ,2795438,,,12.11,9.99,,-106.36,,-12.11
AGBAW,,,,Key Error,,,,N/A , - ,,($0.47),,,,,$4.93 ,,,,,,,-106.36,,0
AGBAR,,,,Key Error,,,,Not Found!,,,Not Found!,,,,,Not Found!,,,,,,,,,0
AGC,,10.09,,Unexpected error:<class 'TypeError'>,N/A,,126.12501,, 630.35 Mil ,,$,None,None,,,$139.82 ,178120,,,10.04,10.04,,-720.4,,-10.09
AGCWW,,,,Key Error,,,,N/A , - ,,$0.00 ,,,,,$139.82 ,,,,,,,-720.4,,0
AGCUU,,10.53,,Unexpected error:<class 'TypeError'>,,,None,, - ,,$,None,732237,,,$139.82 ,0,,,10.51,10.5,,-720.4,,-10.53
AGEN,Agenus Inc.,5.74,undefined,-1.05,N/A,undefined,None,-12.79, 1.32 Bil ,600049984,($169.69),-79449504,99871000,-1070927080,0.488,$448.05 ,56539000,2.296,2.262,5.655,2.5,0.1481,-8.46,-5.513,-5.252
AGGR,Agile Growth Corp.,9.74,undefined,None,,undefined,None,, 376.21 Mil ,371558720,$,None,1216286,-376208706,0.031,$26.74 ,0,1.016701461,1.013569937,9.71,9.58,None,-849.23,None,-9.709
AGGRW,,,,Key Error,,,,, - ,,$,,,,,$26.74 ,,,,,,,-849.23,,0
AGGRU,,9.96,,Unexpected error:<class 'TypeError'>,,,None,, - ,,$,None,1216286,,,$26.74 ,0,,,9.8924,9.75,,-849.23,,-9.96
AGFY,Agrify Corporation,19.7,undefined,None,20,undefined,None,3.78, 291.42 Mil ,223214640,$,-10410625,8111000,-391702472,0.4,$28.29 ,21046000,2.892804699,2.790014684,19,6.81,0.017,-23.87,-18.331,-19.3
AGFS,"AgroFresh Solutions, Inc.",2.05,-42.9016,-1.141,15,-20.92760976,0.4324114,0.17, 467.56 Mil ,455407488,$45.60 ,44660248,56694000,-60884968,1.087,$348.20 ,263823008,1.132596685,1.160220994,2.1,1.81,0.0089,7.45,7.762,-0.963
AGILW,,,,Key Error,,,,, - ,,$,,,,,$0.00 ,,,,,,,Not Found!,,0
AGIL,,8.14,,Unexpected error:<class 'TypeError'>,,,None,, 448.99 Mil ,,$,None,3616000,,,$0.00 ,120191000,,,7.8506,7.83,,Not Found!,,-8.14
AGMH,AGM Group Holdings Inc.,9.27,undefined,-0.049,,undefined,52.832375,47.4, 194.82 Mil ,197780416,($1.66),-1581339,461010,-194735582,0.022,$2.89 ,909303,1.311173975,1.274398868,9.01,7.07,0.0009,-203.36,-206.301,-9.248
AGLE,"Aeglea BioTherapeutics, Inc.",7.81,undefined,-1.516,N/A,undefined,2.6680386,4.87, 258.44 Mil ,240973344,($54.16),-50796624,146272992,-235106496,3.046,$27.96 ,5520000,1.341924399,1.332474227,7.755,5.82,0.0502,-4.01,-2.994,-4.764
AGNC,AGNC Investment Corp.,16.02,74.64392,5.521,-0.05,4.659420724,0.8568544,, 9.15 Bil ,45631758336,"$1,742 ",None,13306999808,4845498368,25.351,"$64,387 ",48898998272,1.167638484,1.166909621,16.01,13.72,0.0275,Not Found!,None,9.331
AGIO,"Agios Pharmaceuticals, Inc.",44.02,1779.0576,22.926,40,40.41475693,1.3426756,10.65, 1.03 Bil ,1734867072,($363.48),-74534000,2335602944,-384133888,33.396,$152.79 ,103609000,1.355712966,1.337850323,43.44,32.47,0.1161,-2.92,-5.59,-10.624
AGNCO,,25.58,,Unexpected error:<class 'TypeError'>,,,1.3576729,Not Found!,,,Not Found!,None,13306999808,,,Not Found!,48898998272,,,25.44,21.87,,,,-25.58
AGNCP,AGNC Investment Corp. - Deposit,25.11,undefined,None,,undefined,None,Not Found!,,50256199680,Not Found!,None,13306999808,6895533056,25.351,Not Found!,48898998272,1.180535966,1.171325811,24.9141,21.27,None,,None,0.241
AGNCM,AGNC Investment Corp. - Deposit,25.29,undefined,5.521,,undefined,1.3432201,Not Found!,,50712870912,Not Found!,None,13306999808,4323640320,25.351,Not Found!,48898998272,1.144343891,1.140950226,25.215,22.1,None,,None,0.061
AGNCN,AGNC Investment Corp. - Deposit,25.6,undefined,5.521,,undefined,1.3554457,Not Found!,,50912333824,Not Found!,None,13306999808,4548999168,25.351,Not Found!,48898998272,1.127256715,1.122853369,25.5,22.71,None,,None,-0.249
AGRI,,,,Key Error,,,,N/A , 34.73 Mil ,,($1.47),,,,,$3.32 ,,,,,,,-10.24,,0
AGNG,,28.98,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,,Not Found!,,,,28.8091,24.36,,Not Found!,,-28.98
AGRIW,,,,Key Error,,,,N/A , - ,,($1.64),,,,,$3.32 ,,,,,,,-10.24,,0
AGTC,Applied Genetic Technologies Co,2.68,undefined,-2.112,N/A,undefined,1.1502864,-1.67, 29.29 Mil ,53206772,($53.03),-30825500,111027000,-563024,2.597,$41.16 ,14592000,1.042801556,1.011673152,2.6,2.57,0.096999995,-0.52,-0.922,-0.083
AHPA,,,,Key Error,,,,, 286.20 Mil ,,$,,,,,$0.62 ,,,,,,,-143100.5,,0
AGZD,,46.86,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,,Not Found!,,,,46.83,46.72,,Not Found!,,-46.86
AGRX,"Agile Therapeutics, Inc.",0.9423,undefined,-0.699,N/A,undefined,1.6992443,-11.36, 47.73 Mil ,93904416,($62.95),-31739876,40111000,-19431688,0.454,$27.67 ,15742000,1.436432927,1.001371951,0.6569,0.656,0.0884,-0.76,-1.651,-0.4883
AHPAU,,,,Key Error,,,,N/A , - ,,$25.58 ,,,,,$176.64 ,,,,,,,17.54,,0
AGYS,"Agilysys, Inc.",54.1,-13.76208,-1.006,0.05,-0.254382255,15.605381,12.21, 1.27 Bil ,1229420416,$39.90 ,47380876,103911000,-1143387176,4.252,$70.00 ,12593000,2.158818835,2.069034318,51.85,25.06,0.0323,-88.39,-87.323,-49.848
AHPAW,,,,Key Error,,,,, - ,,$,,,,,$0.62 ,,,,,,,-143100.5,,0
AHCO,AdaptHealth Corp.,23.25,undefined,None,46.8,undefined,None,0.94, 4.74 Bil ,5536542720,$124 ,208319888,132137000,-2854715096,1.022,"$2,794 ",1800066944,1.107142857,1.090238095,22.895,21,0.0464,47.29,23.165,-22.228
AIA,,79.07,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,,Not Found!,,,,78.85,73.82,,Not Found!,,-79.07
AHPI,"Allied Healthcare Products, Inc",6.35,undefined,-0.101,N/A,undefined,2.6690392,3.51, 25.45 Mil ,42464944,($3.95),-3666647,276455,-23804785,0.069,$7.12 ,3850226,1.84057971,1.729391304,5.9664,3.45,0.16780001,10.37,32.883,-6.281
AIH,Aesthetic Medical International,4.25,undefined,None,N/A,undefined,None,0.37, 164.18 Mil ,518921824,$0.00 ,None,15473000,-87885808,0.707,$87.50 ,408200992,1.25739645,1.272218935,4.3001,3.38,None,-7.39,-8.362,-3.543
AIHS,Senmiao Technology Limited,0.6018,undefined,-0.318,,undefined,9.285714,-4.43, 41.42 Mil ,55564840,($12.12),2714925,3537630,-28490144,0.072,$25.29 ,9242837,1.2036,1.1642,0.5821,0.5,0.005,-3.49,-4.899,-0.5298
AIKI,AIkido Pharma Inc.,0.8345,undefined,None,N/A,undefined,None,N/A ,"-19,393,000.00",-32380144,($5.24),-5322750,101892000,23999936,1.136,$1.05 ,0,1.775531915,1.765957447,0.83,0.47,0.0068,3.04,None,0.3015
AIMC,Altra Industrial Motion Corp.,54.94,75.764,2.015,15,1.379031671,1.8151665,1.9, 4.76 Bil ,5117301760,$255 ,218987504,277800000,-3338811328,4.283,"$2,155 ",1416800000,1.409079251,1.374457553,53.5901,38.99,0.013400001,12.46,13.285,-50.657
AINV,Apollo Investment Corporation -,13.21,31.5376,1.714,3,2.387403482,0.8400504,, 2.32 Bil ,2314709504,$394.80 ,124659752,47317000,-821298424,0.727,"$1,542.30 ",1488797952,1.80218281,1.811732606,13.28,7.33,0.032,Not Found!,None,-12.483
AIQ,,30.8,,Key Error,,,None,0.96, - ,,$54.90 ,,,,,$662.70 ,,,,30.5,22.98,,Not Found!,,-30.8
AIRR,,42.17,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,,Not Found!,,,,41.78,26.104,,Not Found!,,-42.17
AIRT,"Air T, Inc.",27.27,undefined,-0.38,N/A,undefined,3.6861668,2.24, 169.21 Mil ,198507952,($12.80),-19518124,9379000,-67796944,3.255,$130.20 ,102013000,2.944924406,2.892008639,26.78,9.26,0.0175,-52.98,-33.916,-24.015
AIRTP,"Air T, Inc. - Trust Preferred S",24.6,undefined,-0.38,,undefined,3.3874743,Not Found!,,173373872,Not Found!,-19518124,9379000,-583453768,3.255,Not Found!,102013000,1.143122677,1.140334572,24.54,21.52,None,,-29.621,-21.345
AIRG,"Airgain, Inc.",11.95,-13.7112,-0.197,35,-1.147380753,2.506795,3.29, 103.95 Mil ,174294064,($3.95),-177875,21458000,-104878232,2.036,$21.56 ,3667000,1.021367521,1.020512821,11.94,11.7,0.0348,-50.34,-82.918,-9.914
AKIC,Sports Ventures Acquisition Cor,9.77,undefined,None,,undefined,None,, 285.32 Mil ,284564160,$,None,712827,-285152389,0.024,$0.03 ,0,1.023036649,1.017801047,9.72,9.55,0.0006,Not Found!,None,-9.746
AKAM,"Akamai Technologies, Inc.",103.75,110.536,3.37,12,1.065407229,3.91113,4.03, 18.06 Bil ,19938433024,$606 ,470351488,1416487936,-15267256320,8.699,"$3,444 ",2833026048,1.119926598,1.100604491,101.96,92.64,0.0672,14.6,18.266,-95.051
AKICU,,9.9,,Unexpected error:<class 'TypeError'>,,,None,, - ,,$,None,712827,,,$0.03 ,0,,,9.9,9.75,,Not Found!,,-9.9
AKBA,"Akebia Therapeutics, Inc.",2.8,undefined,-2.709,N/A,undefined,2.0830245,-3.22, 367.69 Mil ,486513056,($192.00),37615752,272764000,-177159168,1.704,$437.20 ,125221000,1.339712919,1.313397129,2.745,2.09,0.1183,-1.45,-3.616,-1.096
AKICW,,,,Key Error,,,,, - ,,$,,,,,$0.03 ,,,,,,,Not Found!,,0
AKRO,"Akero Therapeutics, Inc.",21.19,undefined,-2.495,N/A,undefined,2.9847372,N/A , 507.90 Mil ,466379520,($75.28),-41443376,230028000,-505499232,6.598,$17.88 ,1610000,1.200226565,1.16680827,20.6,17.655,0.16860001,-5.33,None,-14.592
AKTS,"Akoustis Technologies, Inc.",8.32,undefined,-1.103,N/A,undefined,3.4047108,30.51, 320.63 Mil ,460830720,($41.86),-24872624,90392000,-310082880,1.794,$7.58 ,2144000,1.124324324,1.071621622,7.93,7.4,0.0955,-8.74,-13.685,-6.526
AKU,Akumin Inc.,2.5,undefined,None,N/A,undefined,None,0.73, 713.51 Mil ,704952960,$25.10 ,19234268,122724936,-55158568,1.725,$663.60 ,613668608,1.19047619,1.161904762,2.44,2.1,None,25.2,15.557,-0.775
AKTX,Akari Therapeutics Plc,1.65,undefined,-0.541,N/A,undefined,6.5983605,N/A , 72.84 Mil ,51348864,($17.22),-11401840,14055777,-49780403,0.365,$3.24 ,0,1.161971831,1.084507042,1.54,1.42,None,-4.28,-3.008,-1.285
AKUS,"Akouos, Inc.",10.59,undefined,None,22.1,undefined,None,N/A , 256.89 Mil ,188668416,($57.57),-24805376,308009984,-51296224,8.953,$40.06 ,13330000,1.074036511,1.042596349,10.28,9.86,0.18120001,-4.15,-4.16,-1.637
ALAC,Alberton Acquisition Corporatio,11.33,undefined,-0.04,,undefined,10.08834,N/A , 55.12 Mil ,52913092,$0.00 ,363810,1431,-52704609,0,$8.96 ,3302170,1.170454545,1.178719008,11.41,9.68,0.0201,-89.62,None,-11.33
ALACR,,,,Key Error,,,,Not Found!,,,Not Found!,,,,,Not Found!,,,,,,,,,0
AKYA,"Akoya BioSciences, Inc.",13.22,undefined,None,N/A,undefined,None,5.17, 376.38 Mil ,772799232,$0.00 ,None,11691000,-477142920,0.315,$58.52 ,35302000,1.090759076,1.03630363,12.56,12.12,0.014400001,-37.73,-80.617,-12.905
ALACW,Alberton Acquisition Corporatio,0.3605,undefined,-0.04,,undefined,0.3411661,N/A , - ,None,$0.00 ,363810,1431,-964069,0,$8.96 ,3302170,1.092424242,1,0.33,0.33,None,-89.62,None,-0.3605
ALACU,Alberton Acquisition Corporatio,16.5,undefined,-0.019,,undefined,14.423077,N/A , - ,76488384,$0.00 ,363810,1431,-66088165,0,$8.96 ,3302170,1.5,1.5,16.5,11,None,-89.62,None,-16.5
ALCO,"Alico, Inc.",34.98,undefined,3.735,N/A,undefined,1.1773031,2.49, 362.26 Mil ,394718112,($26.10),-29226500,10371000,-252410632,1.379,$195.00 ,142074000,1.251520572,1.237209302,34.58,27.95,0.057600003,4.02,14.911,-33.601
ALFIW,,,,Key Error,,,,N/A , - ,,$0.00 ,,,,,$0.98 ,,,,,,,-14.06,,0
ALF,"ALFI, Inc.",5.95,undefined,None,,undefined,None,N/A , - ,76867064,($476.00),None,19693652,-44367488,1.218,"$3,563.00 ",0,2.468879668,2.390041494,5.76,2.41,0.0418,Not Found!,-7.352,-4.732
ALEC,"Alector, Inc.",24.28,31.1904,-2.565,-16.1,1.28461285,8.190409,2.58, 1.62 Bil ,1386817664,($188.66),-103754128,362744000,-1503808448,4.548,$212.60 ,50520000,2.662280702,2.526315789,23.04,9.12,0.1125,-7.85,-6.95,-19.732
ALBO,"Albireo Pharma, Inc.",29.56,undefined,-6.956,N/A,undefined,3.9301937,0.23, 406.83 Mil ,362376480,($120.35),-58178752,186286000,-395121488,9.674,$105.99 ,13158000,1.085567389,1.080062431,29.4101,27.23,0.1257,-3.36,-3.096,-19.886
ALDX,"Aldeyra Therapeutics, Inc.",8.7,-134.67648,-1.024,73.7,-15.48005517,3.1897204,N/A , 269.14 Mil ,579930496,($37.11),-49222660,88442376,-397964920,1.535,$22.75 ,15411356,1.400966184,1.331723027,8.27,6.21,0.0888,-5.68,-16.196,-7.165
ALGM,"Allegro MicroSystems, Inc.",30.79,undefined,None,12.99,undefined,None,20.93, 5.57 Bil ,5207848960,$85.40 ,123851376,221934000,-5520837712,1.17,$177.50 ,42694000,1.834922527,1.794994041,30.12,16.78,0.0361,71.25,32.442,-29.62
ALGT,Allegiant Travel Company,194.5,-2727.51264,-11.526,139.4,-14.02320123,4.432162,1.76, 4.00 Bil ,3919204864,$118 ,-66735248,1185858048,-1966834688,66.918,"$2,728 ",1717165952,1.630753752,1.595623376,190.31,119.27,0.048299998,13.97,52.308,-127.582
ALHC,"Alignment Healthcare, Inc.",17.06,undefined,None,-33.3,undefined,None,6.53, 2.93 Bil ,4275017216,$0.00 ,None,528416992,-2743259680,2.822,$329.70 ,155299008,1.137333333,1.127,16.905,15,0.013099999,-34.38,-114.821,-14.238
ALGN,"Align Technology, Inc.",661.41,371.874864,5.763,31.83,0.562245603,15.007346,17.16, 49.94 Bil ,47621070848,$895 ,671940864,1131698048,-49797453952,14.301,"$2,011 ",85358000,2.048533465,1.987936321,641.845,322.87,0.025999999,50.68,74.276,-647.109
ALGS,"Aligos Therapeutics, Inc.",14.63,undefined,None,N/A,undefined,None,5.71, 412.01 Mil ,577217984,($89.93),-53465376,213415008,-315013760,5.594,$42.99 ,12870000,1.141185647,1.061622465,13.61,12.82,0.106400006,-3.76,-5.671,-9.036
ALJJ,"ALJ Regional Holdings, Inc.",1.06,undefined,-0.092,N/A,undefined,3.125,0.72, 174.12 Mil ,182588528,$15.30 ,15805125,8415000,-38138100,0.199,$196.20 ,137679008,1.164835165,1.153846154,1.05,0.91,0.007900001,7.53,6.071,-0.861
ALIM,"Alimera Sciences, Inc.",4.18,undefined,-1.466,N/A,undefined,None,-6.4, 65.94 Mil ,75445328,$1.19 ,3378750,24780000,-3780850,3.579,$56.21 ,43954000,1.093954462,1.065166187,4.07,3.821,0.026500002,6.06,10.249,-0.601
ALKT,"Alkami Technology, Inc.",24.57,undefined,None,N/A,undefined,None,17.37, 1.81 Bil ,2032622848,$0.00 ,None,338476992,-1757519168,3.882,$73.48 ,24905000,1.018234563,1.004558641,24.24,24.13,0.0124,-90.36,-80.236,-20.688
ALKS,,,,Key Error,,,,3.46, 5.06 Bil ,,$88 ,,,,,$840 ,,,,,,,136.5,,0
ALLK,Allakos Inc.,102.39,11.456,-3.58,-10.5,0.111885926,9.063693,N/A , 5.13 Bil ,4065384960,($174.14),-86921000,559694976,-5035660160,10.365,$83.96 ,50500000,1.357777483,1.318260178,99.41,75.41,0.1573,-25.91,-20.528,-92.025
ALLT,Allot Ltd.,15.68,-51.9008,-0.331,89.5,-3.31,4.444753,5.26, 459.69 Mil ,493068480,($5.80),10636375,101339000,-470181192,2.82,$81.60 ,2453000,1.738359202,1.72616408,15.57,9.02,0.0107,-108.6,-79.297,-12.86
ALNA,"Allena Pharmaceuticals, Inc.",0.8401,undefined,-0.921,N/A,undefined,2.009201,N/A , 50.37 Mil ,28986788,($34.73),-16992876,36287000,-11584244,0.629,$18.02 ,10474000,1.120133333,1.093333333,0.82,0.75,0.0241,-1.18,-0.812,-0.2111
ALOT,"AstroNova, Inc.",15.64,undefined,0.18,,undefined,1.4794312,4.51, 111.47 Mil ,109285160,$9.30 ,9540250,11389000,-100412192,1.57,$32.70 ,10774000,2.047120419,1.967277487,15.03,7.64,0.0041,7.28,10.334,-14.07
ALPA,,9.73,,Unexpected error:<class 'TypeError'>,,,None,, 187.91 Mil ,,$,None,None,,,$0.30 ,0,,,10.02,9.62,,Not Found!,,-9.73
ALLO,"Allogene Therapeutics, Inc.",24.38,-27.5576,-1.813,1,-1.130336341,1.7363132,9.88, 1.33 Bil ,3046427136,($193.08),-109331624,699580992,-1195209280,4.943,$102.91 ,54686000,1.856816451,1,13.13,13.13,0.0946,-5.88,-13.453,-19.437
ALPAU,,9.86,,Unexpected error:<class 'TypeError'>,,,None,, - ,,$,None,None,,,$0.30 ,0,,,9.86,9.56,,Not Found!,,-9.86
ALPAW,,1,,Unexpected error:<class 'TypeError'>,,,None,, - ,,$,None,None,,,$0.30 ,0,,,0.9937,0.9937,,Not Found!,,-1
ALNY,"Alnylam Pharmaceuticals, Inc.",202.91,-659.4472,-7.55,46.09,-3.249949239,25.80114,3.71, 22.98 Bil ,22856339456,($653.50),-791179776,1900082048,-22043833472,15.988,"$2,656.10 ",761072000,1.700980803,1.69393914,202.07,119.29,0.049000002,-32.17,-32.262,-186.922
ALPN,"Alpine Immune Sciences, Inc.",12.23,undefined,-1.342,N/A,undefined,4.5538106,0.62, 278.58 Mil ,147771648,($46.01),-37878500,91060000,-193080096,3.808,$115.99 ,22402000,1.696255201,1.633841886,11.78,7.21,0.078099996,-8.56,-4.343,-8.422
ALRM,"Alarm.com Holdings, Inc.",80.24,54.1512,1.635,12.2,0.674865404,7.0695276,5.73, 3.80 Bil ,4058173952,$82.80 ,84886624,662681984,-3222935680,13.279,$583.40 ,460744000,1.400226856,1.360439752,77.96,57.305,0.08930001,30.96,39.905,-66.961
ALRS,Alerus Financial Corporation,31.17,undefined,3.079,N/A,undefined,1.6029657,, 276.56 Mil ,259563008,$82.50 ,None,322108992,-205639360,18.724,"$2,812.80 ",64898000,1.575834176,1.552072801,30.7,19.78,0.0098,Not Found!,None,-12.446
ALRN,"Aileron Therapeutics, Inc.",0.9995,-7.44544,-0.439,2.1,-7.449164582,1.4237885,N/A , 28.54 Mil ,28481126,($20.12),-13891625,63351000,-24230840,0.701,$4.40 ,601000,1.098351648,1.053846154,0.959,0.91,0.0166,-1.29,-1.388,-0.2985
ALTU,Altitude Acquisition Corp.,9.84,undefined,None,,undefined,None,N/A , 370.18 Mil ,367292352,$,None,207634,-369917358,0.006,$0.28 ,0,1.022869023,1.021829522,9.83,9.62,0.0178,Not Found!,None,-9.834
ALTM,Altus Midstream Company,79.67,108.1456,2.63,17.2,1.357419355,None,0.42, 1.90 Bil ,2131830272,$172.60 ,34413500,51306000,-1271646448,13.695,"$2,359.90 ",657000000,8.439618644,8.4325,79.6028,9.44,0.0581,9.18,28.76,-65.975
ALTO,"Alto Ingredients, Inc.",5.24,undefined,None,20,undefined,None,1.43, 436.23 Mil ,401284704,$18.60 ,-20394624,50796000,-341830432,0.698,$191.20 ,93867000,1.193621868,1.189066059,5.22,4.39,0.21110001,10.36,6.757,-4.542
ALT,"Altimmune, Inc.",12.31,undefined,-1.9,N/A,undefined,1.8827351,17.07, 267.05 Mil ,167420960,($73.68),-38346320,226507152,-240781904,5.92,$15.98 ,1739559,1.578205128,1.533333333,11.96,7.8,0.1573,-3.91,-3.588,-6.39
ALTR,Altair Engineering Inc.,71.45,-13.423696,-0.143,50.17,-0.187875381,13.877111,8.5, 5.53 Bil ,5737863680,$43.20 ,56906500,260098000,-5043249712,3.444,$420.10 ,228480992,1.681967985,1.660546139,70.54,42.48,0.1317,143.68,132.548,-68.006
ALTUU,,,,Key Error,,,,N/A , - ,,$,,,,,$0.28 ,,,,,,,Not Found!,,0
ALTUW,,,,Unexpected error:<class 'TypeError'>,,,,N/A , - ,,$,,,,,$296.40 ,,,,,,,Not Found!,,0
ALTY,,13.3508,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,,Not Found!,,,,13.31,10.25,,Not Found!,,-13.3508
ALZN,"Alzamend Neuro, Inc.",2.65,undefined,None,,undefined,None,N/A , 206.29 Mil ,543842496,$0.00 ,None,165617,-216404607,0.003,$1.47 ,0,1.193693694,1.13963964,2.53,2.22,None,-58.5,None,-2.647
ALVR,"AlloVir, Inc.",22.93,undefined,None,N/A,undefined,None,N/A , 1.19 Bil ,977004352,($81.33),-35974500,336992000,-1097313024,5.472,$25.04 ,10197000,1.37635054,1.31212485,21.86,16.66,0.2228,-9.6,-10.59,-17.458
ALYA,Alithya Group inc.,2.84,-25.7184,-0.684,15,-9.055774648,1.4904863,1.22, 289.09 Mil ,301540800,($6.60),7699000,10653000,-229683752,0.127,$146.30 ,81529000,1.412935323,1.383084577,2.78,2.01,0.0036,722.65,121.393,-2.713
AMAL,Amalgamated Financial Corp.,16.18,undefined,1.572,N/A,undefined,0.96144974,, 21.91 Mil ,-154261296,$70.50 ,None,689096000,169495584,22.161,"$6,008.10 ",51165000,1.539486204,1.538534729,16.17,10.51,0.0107,Not Found!,None,5.981
AMAO,American Acquisition Opportunit,10.04,undefined,None,,undefined,None,, 133.58 Mil ,132472816,$,None,989100,-133281668,0.073,$9.54 ,0,1.020325203,1.012195122,9.96,9.84,None,-448.25,None,-9.967
ALXO,ALX Oncology Holdings Inc.,63.99,undefined,None,N/A,undefined,None,N/A , 2.06 Bil ,1858549632,($48.95),-15136500,429855008,-2031812576,10.685,$16.28 ,532000,1.8,1.710267229,60.8,35.55,0.1242,-35.02,-35.377,-53.305
AMAOU,,10.25,,Unexpected error:<class 'TypeError'>,,,None,, - ,,$,None,989100,,,$9.54 ,0,,,10.24,9.88,,-448.25,,-10.25
AMAOW,,,,Key Error,,,,Not Found!,,,Not Found!,,,,,Not Found!,,,,,,,,,0
AMAT,"Applied Materials, Inc.",127.88,undefined,4.802,,undefined,9.61896,9.49, 114.68 Bil ,1.2673E+11,"$4,985 ",3638749952,6510000128,-1.08853E+11,7.21,"$12,419 ",5719000064,2.248637243,2.213293476,125.87,56.87,0.013300001,17.07,18.277,-120.67
AMCIW,,0.51,,Unexpected error:<class 'TypeError'>,,,None,, - ,,$,None,431,,,$0.28 ,114906,,,0.53,0.53,,Not Found!,,-0.51
AMBA,"Ambarella, Inc.",158.65,-228.245568,-1.569,82.42,-1.438673609,11.380686,33.02, 5.21 Bil ,3227374080,$27.40 ,35674624,435528992,-5156454624,12.005,$107.00 ,11467000,2.964312407,2.85612855,152.86,53.52,0.0471,-151.65,-64.279,-146.645
