TICKER SYMBOL,NAME,LIST PRICE,INTRINSIC VALUE,EPS TTM,GROWTH ESTIMATES NEXT 5 YEARS,MARGIN OF SAFETY,PRICE TO BOOK,ALTMAN Z-SCORE,ENTERPRISE VALUE,FREE CASH_FLOW,TOTAL CASH,TOTAL CASH MINUS MARKET CAP,TOTAL CASH PER SHARE,TOTAL LIABILITIES,PRICE/52 WEEK LOW,DAY LOW/52 WEEK LOW,DAY LOW,52 WEEK LOW,PERCENT SHORT OF FLOAT,CASH FLOW PER SHARE,SHARES OUTSTANDING,CURRENCY,COUNTRY,RECOMMENDATION KEY,ENTERPRISE VALUE/EBITDA,INTRINSIC_VALUE_BY_CASH_FLOW,MARGIN_OF_SAFETY_BY_CASH_FLOW
USBF,,,,,,,,Not Found!,,,,,,,,,,,,,,,,,,,
USCB,"USCB Financial Holdings, Inc.",13.86,undefined,-3.484,N/A,undefined,1.7108345,,263259184,None,46228000,-214264896,2.312,36000000,1.31611432912354,1.3066185547431393,13.76,10.531,None,undefined,18767500,USD,United States,buy,None,undefined,undefined
USCT,,10.01,,None,,,None,,,None,None,,,208580,,,9.99,9.77,,,,,,,,,
URGN,UroGen Pharma Ltd.,8.36,undefined,-5.068,N/A,undefined,5.696023,-6.17 ,30958764,-49743376,106209000,-73601816,4.737,1749000,1.4901960784313724,1.4197860962566844,7.965,5.61,0.1141,-2.2186757536696655,22420300,USD,United States,buy,-0.313,undefined,undefined
USCTW,,0.2201,,None,,,None,N/A ,,None,None,,,208580,,,0.2699,0.2699,,,,,,,,,
USCTU,,10.09,,None,,,None,N/A ,,None,None,,,208580,,,10.09,10,,,,,,,,,
USIG,,,,,,,,Not Found!,,,,,,,,,,,,,,,,,,,
USEG,U.S. Energy Corp.,4.04,-7.930535211267608,-0.191,25.00,-1.9630037651652494,1.2870342,3.77 ,14474459,-2026875,7203000,-11689252,1.54,260000,1.388316151202749,1.3573883161512028,3.95,2.91,0.0015,-0.4334356221799286,4676300,USD,United States,none,37.402,-17.99673541107647,-4.454637477989226
USOI,,5.44,,None,,,None,Not Found!,,,,,,,,,5.39,4.52,,,,,,,,,
USLB,,40.62,,None,,,None,Not Found!,,,,,,,,,40.53,37.76,,,,,,,,,
USMC,,42.85,,None,,,None,Not Found!,,,,,,,,,42.81,37.62,,,,,,,,,
USLM,"United States Lime & Minerals, ",116.11,undefined,6.471,N/A,undefined,2.3778868,13.20 ,637235136,22897624,101402000,-546492784,17.979,3019000,1.0382723777161764,1.0104632030760976,113.0001,111.83,0.0047999998,4.046610479511246,5658470,USD,United States,none,9.422,undefined,undefined
USWS,"U.S. Well Services, Inc.",0.97,undefined,-3.618,N/A,undefined,None,-1.59 ,451204032,-59542752,29860000,-19968444,0.57,364174016,1.2278481012658227,1.1764556962025317,0.9294,0.79,0.0494,-1.1373582570226812,52351800,USD,United States,hold,1013.942,undefined,undefined
USXF,,,,,,,,Not Found!,,,,,,,,,,,,,,,,,,,
USIO,"Usio, Inc.",3.33,undefined,-0.013,N/A,undefined,4.8180494,0.29 ,108184968,79870,5939834,-77225566,0.238,3241242,1.3110236220472442,1.2913385826771653,3.28,2.54,0.0069,0.0031788422120952817,25125500,USD,United States,strong_buy,76.512,undefined,undefined
UTAA,,,,,,,,,,,,,,,,,,,,,,,,,,,
UTAAU,,10.4,,None,,,None,N/A ,,None,None,,,None,,,10.42,9.91,,,,,,,,,
UTAAW,,,,,,,,N/A ,,,,,,,,,,,,,,,,,,,
USWSW,,,,,,,,N/A ,,,,,,,,,,,,,,,,,,,
UTME,UTime Limited,2.54,undefined,-0.578,,undefined,0.4306478,N/A ,36873672,-4641375,8977000,-10865696,1.987,37809000,1.6710526315789473,1.5789473684210527,2.4,1.52,0.0174,-0.5613803688772937,8267790,USD,China,none,-6.105,undefined,undefined
UTMD,"Utah Medical Products, Inc.",87.5,undefined,3.849,N/A,undefined,2.8769078,25.46 ,276067904,None,60974000,-261932304,16.684,331000,1.0801135662263917,1.0678928527342304,86.51,81.01,0.0146,undefined,3650930,USD,United States,none,10.543,undefined,undefined
UTSI,UTStarcom Holdings Corp,0.7549,-11.945690140845072,-0.316,22.00,-15.824202067618321,0.3498334,1.17 ,-14003155,19390000,49518000,22924156,1.375,5094000,1.1101470588235294,1.0735294117647058,0.73,0.68,0.0019,0.5359003485148733,36182100,USD,China,none,1.115,20.25854275230873,26.836061401919103
UXIN,Uxin Limited,0.9,undefined,-1.155,N/A,undefined,None,-18.36 ,449015712,1758633344,216782000,-149205904,0.548,290319008,1.4754098360655739,1.4754098360655739,0.9,0.61,None,4.425559801310275,397380992,USD,China,hold,-1.176,undefined,undefined
VABK,Virginia National Bankshares Co,34.32,undefined,1.832,,undefined,1.1343799,,-223186272,None,425529984,244090928,80.163,10819000,1.1308072487644152,1.1222405271828666,34.06,30.35,0.0011999999,undefined,5308340,USD,United States,none,None,undefined,undefined
VALN,Valneva SE,35,undefined,-3.062,N/A,undefined,21.74644,1.06 ,1501084928,61587000,329766016,-1452541056,6.611,111486000,1.4488554042306578,1.3909011880614315,33.6,24.157,None,1.1736020992093663,52476900,USD,France,strong_buy,-13.009,undefined,undefined
UTHR,United Therapeutics Corporation,190.11,122.89014084507042,9.915,1.50,0.6464159741469171,2.2250304,6.59 ,6764654592,403587488,1930700032,-6593358592,42.779,818899968,1.2003409521404218,1.1927642379088268,188.91,158.38,0.036199998,8.96134220021538,45036500,USD,United States,buy,9.181,111.07015684773994,0.5842415277878067
VACC,Vaccitech plc,5.6,undefined,-4.16,N/A,undefined,0.74904245,4.00 ,100655184,None,233871008,49708832,6.71,8163000,1.2527964205816555,1.1812080536912752,5.28,4.47,None,undefined,34879200,USD,United Kingdom,buy,-2.895,undefined,undefined
UVSP,Univest Financial Corporation,25.59,52.62957746478874,3.397,4.00,2.0566462471586062,0.9905771,,244682624,None,903779968,154597376,30.69,243200000,1.0381338742393509,1.0304259634888437,25.4,24.65,0.0098,undefined,29449000,USD,United States,buy,None,undefined,undefined
VALU,"Value Line, Inc.",69.5,undefined,2.873,N/A,undefined,9.329018,10.92 ,541884928,6010875,52240000,-662507776,5.477,7944000,2.43006993006993,2.4657342657342656,70.52,28.6,0.066300005,0.6302293029693005,9537600,USD,United States,none,57.857,undefined,undefined
UTRS,"Minerva Surgical, Inc.",4.47,undefined,-20.722,N/A,undefined,None,-0.81 ,383065504,None,6128000,-120085648,0.213,120418000,1.075812274368231,1.0252707581227436,4.26,4.155,0.002,undefined,28815900,USD,United States,buy,-30.997,undefined,undefined
VAQC,Vector Acquisition Corporation ,9.79,undefined,None,,undefined,None,N/A ,558243584,None,345412,-561684604,0.006,0,1.016614745586708,1.0155763239875388,9.78,9.63,0.0002,undefined,45000000,USD,United States,none,None,undefined,undefined
VBB,,,,,,,,,,,,,,,,,,,,,,,,,,,
VAXX,"Vaxxinity, Inc.",4.26,undefined,-1.383,N/A,undefined,None,4.90 ,791859904,None,89375000,-431010120,0.713,10791000,1.2383720930232558,1.1744186046511629,4.04,3.44,0.0084,undefined,111520000,USD,United States,strong_buy,-9.085,undefined,undefined
VBFC,,53.89,,8.955,N/A,,1.280711,,,None,None,,,14424000,,,53.89,40.25,,,,,,,,,
VBOC,,,,,,,,,,,,,,,,,,,,,,,,,,,
VBOCW,,,,,,,,N/A ,,,,,,,,,,,,,,,,,,,
VBNK,,,,,,,,,,,,,,,,,,,,,,,,,,,
VBOCU,,,,,,,,N/A ,,,,,,,,,,,,,,,,,,,
VBLT,Vascular Biogenics Ltd.,1.795,undefined,-0.471,N/A,undefined,2.4015248,-0.05 ,75206864,-14911250,50445000,-80529352,0.806,2392000,1.6318181818181816,1.5909090909090908,1.75,1.1,0.0378,-0.2151738996170197,69298600,USD,Israel,buy,-2.803,undefined,undefined
VBTX,"Veritex Holdings, Inc.",35.19,46.356788732394364,2.413,7.00,1.3173284663937017,1.3241327,,2732128512,None,339531008,-1363166720,6.888,1044097984,1.289814169995968,1.2630575816442473,34.46,27.283,0.023599999,undefined,49296400,USD,United States,buy,None,undefined,undefined
VC,Visteon Corporation,99.05,126.44871211267609,0.984,95.18,1.276614963277901,6.9319296,3.75 ,3522321664,13750000,397000000,-2368504000,14.18,508000000,1.0814499399497761,1.066382792881319,97.67,91.59,0.066700004,0.4911310659151468,27996600,USD,United States,hold,20.243,63.112693865341605,0.6371801500791682
VCEL,Vericel Corporation,37.58,undefined,0.005,N/A,undefined,10.990454,13.18 ,1550369664,19133250,98291000,-1626384712,2.1,50856000,1.2253015976524289,1.1946527551353114,36.64,30.67,0.1507,0.4086965158826281,46815300,USD,United States,strong_buy,498.031,undefined,undefined
VCKAW,,,,,,,,N/A ,,,,,,,,,,,,,,,,,,,
VCKAU,,10.31,,-0.026,,,None,N/A ,,None,115642,,,0,,,9.79,9.79,,,,,,,,,
VCIT,,84.25,,None,,,None,Not Found!,,,,,,,,,83.7238,83.72,,,,,,,,,
VBIV,"VBI Vaccines, Inc.",1.7,undefined,-0.264,N/A,undefined,2.7331192,0.99 ,338694304,-14811000,137470000,-299948496,0.534,28454000,1.4049586776859504,1.3636363636363635,1.65,1.21,0.081,-0.057562039060633535,257304992,USD,United States,strong_buy,-5.685,undefined,undefined
VCKA,Vickers Vantage Corp. I,10.17,undefined,-0.026,,undefined,None,N/A ,173419360,None,115642,-233564358,0.007,0,1.0314401622718052,1.030425963488844,10.16,9.86,0.0011999999,undefined,17250000,USD,Singapore,none,None,undefined,undefined
VCLT,,90.48,,None,,,None,Not Found!,,,,,,,,,89.0318,89.03,,,,,,,,,
VCSA,"Vacasa, Inc.",7.41,undefined,-2.577,N/A,undefined,None,1.12 ,3909605376,None,150416992,-1372472480,0.442,118057000,1.3722222222222222,1.3055555555555554,7.05,5.4,None,undefined,214794000,USD,United States,buy,4880.905,undefined,undefined
VCXA,10X Capital Venture Acquisition,9.85,undefined,None,,undefined,None,N/A ,276171872,None,1663667,-278154733,0.059,0,1.0292580982236155,1.0323928944618601,9.88,9.57,None,undefined,20655000,USD,United States,none,None,undefined,undefined
VCTR,"Victory Capital Holdings, Inc. ",27.6,88.90503661971832,3.551,11.70,3.221196978975301,2.1170003,1.64 ,3031099648,359651616,66729000,-1769300824,0.98,633897024,1.0356472795497187,1.0093808630393997,26.9,26.65,0.10609999,22.013197208960705,16338000,USD,United States,buy,7.345,551.1360473049092,19.968697366119898
VCSH,,77.59,,None,,,None,Not Found!,,,,,,,,,77.365,77.36,,,,,,,,,
VCXAW,,,,,,,,N/A ,,,,,,,,,,,,,,,,,,,
VCXAU,,10.01,,None,,,None,N/A ,,None,1663667,,,0,,,10.02,9.86,,,,,,,,,
VCNX,"Vaccinex, Inc.",1.31,undefined,-0.905,N/A,undefined,3.3678756,-35.23 ,20966210,-18262624,13741000,-26300428,0.446,1134000,1.4555555555555555,1.402,1.2618,0.9,0.048600003,-0.5929211619065553,30801100,USD,United States,strong_buy,-0.917,undefined,undefined
VCYT,"Veracyte, Inc.",26.6,undefined,-1.131,N/A,undefined,1.6540484,11.78 ,1977676288,8201375,168128992,-1663362336,2.367,18776000,1.2400932400932403,1.1855477855477856,25.43,21.45,0.061100002,0.11544223912288518,71043104,USD,United States,buy,-123.821,undefined,undefined
VECO,Veeco Instruments Inc.,25.94,41.68349295774649,0.338,91.00,1.6069195434751922,2.9430122,1.94 ,1449426048,2899625,223928000,-1061903808,4.421,266708992,1.2886239443616494,1.263785394932936,25.44,20.13,0.1195,0.05741376920639949,50504000,USD,United States,buy,17.442,7.080492439031465,0.2729565319595784
VEEE,Twin Vee PowerCats Co.,3.88,undefined,0.244,,undefined,1.534413,5.21 ,16872294,None,11977089,-14552911,1.711,2809383,1.3710247349823321,1.3109540636042403,3.71,2.83,0.0275,undefined,7000000,USD,United States,none,22.883,undefined,undefined
VELOU,,9.9,,None,,,None,N/A ,,None,467931,,,0,,,9.8925,9.81,,,,,,,,,
VELO,Velocity Acquisition Corp.,9.78,undefined,None,,undefined,None,N/A ,279953824,None,467931,-280994565,0.016,0,1.0198123044838372,1.0177267987486966,9.76,9.59,None,undefined,23000000,USD,United States,none,None,undefined,undefined
VELOW,,,,,,,,N/A ,,,,,,,,,,,,,,,,,,,
VENAW,,,,,,,,N/A ,,,,,,,,,,,,,,,,,,,
VENAU,,10.13,,-0.117,,,None,N/A ,,17084,2643,,,233420,,,10.13,9.955,,,,,,,,,
VECT,VectivBio Holding AG,5,-125.80455211267606,-5.577,9.70,-25.160910422535213,0.77243936,,-34969704,None,144610000,-34699504,6.667,99000,1.8228217280349983,1.7863652934742984,4.9,2.743,0.0075,undefined,35861900,USD,Switzerland,strong_buy,0.416,undefined,undefined
VENA,Venus Acquisition Corporation,10.145,undefined,-0.117,,undefined,None,N/A ,61456776,17084,2643,-61465357,0,233420,1.049120992761117,1.048603929679421,10.14,9.67,None,0.002823801652892562,6050000,USD,United States,none,None,undefined,undefined
VEON,VEON Ltd.,0.5806,-5.543219154929578,0.217,-29.11,-9.547397786651013,2.7032259,0.82 ,12312499200,-1166125056,1530000000,503960320,0.875,9936000000,2.419166666666667,2.4166666666666665,0.58,0.24,None,-0.6666886204381709,1749129984,USD,Netherlands,buy,4.13,17.030419959384535,29.332449120538296
VENAR,,,,,,,,,,,,,,,,,,,,,,,,,,,
VERA,"Vera Therapeutics, Inc.",22.69,undefined,-7.174,N/A,undefined,5.7480702,N/A ,370582368,None,86248000,-405051776,4.053,0,2.0079646017699115,1.9929203539823008,22.52,11.3,0.0335,undefined,20968400,USD,United States,buy,-6.377,undefined,undefined
VERBW,,,,,,,,N/A ,,,,,,,,,,,,,,,,,,,
VERU,Veru Inc.,4.54,15.181859154929578,0.09,127.60,3.3440218402928585,2.2846637,8.92 ,381973984,-12689237,122359536,-225769648,1.529,13751171,1.0460829493087558,1.0,4.34,4.34,0.0414,-0.15855660628774598,80029696,USD,United States,buy,-73.09,-26.746489608268682,-5.891297270543762
VERB,"Verb Technology Company, Inc.",0.6957,undefined,-0.726,N/A,undefined,3.2521951,-6.46 ,85311088,-11441750,3658000,-43324616,0.052,5814000,1.054090909090909,1.0,0.66,0.66,0.0739,-0.16236249545908638,70470400,USD,United States,buy,-2.56,undefined,undefined
VERI,"Veritone, Inc.",16.37,-153.06236619718314,-2.111,50.00,-9.350175088404589,5.069602,0.04 ,517346368,45837624,254722000,-291445552,7.295,208160000,1.2534456355283308,1.1914241960183767,15.56,13.06,0.1284,1.3142801763933412,34876600,USD,United States,buy,-14.042,95.29456828271721,5.8212931143993405
VERO,Venus Concept Inc.,1.37,undefined,-0.659,N/A,undefined,2.7606177,-0.26 ,156753344,-5437000,15781000,-81118368,0.291,78110000,1.170940170940171,1.188034188034188,1.39,1.17,0.010199999,-0.08023694766077642,67761800,USD,Canada,buy,-10.771,undefined,undefined
VERY,"Vericity, Inc.",7.16,undefined,-1.293,,undefined,0.5876694,,88162000,-45760876,20712000,-83784880,1.392,26764000,1.7294685990338166,1.6473429951690823,6.82,4.14,0.0021,-3.076361411764706,14875000,USD,United States,none,-5.145,undefined,undefined
VEV,Vicinity Motor Corp.,2.11,undefined,-0.1,,undefined,2.22449,2.26 ,100432680,-2111613,4956000,-71110528,0.142,361000,1.0242718446601942,1.0048543689320388,2.07,2.06,None,-0.060516981964812325,34892900,USD,Canada,none,-36.815,undefined,undefined
VERV,"Verve Therapeutics, Inc.",19.83,undefined,-7.307,N/A,undefined,2.449413,N/A ,945194432,None,389209984,-555423360,8.08,2476000,1.0393081761006289,1.0,19.08,19.08,0.20799999,undefined,48171000,USD,United States,buy,-13.348,undefined,undefined
VERX,"Vertex, Inc.",16.01,0.08626478873239438,-0.004,-25.90,0.0053881816822232585,10.3976145,3.55 ,2054957056,83453624,47481000,-2287033944,0.319,29797000,1.3112203112203114,1.2809172809172809,15.64,12.21,0.0305,2.046801511795883,40772700,USD,United States,buy,142.775,-44.14172499805431,-2.757134603251362
VGFC,The Very Good Food Company Inc.,0.4346,undefined,-0.381,,undefined,1.5799258,-1.95 ,105774712,-21097576,10548513,-41212239,0.089,24143090,1.2072222222222222,1.1111111111111112,0.4,0.36,None,-0.17809121681509307,118465000,USD,Canada,none,-2.403,undefined,undefined
VG,Vonage Holdings Corp.,20.3,-1.559211267605634,-0.068,10.00,-0.07680843682786374,8.301426,4.31 ,5694440448,150369744,48386000,-5101170736,0.192,496422016,1.6707818930041152,1.6699588477366254,20.29,12.15,0.12189999,0.5951065936387275,252676992,USD,United States,hold,44.789,13.645542738645755,0.6721942235786086
VFF,"Village Farms International, In",5.04,undefined,-0.055,N/A,undefined,1.0807787,2.52 ,453062400,-42621752,79199000,-346405608,0.924,71165000,1.2115384615384615,1.1586538461538463,4.82,4.16,0.08,-0.4836955673064108,88116896,USD,Canada,buy,-62.44,undefined,undefined
VGIT,,61.95,,None,,,None,Not Found!,,,,,,,,,61.67,61.67,,,,,,,,,
VGLT,,76.76,,None,,,None,Not Found!,,,,,,,,,75.52,75.52,,,,,,,,,
VGSH,,59.12,,None,,,None,Not Found!,,,,,,,,,59.04,59,,,,,,,,,
VHNA,,10,,None,,,None,,,None,None,,,None,,,9.93,9.85,,,,,,,,,
VHNAW,,,,,,,,N/A ,,,,,,,,,,,,,,,,,,,
VHNAU,,10.16,,None,,,2525,N/A ,,None,None,,,None,,,10.01,9.9,,,,,,,,,
VIA,"Via Renewables, Inc.",7.97,undefined,0.925,N/A,undefined,1.7595702,1.86 ,327914432,11450875,95546000,-26853064,6.136,140231008,1.0445609436435124,1.0288335517693314,7.85,7.63,0.1374,0.7353314196912486,15572400,USD,United States,hold,4.899,undefined,undefined
VIEWW,,0.26,,-2.926,,,0.06225206,N/A ,,None,506456992,,,15430000,,,0.202,0.202,,,,,,,,,
VIEW,"View, Inc.",1.74,undefined,-2.926,N/A,undefined,0.47909677,,-184948832,None,506456992,165646112,2.333,15430000,1.392,1.24,1.55,1.25,None,undefined,217076992,USD,United States,buy,0.942,undefined,undefined
VICR,Vicor Corporation,66.98,46.486309859154936,1.316,20.00,0.694032694224469,6.981915,35.01 ,4364798976,1340250,228880000,-2643646592,5.229,5129000,1.1071074380165289,1.0821487603305784,65.47,60.5,0.049000002,0.04186933580753695,32010300,USD,United States,buy,62.577,1.4789900592296152,0.02208106986010175
VIGL,,6.55,,None,,,None,N/A ,,None,110656000,,,452000,,,6.3,6.3,,,,,,,,,
VIGI,,,,,,,,Not Found!,,,,,,,,,,,,,,,,,,,
VIIAU,,9.87,,None,,,None,N/A ,,None,858135,,,0,,,9.91,9.79,,,,,,,,,
VII,7GC & Co. Holdings Inc.,9.81,undefined,None,N/A,undefined,None,N/A ,279741856,None,858135,-282041865,0.03,0,1.0208116545265349,1.022372528616025,9.825,9.61,0.0019,undefined,23000000,USD,United States,none,None,undefined,undefined
VIASP,,24.47,,0.925,,,5.4354153,,,11450875,95546000,,,140231008,,,24.28,24.28,,,,,,,,,
VIAV,Viavi Solutions Inc.,15.11,-3.6117183098591554,-0.124,15.00,-0.23902834611907053,4.1671324,-45.22 ,4193384192,202287504,917200000,-2626698112,3.859,856000000,1.029291553133515,1.013283378746594,14.875,14.68,0.0325,0.8510703364943665,237686000,USD,United States,buy,16.916,24.7889219136669,1.6405639916391066
VIIAW,,,,,,,,N/A ,,,,,,,,,,,,,,,,,,,
VIOT,"Viomi Technology Co., Ltd",1.69,undefined,0.381,N/A,undefined,0.0707428,2.66 ,-1166965376,None,1362256000,1245933808,19.794,37862000,1.4824561403508774,1.456140350877193,1.66,1.14,None,undefined,69239400,USD,China,buy,-4.503,undefined,undefined
VINO,"Gaucho Group Holdings, Inc.",2.46,undefined,-0.594,,undefined,1.6399744,-3.05 ,19480124,-4830120,2896951,-22393493,0.297,2083338,2.0847457627118646,2.0254237288135597,2.39,1.18,0.0159,-0.48892406985265835,9879080,USD,United States,none,-5.857,undefined,undefined
VIRC,Virco Manufacturing Corporation,3,undefined,-0.274,N/A,undefined,0.8501362,1.26 ,75414904,-4424875,1742000,-48496240,0.108,30139000,1.048951048951049,1.0524475524475525,3.01,2.86,0.0011,-0.27480281952552477,16102000,USD,United States,none,95.341,undefined,undefined
VIRI,"Virios Therapeutics, Inc.",4.5,undefined,-2.378,N/A,undefined,2.005737,N/A ,27380556,-7006811,19186324,-18675300,2.303,0,1.125,1.13625,4.545,4,0.0082,-0.8411144016066475,8330390,USD,United States,buy,None,undefined,undefined
VIRT,"Virtu Financial, Inc.",37.04,27.865720563380286,3.883,-2.71,0.7523142700696621,2.8340573,1.06 ,751337408,None,6846683136,2639320064,61.147,3601760000,1.5972401897369555,1.589478223372143,36.86,23.19,0.052800003,undefined,113162000,USD,United States,buy,None,undefined,undefined
VINC,"Vincerx Pharma, Inc.",3.82,undefined,-3.653,N/A,undefined,0.7520367,N/A ,92214384,None,122796000,47120040,5.842,4169000,1.0611111111111111,1.0,3.6,3.6,0.0417,undefined,21021100,USD,United States,buy,None,undefined,undefined
VIRX,"Viracta Therapeutics, Inc.",5,-671.4021971830987,-4.351,116.00,-134.28043943661973,1.8312525,N/A ,36803784,None,110983000,-69605640,2.974,5774000,2.293577981651376,2.165137614678899,4.72,2.18,None,undefined,37311700,USD,United States,strong_buy,-1.083,undefined,undefined
VINP,Vinci Partners Investments Ltd.,13.28,12.149019718309862,0.647,6.65,0.9148358221618873,0.53298587,12.96 ,-670572928,212264000,1467172992,699109376,25.939,100833000,1.3761658031088082,1.3678756476683938,13.2,9.65,0.0184,5.000647862172624,42447300,USD,Brazil,buy,-2.631,93.89948915279639,7.070744665120211
VIR,"Vir Biotechnology, Inc.",22.83,-15.292169014084509,-0.796,7.00,-0.6698278148963868,3.3099432,5.51 ,3439974144,7310125,939449984,-1962159744,7.178,72158000,1.1123020706455542,1.0699147381242389,21.96,20.525,0.042,0.0558536445599022,130880000,USD,United States,buy,-20.167,1.073019312390234,0.047000407901455724
VIVK,"Vivakor, Inc.",1.83,undefined,-0.01,N/A,undefined,28.998486,0.38 ,47362696,-3669202,8624428,-634222036,0.701,14947137,1.0109938677421137,1.0220429810507707,1.85,1.8101,0.0005,-0.01092404769698859,335883008,USD,United States,none,-7.782,undefined,undefined
VISL,"Vislink Technologies, Inc.",0.9755,-11.833521126760566,-0.335,20.00,-12.130723861363983,0.6516196,-3.03 ,9146587,-10973750,38057000,-5270632,0.831,2041000,1.2193749999999999,1.17,0.936,0.8,0.0968,-0.23947029029942105,45825100,USD,United States,none,-0.826,-8.45903504325279,-8.671486461561035
VIVE,"Viveve Medical, Inc.",1.05,-110.66991549295776,-3.133,20.00,-105.39991951710262,0.5570016,-14.02 ,-7981617,-5495625,22665000,11320217,2.138,5562000,1.3496143958868896,1.2982005141388175,1.01,0.778,0.0127,-0.5183280516099824,10602600,USD,United States,strong_buy,0.427,-18.30939089349065,-17.437515136657762
VJET,voxeljet AG,4.53,undefined,-2.988,N/A,undefined,0.9733759,-0.97 ,49207268,-4455125,22226000,-9886066,3.289,26843000,1.2479338842975207,1.2396694214876034,4.5,3.63,None,-0.6340271620715812,7026710,USD,Germany,buy,-5.174,undefined,undefined
VLATW,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLAT,Valor Latitude Acquisition Corp,9.76,undefined,None,,undefined,None,,278236640,None,653267,-279946733,0.023,14909,1.0284510010537407,1.0284510010537407,9.76,9.49,None,undefined,23000000,USD,Cayman Islands,none,None,undefined,undefined
VLATU,,9.83,,None,,,None,,,None,653267,,,14909,,,9.81,8.995,,,,,,,,,
VITL,"Vital Farms, Inc.",12.73,undefined,0.131,N/A,undefined,3.3473573,10.16 ,477444768,-10216750,97649000,-415436184,2.423,447000,1.150994575045208,1.1410578661844484,12.6201,11.06,0.1158,-0.2534846620287209,40305200,USD,United States,buy,68.022,undefined,undefined
VLDRW,,,,,,,,N/A ,,,,,,,,,,,,,,,,,,,
VIVO,Meridian Bioscience Inc.,27.87,51.20112676056339,1.62,17.00,1.837141254415622,3.6705852,8.64 ,899254144,23100750,49771000,-1159446920,1.148,66125000,1.6394117647058823,1.6288235294117648,27.69,17,0.0857,0.5308967267027788,43512700,USD,United States,strong_buy,7.739,16.779327531282192,0.6020569620122781
VKTX,"Viking Therapeutics, Inc.",3,-42.439549295774654,-0.706,40.00,-14.146516431924885,1.064611,N/A ,123519416,-26487624,216135008,-10746192,2.763,115000,1.0362694300518134,1.0,2.895,2.895,0.0625,-0.3385653379024112,78234896,USD,United States,buy,None,-20.352068481232273,-6.7840228270774245
VLCN,"Volcon, Inc.",1.61,undefined,-12.344,,undefined,0.8583691,-6.45 ,6004694,None,2657379,-25036381,1.034,3522616,1.0287539936102237,1.0,1.565,1.565,0.014199999,undefined,17308600,USD,United States,none,-0.227,undefined,undefined
VLGEA,"Village Super Market, Inc.",24.38,undefined,1.64,N/A,undefined,1.0287273,3.43 ,616857344,-5236875,105087000,-251841672,7.222,391208000,1.1472941176470588,1.147764705882353,24.39,21.25,0.0618,-0.5105709327379617,10256900,USD,United States,none,8.441,undefined,undefined
VLNS,"The Valens Company, Inc.",1.36,undefined,-0.742,N/A,undefined,0.34377387,0.45 ,99870240,-37137248,30958000,-61637152,0.497,15629000,1.1056910569105691,1.032520325203252,1.27,1.23,None,-0.5456385060679968,68062000,USD,Canada,none,-2.236,undefined,undefined
VLON,Vallon Pharmaceuticals Inc.,1.56,undefined,-1.287,N/A,undefined,1.0928961,N/A ,47161688,-4854875,7510000,-2306156,1.102,169000,1.1142857142857143,1.0,1.4,1.4,0.0318,-0.7126066368797741,6812840,USD,United States,buy,-5.141,undefined,undefined
VLY,Valley National Bancorp,12.33,18.572957746478878,1.11,5.00,1.5063226071759024,1.0834438,,6891582464,None,1720871936,-3272453632,4.229,2615883008,1.0574614065180103,1.0506003430531732,12.25,11.66,0.0216,undefined,406953984,USD,United States,buy,None,undefined,undefined
VLYPO,Valley National Bancorp - 5.5% ,24.89,undefined,1.11,,undefined,2.195585,,11420976128,None,1720871936,-1596044544,4.229,2615883008,1.0259686727122836,1.0222588623248146,24.8,24.26,None,undefined,331492000,USD,United States,none,None,undefined,undefined
VLDR,"Velodyne Lidar, Inc.",2.26,106.51284507042254,-1.521,-65.00,47.12957746478874,1.3038278,0.64 ,656695040,-8416625,324539008,-103715488,1.652,18643000,1.1530612244897958,1.1122448979591837,2.18,1.96,0.3487,-0.04284425141257433,196447008,USD,United States,hold,-2.299,3.0003044792016844,1.3275683536290641
VLYPP,Valley National Bancorp - 6.25%,25.55,undefined,1.11,,undefined,2.2516556,,13387294720,None,1720871936,-1444188160,4.229,2615883008,1.0256924929747089,1.018466479325572,25.37,24.91,None,undefined,331492000,USD,United States,none,None,undefined,undefined
VMBS,,49.18,,None,,,None,Not Found!,,,,,,,,,48.85,48.85,,,,,,,,,
VMCAU,,,,,,,,N/A ,,,,,,,,,,,,,,,,,,,
VMGA,VMG Consumer Acquisition Corp.,9.93,undefined,-0.042,,undefined,None,,49325000,None,25000,-227905000,0.005,0,1.0112016293279023,1.0071283095723014,9.89,9.82,None,undefined,23000000,USD,United States,none,None,undefined,undefined
VMGAW,,0.3496,,-0.042,,,None,,,None,25000,,,0,,,0.31,0.31,,,,,,,,,
VMD,"Viemed Healthcare, Inc.",5.25,undefined,0.241,,undefined,2.3104212,7.87 ,128396256,-943375,26867000,-179998136,0.678,7838000,1.4747191011235954,1.452247191011236,5.17,3.56,0.045500003,-0.02380432698130728,39630400,USD,United States,none,5.438,undefined,undefined
VMGAU,,10.0651,,-0.042,,,None,,,None,25000,,,0,,,10.03,9.99,,,,,,,,,
VMAR,Vision Marine Technologies Inc.,5.79,undefined,-1.599,N/A,undefined,1.3707474,5.35 ,30503348,-2091007,18147820,-27805408,2.18,3030931,1.4800613496932515,1.4059304703476483,5.5,3.912,0.0029,-0.25117623599676153,8324860,USD,Canada,buy,-2.402,undefined,undefined
