TICKER SYMBOL,NAME,LIST PRICE,INTRINSIC VALUE,EPS TTM,GROWTH ESTIMATES NEXT 5 YEARS,MARGIN OF SAFETY,PRICE TO BOOK,ALTMAN Z-SCORE,ENTERPRISE VALUE,FREE CASH_FLOW,TOTAL CASH,TOTAL CASH MINUS MARKET CAP,TOTAL CASH PER SHARE,TOTAL LIABILITIES,PRICE/52 WEEK LOW,DAY LOW/52 WEEK LOW,DAY LOW,52 WEEK LOW,PERCENT SHORT OF FLOAT,CASH FLOW PER SHARE,SHARES OUTSTANDING,CURRENCY,COUNTRY,RECOMMENDATION KEY,ENTERPRISE VALUE/EBITDA,INTRINSIC_VALUE_BY_CASH_FLOW,MARGIN_OF_SAFETY_BY_CASH_FLOW,SECTOR,INDUSTRY
LSEA,Landsea Homes Corporation,7.39,34.29522879177378,0.531,48.60,4.640761676830011,0.565026,2.45,764908608,-264524496,76858000,-249886576,1.696,506932992,1.1938610662358642,1.1130856219709206,6.89,6.19,0.045500003,-5.715605203852112,46281100,USD,United States,buy,6.136,-369.14875357732774,-49.95247003752743,Real Estate,Real Estate—Development
LSEAW,,,,,,,,N/A,,,,,,,,,,,,,,,,,,,,,
LSPR,,9.98,,None,,,None,N/A,,None,830224,,,0,,,9.98,9.8,,,,,,,,,,,
LSPRU,,10.04,,None,,,918.1819,N/A,,None,830224,,,0,,,10.04,9.6,,,,,,,,,,,
LSPRW,,,,,,,,N/A,,,,,,,,,,,,,,,,,,,,,
LSTR,"Landstar System, Inc.",151.92,297.82796915167097,8.69,21.80,1.9604263372279556,6.518277,9.72,5810203136,238029872,119769000,-5744763480,3.288,226172000,1.1076923076923075,1.1,150.865,137.15,0.0847,6.24609332276704,38108600,USD,United States,hold,9.015,214.06919326254544,1.4090915828234956,Industrials,Integrated Freight & Logistics
LSXMA,Liberty Media Corporation - Ser,41.56,-8.60884318766067,-0.645,3.30,-0.2071425213585339,1.6731154,0.80,30499205120,299875008,710000000,-14497447552,2.133,14680999936,1.208139534883721,1.1825581395348839,40.68,34.4,0.0806,3.1057364906291944,96555200,USD,United States,buy,11.867,41.45240066670124,0.9974109881304436,Communication Services,Broadcasting
LSXMB,Liberty Media Corporation - Ser,40.07,undefined,-0.645,N/A,undefined,1.7113999,0.80,30878627840,299875008,710000000,-14753150592,2.133,14680999936,1.0978082191780822,1.1501369863013697,41.98,36.5,0.002,30.592529250996968,9802230,USD,United States,none,12.015,undefined,undefined,Communication Services,Broadcasting
LSXMK,Liberty Media Corporation - Ser,41.44,-27.942262210796915,-0.645,29.80,-0.6742823892566824,1.6682279,0.80,30489219072,299875008,710000000,-14446961280,2.133,14680999936,1.2067559697146184,1.1811298776936516,40.56,34.34,0.0293,1.3380766444213001,224108992,USD,United States,buy,11.864,57.967268924904246,1.3988240570681527,Communication Services,Broadcasting
LTBR,Lightbridge Corporation,6.66,undefined,-2.041,N/A,undefined,3.0959032,N/A,49083208,-3575354,29268074,-21461718,2.641,0,1.5416666666666665,1.4814814814814814,6.4,4.32,0.0368,-0.4686812941925978,7628540,USD,United States,none,None,undefined,undefined,Industrials,Electrical Equipment & Parts
LTCH,"Latch, Inc.",1.03,-161.87679177377893,-2.459,49.70,-157.1619337609504,0.36176568,-0.35,-88928608,-96939504,263952000,108932192,1.838,2678000,1.0404040404040404,1.0075757575757576,0.9975,0.99,0.0596,-0.6816165377584025,142220000,USD,United States,hold,0.558,-44.87104447022409,-43.564120844877756,Technology,Software—Application
LTCHW,,,,,,,,N/A,,,,,,,,,,,,,,,,,,,,,
LTRPA,"Liberty TripAdvisor Holdings, I",0.6241,undefined,-5.013,N/A,undefined,None,0.41,2916947200,167000000,817000000,731602776,10.77,1363000064,1.0197712418300653,1.109967320261438,0.6793,0.612,0.016900001,2.3101333237423605,72290200,USD,United States,hold,108.035,undefined,undefined,Communication Services,Internet Content & Information
LTRN,Lantern Pharma Inc.,5.28,undefined,-1.212,N/A,undefined,0.8066184,N/A,-9485230,-6985356,65216480,4131092,6.021,168491,1.1092436974789917,1.0840336134453783,5.16,4.76,0.0067000003,-0.6243726201755484,11187800,USD,United States,buy,0.668,undefined,undefined,Healthcare,Biotechnology
LTRPB,"Liberty TripAdvisor Holdings, I",40.15,undefined,-5.013,,undefined,None,0.41,4094651136,167000000,817000000,332359616,10.77,1363000064,4.762752075919336,3.951364175563464,33.31,8.43,0.033299997,51.927053372926416,3216050,USD,United States,none,151.654,undefined,undefined,Communication Services,Internet Content & Information
LTRX,"Lantronix, Inc.",7.67,-6.705192802056556,-0.208,20.00,-0.8742102740621325,5.094463,1.81,252900368,-8717000,22782000,-246570096,0.655,24789000,1.6857142857142857,1.587032967032967,7.221,4.55,0.0148,-0.25307745906398793,34444000,USD,United States,buy,59.66,-8.15833248499334,-1.0636678598426779,Technology,Communication Equipment
LTRY,"Lottery.com, Inc.",0.4599,undefined,0.055,N/A,undefined,0.08282208,0.69,-29693246,-127381,50795888,28351376,1.001,3477339,1.825,1.5793650793650795,0.398,0.252,0.0126,-0.0025283790355395443,50380500,USD,United States,buy,-26.859,undefined,undefined,Consumer Cyclical,Gambling
LTRYW,,,,,,,,N/A,,,,,,,,,,,,,,,,,,,,,
LUCD,Lucid Diagnostics Inc.,3.17,undefined,-1.382,N/A,undefined,None,2.56,64381444,-18262556,49587000,-74089896,1.3,2224000,1.8757396449704142,1.834319526627219,3.1,1.69,0.0341,-0.4961491607939449,36808600,USD,United States,buy,-1.796,undefined,undefined,Healthcare,Medical Devices
LULU,lululemon athletica inc.,316.4,231.67951156812342,6.661,22.25,0.7322361301141701,15.461709,15.41,39889895424,415301888,649016000,-40442203456,5.085,904542976,1.258001669913721,1.227664903979961,308.77,251.51,0.0224,3.3467526895584694,124091000,USD,Canada,buy,23.86,116.40504855970718,0.36790470467669784,Consumer Cyclical,Apparel Retail
LUMO,"Lumos Pharma, Inc.",8.55,-87.57911568123393,-3.267,15.20,-10.243171424705722,0.7485349,2.22,-17152176,-15671125,86758000,16305200,10.366,476000,1.3902439024390245,1.370731707317073,8.43,6.15,0.051,-1.8751218981045519,8357390,USD,United States,buy,0.565,-50.26676389057653,-5.879153671412459,Healthcare,Biotechnology
LUNA,Luna Innovations Incorporated,6.38,undefined,-0.009,N/A,undefined,2.5,3.26,227422896,2014500,10788000,-186452704,0.333,28423000,1.3073770491803278,1.257172131147541,6.135,4.88,0.0166,0.06301673251438171,31967700,USD,United States,buy,188.264,undefined,undefined,Technology,Scientific & Technical Instruments
LUXA,Lux Health Tech Acquisition Cor,9.93,undefined,None,,undefined,None,N/A,428584256,None,128617,-428533879,0.003,481636,1.0258264462809918,1.0258264462809918,9.93,9.68,0.0064,undefined,34500000,USD,United States,none,None,undefined,undefined,Financial Services,Shell Companies
LUNG,Pulmonx Corporation,19.36,-46.00284832904884,-1.267,23.60,-2.3761801822855806,3.810129,9.81,488906784,-31287000,170082000,-603162288,4.582,26522000,1.4036105270789532,1.3448850866381499,18.55,13.793,0.0923,-0.8492970707435388,36838700,USD,United States,buy,-9.9,-30.83668850175255,-1.5928041581483756,Healthcare,Medical Devices
LUXAU,,9.96,,None,,,None,N/A,,None,128617,,,481636,,,9.95,9.87,,,,,,,,,,,
LUXAW,,,,,,,,N/A,,,,,,,,,,,,,,,,,,,,,
LVAC,,10.05,,None,,,1252.5,N/A,,None,1333758,,,0,,,10.02,9.83,,,,,,,,,,,
LVACU,,10.1,,None,,,1262.5,N/A,,None,1333758,,,0,,,10.1,9.886,,,,,,,,,,,
LVACW,,0.1999,,None,,,25,N/A,,None,None,,,92812,,,0.19,0.19,,,,,,,,,,,
LVHD,,38.72,,None,,,None,Not Found!,,,,,,,,,38.4235,35.47,,,,,,,,,,,
LVO,"LiveOne, Inc.",1.3,undefined,-0.625,N/A,undefined,39.696968,-3.76,110815256,5623000,12894000,-90974584,0.155,27395000,2.321428571428571,2.2857142857142856,1.28,0.56,0.0589,0.0709177817856197,79289000,USD,United States,buy,-3.926,undefined,undefined,Communication Services,Entertainment
LVOX,"LiveVox Holdings, Inc.",1.98,62.270519280205654,-1.012,-62.90,31.449757212225077,1.3584398,-0.13,129957016,-1707625,80159000,-118287224,0.884,60466000,1.4142857142857144,1.4142857142857144,1.98,1.4,None,-0.017382051740997297,98240704,USD,United States,buy,-1.302,1.069554731291803,0.5401791572180823,Technology,Software—Infrastructure
LVLU,"Lulu's Fashion Lounge Holdings,",5.67,undefined,0.134,N/A,undefined,None,2.44,245017376,None,19433000,-199951480,0.5,46988000,1.111764705882353,1.0941176470588236,5.58,5.1,0.0586,undefined,38421100,USD,United States,buy,9.442,undefined,undefined,Consumer Cyclical,Apparel Retail
LVOXU,,2.1646,,-1.012,,,1.4556825,N/A,,-1707625,80159000,,,60466000,,,1.82,1.32,,,,,,,,,,,
LVOXW,,,,,,,,N/A,,,,,,,,,,,,,,,,,,,,,
LVRA,Levere Holdings Corp.,9.85,undefined,None,,undefined,None,N/A,334833920,None,203462,-334156026,0.006,0,1.0260416666666667,1.0260416666666667,9.85,9.6,0.0002,undefined,27128500,USD,Cayman Islands,none,None,undefined,undefined,Financial Services,Shell Companies
LVRAU,,9.83,,None,,,None,N/A,,None,203462,,,0,,,9.92,9.78,,,,,,,,,,,
LVRAW,,,,,,,,N/A,,,,,,,,,,,,,,,,,,,,,
LVTX,LAVA Therapeutics N.V.,2.58,undefined,-2.867,N/A,undefined,0.5863192,1.03,-52043600,-21200966,124156000,59201740,4.817,5096000,1.1315789473684212,1.0614035087719298,2.42,2.28,0.0002,-0.822523947159124,25775500,USD,Netherlands,strong_buy,1.468,undefined,undefined,Healthcare,Biotechnology
LWLG,"Lightwave Logic, Inc.",10.86,undefined,-0.119,N/A,undefined,76.8116,N/A,1166979712,-4481973,24337502,-1129271202,0.218,492976,2.014842300556586,1.9313543599257887,10.41,5.39,0.17629999,-0.04118287068941754,108831000,USD,United States,none,-59.678,undefined,undefined,Basic Materials,Specialty Chemicals
LWAY,"Lifeway Foods, Inc.",5.7,4.93840616966581,0.236,10.00,0.8663870473097912,1.7463814,5.66,80547792,4680500,9233000,-76430696,0.597,7463000,1.2527472527472527,1.2153846153846155,5.53,4.55,0.0622,0.3032413556291262,15434900,USD,United States,none,9.202,6.34546178617246,1.1132389098548174,Consumer Defensive,Packaged Foods
LX,LexinFintech Holdings Ltd.,2.03,22.897011825192802,1.864,2.36,11.279316170045716,0.04875484,1.61,5997940736,None,2303518976,1930356032,12.449,7891084800,1.215568862275449,1.1616766467065869,1.94,1.67,None,undefined,182923008,USD,China,hold,2.644,undefined,undefined,Financial Services,Credit Services
LXEH,"Lixiang Education Holding Co., ",2.86,undefined,0.434,,undefined,0.10605242,-0.41,-81778312,177190464,199411824,157544948,14.956,81500000,1.5714285714285714,1.598901098901099,2.91,1.82,None,13.28921835390823,13333400,USD,China,none,-20.73,undefined,undefined,Consumer Defensive,Education & Training Services
LXRX,"Lexicon Pharmaceuticals, Inc.",2.69,-34.813614395886894,-0.487,54.70,-12.941864087690295,3.0827887,-13.77,295045664,-53035000,86502000,-334873680,0.578,25515000,2.0534351145038165,1.9848091603053433,2.6001,1.31,0.1141,-0.356188211906297,148896000,USD,United States,buy,-3.305,-25.46242107118331,-9.465584041332086,Healthcare,Biotechnology
LYEL,"Lyell Immunopharma, Inc.",6.65,-1.759095115681233,-2.592,-7.90,-0.26452558130544856,1.7671367,4.63,825874752,-131683504,613912000,-1134319424,2.494,68814000,1.862745098039216,1.742296918767507,6.22,3.57,0.099700004,-0.547604311520676,240472000,USD,United States,buy,-3.923,-0.3716389157878108,-0.05588555124628733,Healthcare,Biotechnology
LYFT,"Lyft, Inc.",17.39,242.21027249357329,-3.673,-66.80,13.928135278526353,4.6556478,-1.06,3708117504,212551872,2236530944,-4673392896,6.427,1121616000,1.4540133779264213,1.4983277591973245,17.92,11.96,0.1664,0.6399774542038515,332124000,USD,United States,buy,-5.236,-42.20231787978715,-2.4268152892344537,Technology,Software—Application
LYL,Dragon Victory International Li,0.8653,undefined,-0.442,,undefined,1.3185239,1.20,3873143,-3864978,10524028,-9992486,0.545,389365,1.6966666666666665,1.5176470588235293,0.774,0.51,0.0027,-0.1716364395338923,22518400,USD,China,none,-0.488,undefined,undefined,Communication Services,Internet Content & Information
LYLT,Loyalty Ventures Inc.,2.94,undefined,2.929,N/A,undefined,0.07299451,0.37,684579072,None,140200000,67673656,5.697,752174976,1.065217391304348,1.0036231884057971,2.77,2.76,0.0837,undefined,24585200,USD,United States,buy,6.987,undefined,undefined,Technology,Software—Infrastructure
LYT,,2.75,,None,,,None,0.98,,-960464,403045,,,2472189,,,2.7204,2.3,,,,,,,,,,,
LYRA,"Lyra Therapeutics, Inc.",6.23,-22.204164524421596,-2.845,-1.60,-3.564071352234606,1.7608156,-1.85,173985600,-16860250,33755000,-49344392,1.061,1196000,1.8878787878787882,1.878787878787879,6.2,3.3,0.0138,-1.2964835519739168,13004600,USD,United States,strong_buy,-4.182,-10.118570858079208,-1.6241686770592627,Healthcare,Biotechnology
LYTS,LSI Industries Inc.,6.14,9.510899742930592,0.251,25.00,1.5490064727899988,1.1912719,2.43,256698688,-23781500,1248000,-161888416,0.047,96684000,1.1349353049907578,1.1182994454713493,6.05,5.41,0.0029,-0.8834072555181611,26920200,USD,United States,buy,9.226,-33.474094977731866,-5.451806999630597,Technology,Electronic Components
LZ,"LegalZoom.com, Inc.",10.27,-17.41870642673522,-0.567,18.66,-1.6960765751446174,10.597938,2.81,1833652608,61481752,247504000,-1778159616,1.249,5112000,1.1886574074074072,1.1585648148148147,10.01,8.64,0.0885,0.3120125171713642,197048992,USD,United States,buy,-18.422,9.585281195898897,0.9333282566600679,Industrials,Specialty Business Services
MAAQ,,9.99,,None,,,None,N/A,,None,380615,,,0,,,9.99,9.75,,,,,,,,,,,
MAAQR,,0.21,,None,,,None,Not Found!,,None,34250,,,45000,,,0.21,0.21,,,,,,,,,,,
MAAQU,,10.66,,None,,,640.625,N/A,,None,380615,,,0,,,10.66,9.467,,,,,,,,,,,
MAAQW,,0.15,,None,,,None,N/A,,None,34250,,,45000,,,0.15,0.15,,,,,,,,,,,
MACA,Moringa Acquisition Corp,9.86,undefined,None,,undefined,986,N/A,146594208,None,179000,-264414088,0.012,600000,1.0270833333333333,1.0270833333333333,9.86,9.6,0.00090000004,undefined,11980000,USD,United States,none,None,undefined,undefined,Financial Services,Shell Companies
MACAU,,9.91,,None,,,991,N/A,,None,179000,,,600000,,,9.9,8.9,,,,,,,,,,,
MACAW,,,,,,,,N/A,,,,,,,,,,,,,,,,,,,,,
MACK,"Merrimack Pharmaceuticals, Inc.",4.3,-3.6681748071979436,-0.23,5.60,-0.8530639086506846,3.9816513,N/A,53964136,1138625,14294000,-43906272,1.066,0,1.174863387978142,1.1311475409836065,4.14,3.66,0.025799999,0.08490738393163413,13410200,USD,United States,hold,None,1.354152724709147,0.3149192383044528,Healthcare,Biotechnology
MANH,"Manhattan Associates, Inc.",143.64,45.71928020565553,1.72,15.00,0.3182907282487854,38.45134,21.04,8634383360,173591008,213771008,-8962090240,3.408,25509000,1.3548387096774193,1.3369647236370497,141.745,106.02,0.028499998,2.7431427045374814,63281800,USD,United States,buy,58.355,72.91541276328421,0.507626098324173,Technology,Software—Application
MANT,ManTech International Corporati,95.81,53.39482570694087,3.401,5.38,0.5572990888940702,2.3557622,4.42,4265171200,145196496,60286000,-3842112464,1.472,401417984,1.431923479300553,1.4304289343894785,95.71,66.91,0.0579,5.267919194264651,27562400,USD,United States,hold,15.885,82.70497712908247,0.8632186319703837,Technology,Software—Application
MAPS,"WM Technology, Inc.",3.63,undefined,-0.007,N/A,undefined,10.145773,2.45,337963584,5625750,55857000,-172700360,0.649,43559000,1.2079866888519135,1.1381031613976706,3.42,3.005,0.0382,0.08565731895598791,65677400,USD,United States,strong_buy,-16.373,undefined,undefined,Technology,Software—Application
MAPSW,,,,,,,,N/A,,,,,,,,,,,,,,,,,,,,,
MAQC,Maquia Capital Acquisition Corp,10.27,undefined,None,,undefined,None,N/A,229814528,None,171744,-229814640,0.008,0,1.0426395939086295,1.0426395939086295,10.27,9.85,0.00029999999,undefined,17893500,USD,United States,none,None,undefined,undefined,Financial Services,Shell Companies
MAQCW,,,,,,,,N/A,,,,,,,,,,,,,,,,,,,,,
MAQCU,,10.3966,,None,,,None,N/A,,None,171744,,,0,,,10.33,10.09,,,,,,,,,,,
MAR,Marriott International,158.99,77.93429305912596,1.428,39.75,0.49018361569360314,55.697052,2.87,61474529280,1807500032,1042000000,-50093488000,3.184,10535000064,1.2461984637090453,1.222213513089826,155.93,127.58,0.0221,5.5498751473088825,325683008,USD,United States,buy,24.659,302.88907294953106,1.9050825394649413,Consumer Cyclical,Lodging
MARK,"Remark Holdings, Inc.",0.4683,undefined,0.595,N/A,undefined,0.71009177,-8.66,46034948,-17678750,24392000,-24443376,0.232,25472000,1.2323684210526316,1.1926315789473685,0.4532,0.38,0.1292,-0.16811607295688394,105158000,USD,United States,none,-3.226,undefined,undefined,Technology,Software—Infrastructure
MARA,"Marathon Digital Holdings, Inc.",13.42,-24.879794344473005,-0.376,50.00,-1.8539340048042479,2.1992862,1.37,1774913792,-800505088,336748224,-1117532992,3.168,730712704,2.5807692307692305,2.525,13.13,5.2,0.2816,-7.799837164209644,102631000,USD,United States,buy,-97.542,-516.1126185263657,-38.45846635814946,Financial Services,Capital Markets
MARPS,3273,6.92,undefined,0.166,N/A,undefined,14.979507,0.00,14294263,None,1115737,-13504263,0.558,0,1.7698209718670075,1.7749360613810743,6.94,3.91,0.0047999998,undefined,2000000,USD,United States,none,None,undefined,undefined,Energy,Oil & Gas Midstream
MASI,Masimo Corporation,150.76,92.78276606683804,4.021,11.90,0.6154335769888435,5.772211,18.56,7343615488,181886256,720108032,-7754214400,12.974,38901000,1.3452306594092978,1.3193539751940753,147.86,112.07,0.0701,3.293746045485742,55221700,USD,United States,buy,24.002,76.00170823722371,0.5041238275220464,Healthcare,Medical Instruments & Supplies
MASS,908 Devices Inc.,24.52,undefined,-1.297,N/A,undefined,5.671811,10.93,504075456,-13561250,223120000,-552817024,7.104,20529000,1.946031746031746,1.8992063492063493,23.93,12.6,0.0994,-0.4367566401180036,31049900,USD,United States,strong_buy,-21.893,undefined,undefined,Healthcare,Medical Devices
MATW,Matthews International Corporat,25.76,-0.1526992287917738,0.09,-10.00,-0.005927765092848362,1.2681141,2.05,1659710976,88005376,48015000,-758878376,1.569,852569984,1.0214115781126092,1.0,25.22,25.22,0.0304,2.7964758929904896,31470100,USD,United States,buy,11.471,-4.744663468827052,-0.18418724646067747,Industrials,Conglomerates
MAT,"Mattel, Inc.",22.81,47.77280205655527,2.283,10.00,2.094379748204966,5.998933,2.70,10785300480,None,274500000,-7604669024,0.777,2858599936,1.2707520891364903,1.2445682451253481,22.34,17.95,0.081499994,undefined,350340992,USD,United States,buy,10.324,undefined,undefined,Consumer Cyclical,Leisure
MAXN,"Maxeon Solar Technologies, Ltd.",18.28,591.4900771208228,-5.077,-111.50,32.35722522542794,1.9779989,0.42,851296448,-173868624,176679008,-658430560,3.961,253336992,2.443850267379679,2.459906417112299,18.4001,7.48,0.1267,-3.9307889899960435,44232500,USD,Singapore,hold,-6.364,457.95207461856216,25.0520828565953,Technology,Solar
MBB,,99.71,,None,,,None,Not Found!,,,,,,,,,98.38,94.32,,,,,,,,,,,
MAYS,"J. W. Mays, Inc.",46.5,undefined,0.21,N/A,undefined,1.7872692,2.47,121894520,635948,1909732,-94081708,0.947,33497304,1.4804202483285578,1.4326647564469914,45,31.41,0.0029,0.31548482473285777,2015780,USD,United States,none,96.063,undefined,undefined,Real Estate,Real Estate Services
MBCN,Middlefield Banc Corp.,26.97,undefined,2.564,N/A,undefined,1.1088083,,85930096,None,79153000,-80493672,13.623,12910000,1.1818580192813322,1.1630893952673094,26.5417,22.82,0.00029999999,undefined,5968100,USD,United States,buy,None,undefined,undefined,Financial Services,Banks—Regional
MBIN,Merchants Bancorp,27.7,undefined,7.379,N/A,undefined,1.0498153,,2681985024,None,261666000,-523311856,6.07,1440903936,1.287174721189591,1.263011152416357,27.18,21.52,0.0226,undefined,28785400,USD,United States,strong_buy,None,undefined,undefined,Financial Services,Banks—Regional
MBINN,,24.23,,7.379,,,0.9162303,Not Found!,,None,261666000,,,1440903936,,,23.74,22.32,,,,,,,,,,,
MBINO,,24.5,,7.379,,,0.9458731,Not Found!,,None,261666000,,,1440903936,,,23.5688,20.66,,,,,,,,,,,
MBINP,Merchants Bancorp - 7.00% Fixed,25.5,undefined,7.379,,undefined,0.98689944,Not Found!,2651379456,None,261666000,-190011952,6.07,1440903936,1.0511129431162407,1.0511129431162407,25.5,24.26,None,undefined,28694000,USD,United States,none,None,undefined,undefined,Financial Services,Banks—Regional
MBIO,"Mustang Bio, Inc.",0.7499,undefined,-0.823,N/A,undefined,0.571997,N/A,-33677800,-41663876,122216000,51033360,1.189,28934000,1.4703921568627452,1.3776470588235294,0.7026,0.51,0.0111,-0.4500193989354348,92582400,USD,United States,buy,0.489,undefined,undefined,Healthcare,Biotechnology
MBNKP,,25.33,,None,,,None,Not Found!,,None,93946000,,,478000,,,25.24,18,,,,,,,,,,,
MBOT,Microbot Medical Inc.,4.98,undefined,-1.42,N/A,undefined,1.9928403,N/A,23772664,-5932250,12470000,-23141732,1.754,702000,1.155452436194896,1.1531322505800465,4.97,4.31,0.0168,-0.8345725247005893,7108130,USD,United States,buy,-1.971,undefined,undefined,Healthcare,Medical Instruments & Supplies
MBRX,"Moleculin Biotech, Inc.",1.71,undefined,-0.7,N/A,undefined,0.59774965,N/A,-17679608,-10962250,66104000,17522928,2.313,127000,1.6764705882352942,1.6470588235294117,1.68,1.02,0.0042,-0.38360260488293074,28577100,USD,United States,buy,0.743,undefined,undefined,Healthcare,Biotechnology
MBTC,Nocturne Acquisition Corporatio,10.26,undefined,None,,undefined,None,N/A,152006704,None,103293,-152303507,0.007,0,1.0396190090181376,1.0396190090181376,10.26,9.869,0.0007,undefined,14840000,USD,United States,none,None,undefined,undefined,Financial Services,Shell Companies
MBTCR,,,,,,,,Not Found!,,,,,,,,,,,,,,,,,,,,,
MBTCU,,10.62,,None,,,None,N/A,,None,103293,,,0,,,10.62,9.52,,,,,,,,,,,
MBUU,"Malibu Boats, Inc.",63.1,146.11562982005142,5.497,15.00,2.3156201239310845,3.2785008,5.04,1365718912,67477128,56966000,-1255518352,2.778,132541000,1.3061477954874767,1.2846222314220657,62.0601,48.31,0.082100004,3.237912637897858,20839700,USD,United States,buy,6.117,86.06688091481709,1.3639759257498747,Consumer Cyclical,Recreational Vehicles
MBWM,Mercantile Bank Corporation,34.78,71.08827763496144,3.809,8.00,2.0439412776009616,1.2031277,,785654784,None,479104992,-63414624,30.206,702643968,1.194778426657506,1.1830985915492958,34.44,29.11,0.012200001,undefined,15670700,USD,United States,buy,None,undefined,undefined,Financial Services,Banks—Regional
MCAA,Mountain & Co. I Acquisition Co,10.18,undefined,None,,undefined,2541.8748,N/A,291433344,None,210489,-292105127,0.007,118833,1.0220883534136544,1.0205823293172689,10.165,9.96,None,undefined,23000000,USD,United States,none,None,undefined,undefined,Financial Services,Shell Companies
MCAAU,,10.16,,None,,,2547.4998,N/A,,None,210489,,,118833,,,10.19,10.02,,,,,,,,,,,
MCAAW,,0.1,,None,,,25,N/A,,None,None,,,118833,,,0.1,0.1,,,,,,,,,,,
MCAC,,9.85,,None,,,None,,,None,9844,,,324000,,,9.89,9.8,,,,,,,,,,,
MCACR,,0.11,,None,,,None,Not Found!,,None,9844,,,324000,,,0.11,0.11,,,,,,,,,,,
MCACW,,0.099,,None,,,None,N/A,,None,9844,,,324000,,,0.0625,0.0625,,,,,,,,,,,
MCACU,,9.95,,None,,,None,,,None,9844,,,324000,,,9.97,9.91,,,,,,,,,,,
MCAE,Mountain Crest Acquisition Corp,9.92,undefined,None,,undefined,None,N/A,15652099,None,54294656,-15652056,7.7,0,1.0586979722518677,1.0586979722518677,9.92,9.37,0.0004,undefined,7051080,USD,United States,none,None,undefined,undefined,Financial Services,Shell Companies
MCAER,,,,,,,,Not Found!,,,,,,,,,,,,,,,,,,,,,
MCAEU,,10.37,,None,,,None,N/A,,None,54294656,,,0,,,10.37,9.81,,,,,,,,,,,
MCAF,Mountain Crest Acquisition Corp,9.9,undefined,None,,undefined,None,N/A,74469144,None,236746,-74506934,0.031,0,1.0269709543568464,1.0259336099585061,9.89,9.64,0.0046,undefined,7557500,USD,United States,none,None,undefined,undefined,Financial Services,Shell Companies
MCAFU,,10.03,,None,,,None,N/A,,None,236746,,,0,,,10.04,9.95,,,,,,,,,,,
MCAG,Mountain Crest Acquisition Corp,9.89,undefined,None,,undefined,658.6667,N/A,88828648,None,347243,-88828653,0.038,0,1.0185375901132852,1.0175077239958805,9.88,9.71,0.0002,undefined,9025900,USD,United States,none,None,undefined,undefined,Financial Services,Shell Companies
MCAFR,,,,,,,,Not Found!,,,,,,,,,,,,,,,,,,,,,
MCAGR,,0.0801,,None,,,4.21579,Not Found!,,None,25000,,,68392,,,0.08,0.08,,,,,,,,,,,
MCAGU,,9.94,,None,,,664,N/A,,None,347243,,,0,,,9.96,9.12,,,,,,,,,,,
MCBS,"MetroCity Bankshares, Inc.",20.18,undefined,2.07,N/A,undefined,1.8544818,,688426816,None,223096000,-289009184,8.766,384430016,1.0843632455668994,1.07684040838259,20.04,18.61,0.015,undefined,25465200,USD,United States,hold,None,undefined,undefined,Financial Services,Banks—Regional
MCFT,"MasterCraft Boat Holdings, Inc.",24.38,62.73449871465296,2.998,10.00,2.573195189280269,3.9331288,5.17,478899296,22276876,13766000,-447561808,0.763,65197000,1.2040100745715838,1.1832683095461505,23.96,20.249,0.036199998,1.1758275492591987,18945700,USD,United States,buy,4.713,24.604720439511258,1.009217409331881,Consumer Cyclical,Recreational Vehicles
MCBC,Macatawa Bank Corporation,9.48,17.356812339331622,0.93,8.00,1.8308873775666268,1.2837198,,-411647744,None,764758016,440980608,22.327,34556000,1.2862957937584805,1.2686567164179103,9.35,7.37,0.0154,undefined,34189800,USD,United States,hold,None,undefined,undefined,Financial Services,Banks—Regional
MCHI,,50,,None,,,None,Not Found!,,,,,,,,,49.2,43.59,,,,,,,,,,,
MCHP,Microchip Technology Incorporat,72.76,41.62988174807198,1.143,23.70,0.572153405003738,6.9527144,3.66,45713657856,2102112512,319400000,-39331678144,0.576,7850100224,1.3392232652309959,1.2956009571139335,70.39,54.33,0.0292,3.7884708390297925,554870976,USD,United States,buy,15.124,137.9821461372085,1.8964011288786213,Technology,Semiconductors
MCHX,"Marchex, Inc.",2.05,-4.731413881748072,-0.178,15.00,-2.3080067715844255,1.5680245,-1.77,60283224,-3093000,24555000,-60211896,0.596,2837000,1.6666666666666665,1.5365853658536586,1.89,1.23,0.008,-0.08384045105241045,36891500,USD,United States,buy,-22.895,-2.228561089670756,-1.0871029705711006,Communication Services,Advertising Agencies
MCLD,mCloud Technologies Corp.,2.98,undefined,-3.194,,undefined,11.450382,-4.70,92994128,-10647528,1873021,-46541279,0.116,48495460,1.4396135265700485,1.3091787439613527,2.71,2.07,None,-0.6597758100395957,16138100,USD,Canada,none,-2.607,undefined,undefined,Technology,Software—Application
MCLDW,,,,,,,,N/A,,,,,,,,,,,,,,,,,,,,,
MCRB,"Seres Therapeutics, Inc.",4.88,52.80678663239075,-0.372,-134.00,10.8210628345063,2.603241,-2.46,208698064,-7805500,248000992,-209397600,2.689,77632000,1.952,1.86448,4.6612,2.5,0.0633,-0.08498362670204604,91847104,USD,United States,buy,-2.646,12.063742587370134,2.472078399051257,Healthcare,Biotechnology
