TICKER SYMBOL,NAME,LIST PRICE,INTRINSIC VALUE,EPS TTM,GROWTH ESTIMATES NEXT 5 YEARS,MARGIN OF SAFETY,PRICE TO BOOK,ALTMAN Z-SCORE,ENTERPRISE VALUE,EV(YFINANCE),FREE CASH_FLOW (MIL),FREE CASH_FLOW (YFINANCE),TOTAL CASH (YFINANCE),TOTAL CASH MINUS MARKET CAP,TOTAL CASH PER SHARE,TOTAL LIABILITIES (MIL),TOTAL LIABILITIES (YFINANCE),PRICE/FIFTY TWO WEEK LOW,DAY LOW/FIFTY TWO WEEK LOW,DAY LOW,FIFTY TWO WEEK LOW,PERCENT SHORT OF FLOAT,ENTERPRISE VALUE/EBITDA,EV/EBITDA (YFIANACE)
DRVN,Driven Brands Holdings Inc.,32.49,undefined,None,38.27,undefined,None,1.21 , 7.92 Bil ,7343101440,$,64475376,175371008,-5322438912,1.048,"$3,548.8",2351752960,1.4595687331536389,1.4380053908355794,32.01,22.26,0.047,  48.03,31.856
DTOCW,,,,Key Error,,,,N/A , - ,,$0.00,,,,,$21.89,,,,,,,  -586.57,
DRNA,"Dicerna Pharmaceuticals, Inc.",37.92,undefined,-1.602,N/A,undefined,22.961842,1.62 , 2.45 Bil ,2368207104,$8.6,-138745632,544883968,-2370398720,7.086,$664.4,51638000,1.989506820566632,1.982161594963274,37.78,19.06,0.069,  -20.69,-20.657
DSWL,"Deswell Industries, Inc.",4.12,undefined,0.51,N/A,undefined,0.77080244,3.58 , 19.82 Mil ,41514576,$-1.21,-608875,46815000,-19233080,2.942,$27.34,0,1.492753623188406,1.4565217391304348,4.02,2.76,0.00029999999,  4.27,8.276
DTRTW,,0.5068,,Unexpected error:<class 'TypeError'>,,,None,, - ,,$,None,24049,,,$25.09,0,,,0.485,0.485,,  -2290.54,
DTRT,,10.14,,Unexpected error:<class 'TypeError'>,,,None,, 284.03 Mil ,,$,None,24049,,,$25.09,0,,,9.925,9.735,,  -2290.54,
DTSTW,,,,Key Error,,,,N/A , - ,,$0.13,,,,,$4.22,,,,,,,  6.84,
DSKE,"Daseke, Inc.",9.8,8.677132075471699,0.156,25.00,0.8854216403542549,9.921799,1.88 , 1.27 Bil ,1270323840,$85,61400000,111700000,-550016032,1.792,$941,715600000,1.9718309859154932,1.9637826961770624,9.76,4.97,0.044499997,  6.23,7.149
DTEA,DAVIDsTEA Inc.,3.48,43.57803169811321,-0.213,-131.72,12.522422901756668,None,6.70 , 79.06 Mil ,60699120,$-16.75,-64167000,12051000,-73280352,0.457,$18.11,3687000,2.096385542168675,1.8675301204819277,3.1001,1.66,0.0311,  1.44,7.784
DTRTU,,10.2,,Unexpected error:<class 'TypeError'>,,,None,, - ,,$,None,24049,,,$25.09,0,,,10.125,10.02,,  -2290.54,
DTOC,Digital Transformation Opportun,9.73,undefined,None,,undefined,None,N/A , 404.74 Mil ,403421088,$0.00,None,947660,-404671700,0.023,$21.89,0,1.0135416666666668,1.0114583333333336,9.71,9.6,None,  -586.57,None
DSP,Viant Technology Inc.,9.85,undefined,None,N/A,undefined,None,1.91 ," -98,239,000.00 ",312236992,$,None,246584992,-307999008,21.442,$113.4,23535000,1.1507009345794392,1.0934579439252334,9.36,8.56,0.090100005,  -3.09,19.085
DTOCU,,9.9,,Unexpected error:<class 'TypeError'>,,,None,N/A , - ,,$0.00,None,947660,,,$21.89,0,,,9.87,9.74,,  -586.57,
DTIL,"Precision BioSciences, Inc.",8.89,undefined,-1.89,N/A,undefined,8.346303,1.51 , 372.46 Mil ,419549120,$-6.0,-13533250,173943008,-319237952,2.92,$125.8,12013000,1.1798274717982749,1.130723291307233,8.52,7.535,0.040599998,  -17.27,-11.137
DTSS,Datasea Inc.,1.38,undefined,-0.125,,undefined,15.280899,2.03 , 28.91 Mil ,48154216,$-4.57,-291678,49676,-29155100,0.002,$3.80,2775743,1.121404193076548,1.0645213716886073,1.31,1.2306,0.0056,  -5.44,-10.329
DUNEW,,,,Key Error,,,,N/A , - ,,$,,,,,$0.00,,,,,,,Not Found!,
DTST,Data Storage Corporation,3.31,undefined,0,,undefined,204.37498,3.37 , 11.12 Mil ,16772008,$0.13,-1569336,12889032,-407433496,1.926,$4.22,2121079,1.1573426573426575,1.1398601398601398,3.26,2.86,0.0572,  6.84,19.374
DUOL,,,,Key Error,N/A,,,20.80 , 3.05 Bil ,,$6.0,,,,,$107.0,,,,,,,  -60.22,
DUNEU,,10.21,,Unexpected error:<class 'TypeError'>,,,None,N/A , - ,,$,None,326464,,,$0.00,0,,,10.17,9.76,,Not Found!,
DRRX,DURECT Corporation,1.04,-0.27313207547169815,-0.007,15.00,-0.2626269956458636,2.8412256,-3.48 , 175.78 Mil ,229762080,$-34.79,-20112250,88430000,-143524112,0.389,$33.94,24722000,1.1954022988505748,1.160919540229885,1.01,0.87,0.0385,  -4.92,-6.523
DUNE,Dune Acquisition Corporation,9.9,undefined,None,,undefined,None,N/A , 213.23 Mil ,212064160,$,None,326464,-90430000,0.015,$0.00,0,1.0410094637223974,1.0399579390115667,9.89,9.51,0.0017,Not Found!,None
DUO,Fangdd Network Group Ltd.,0.6297,undefined,None,N/A,undefined,None,0.09 ," -16,785,000.00 ",-185567648,$0.0,None,817451008,771147848,10.238,$293.2,374500000,1.2274853801169592,1.1062378167641325,0.5675,0.513,None,  0.18,0.979
DVLU,,24.706,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,,Not Found!,,,,24.5796,17.66,,Not Found!,
DWAC,,56.55,,Unexpected error:<class 'TypeError'>,,,None,, 2.08 Bil ,,$,None,24260,,,$10.28,82460,,,55.07,9.84,,  -12949.24,
DUOT,"Duos Technologies Group, Inc.",4.99,undefined,-1.417,N/A,undefined,None,-13.63 , 21.85 Mil ,28081730,$-5.90,-1927453,7071913,-10427409,1.998,$3.73,567298,1.232098765432099,1.2037037037037037,4.875,4.05,0.0049,  -3.88,-4.572
DVY,,119.11,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,,Not Found!,,,,118.99,92.95,,Not Found!,
DVOL,,30.5198,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,,Not Found!,,,,30.75,23.08,,Not Found!,
DSGX,The Descartes Systems Group Inc,77.12,38.26505660377358,0.69,24.90,0.4961755265012134,6.952509,23.24 , 6.44 Bil ,6526749184,$162.3,137549872,128358000,-6429121424,1.517,$176.0,12000000,1.3683463449254791,1.3559261887863734,76.42,56.36,None,  39.94,42.634
DWACU,,66,,Unexpected error:<class 'TypeError'>,,,None,, - ,,$,None,24260,,,$10.28,82460,,,65.29,9.98,,  -12949.24,
DWACW,,18.72,,Unexpected error:<class 'TypeError'>,,,None,, - ,,$,None,24260,,,$10.28,82460,,,18.29,18.29,,  -12949.24,
DWAS,,89.46,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,,Not Found!,,,,88.3798,72.47,,Not Found!,
DWAW,,38.1428,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,,Not Found!,,,,38.19,34.29,,Not Found!,
DWAT,,13.4433,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,,Not Found!,,,,13.5327,11.84,,Not Found!,
DWEQ,,28.7305,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,,Not Found!,,,,28.68,25.5,,Not Found!,
DSGN,"Design Therapeutics, Inc.",17.39,undefined,None,N/A,undefined,None,67.46 , 586.35 Mil ,742840128,$-24.18,None,393718016,-581809472,7.128,$8.79,3748000,1.3889776357827477,1.3618210862619808,17.05,12.52,0.051599998,  -20.56,-26.052
DWCR,,36.5986,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,,Not Found!,,,,36.6655,30.57,,Not Found!,
DWPP,,34.8411,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,,Not Found!,,,,34.86,27.627,,Not Found!,
DWMC,,38.1746,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,,Not Found!,,,,37.9197,26.695,,Not Found!,
DWSH,,8.8709,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,,Not Found!,,,,8.82,8.42,,Not Found!,
DWUS,,40.0778,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,,Not Found!,,,,40.27,32.4261,,Not Found!,
DXGE,,35.7563,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,,Not Found!,,,,35.84,30.27,,Not Found!,
DWSN,Dawson Geophysical Company,2.315,-69.23557735849056,-0.829,41.80,-29.907376828721624,0.633015,1.67 , 23.69 Mil ,20049518,$-10.21,19725124,40917000,-13552192,1.731,$9.27,5904000,1.2650273224043715,1.2622950819672132,2.31,1.83,0.0022,  -1.47,-1.215
DXJS,,43.9214,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,,Not Found!,,,,43.92,38.95,,Not Found!,
DXLG,"Destination XL Group, Inc.",6.84,-10.222943396226416,-0.262,15.00,-1.494582367869359,45.033558,2.63 , 566.90 Mil ,428448448,$67.5,32648124,5843000,-420420488,0.092,$216.2,218300992,36.972972972972975,36.054054054054056,6.67,0.185,0.0394,  8.62,64.759
EACPW,,,,Key Error,,,,N/A , - ,,$,,,,,$0.03,,,,,,,Not Found!,
DVAX,Dynavax Technologies Corporatio,13.7,undefined,-0.782,N/A,undefined,25.00938,-0.26 , 1.44 Bil ,2270008576,$192.1,-1157625,345804000,-1181320736,3.013,$852.1,256344992,3.142201834862385,3.020642201834862,13.17,4.36,0.2172,  -84.01,132.85
DXCM,"DexCom, Inc.",560.15,215.19237735849057,5.205,16.40,0.3841691999616006,28.784107,13.95 , 54.09 Bil ,51730558976,$140,-115350000,2584900096,-52198993408,26.718,"$2,640",1894000000,1.758988852253101,1.751295336787565,557.7,318.45,0.0421,  117.62,124.412
EBACW,,,,Key Error,,,,, - ,,$,,,,,$7.43,,,,,,,  -354.85,
EACPU,,10,,Unexpected error:<class 'TypeError'>,,,None,N/A , - ,,$,None,67944,,,$0.03,0,,,9.975,9.77,,Not Found!,
EBACU,,9.9,,Unexpected error:<class 'TypeError'>,,,None,, - ,,$,None,1249924,,,$7.43,0,,,9.9,9.77,,  -354.85,
DYNS,Dynamics Special Purpose Corp.,9.94,undefined,None,,undefined,None,, 290.43 Mil ,299451200,$,None,1096895,-290316897,0.037,$8.18,0,1.0375782881002087,1.0302713987473904,9.87,9.58,0.001,  -578.54,None
EBAC,European Biotech Acquisition Co,9.76,undefined,None,,undefined,None,, 158.97 Mil ,159784096,$,None,1249924,-160184508,0.076,$7.43,0,1.0177267987486966,1.0104275286757038,9.69,9.59,None,  -354.85,None
DYNT,Dynatronics Corporation,1.16,undefined,-0.278,N/A,undefined,1.3813459,2.28 , 28.17 Mil ,33535696,$-1.55,716482,4500323,-15816375,0.259,$13.36,8870354,1.499482936918304,1.4736297828335057,1.14,0.7736,0.0154,  6.11,-20.059
DXPE,"DXP Enterprises, Inc.",27.29,-89.2942641509434,-1.887,20.00,-3.272050720078542,1.5040872,2.15 , 808.46 Mil ,982772096,$61.0,None,79169000,-450941432,3.933,$547.5,375062016,1.2927522501184272,1.2719090478446236,26.85,21.11,0.04,  -3674.84,23.527
DYN,"Dyne Therapeutics, Inc.",13.14,undefined,None,N/A,undefined,None,N/A , 302.53 Mil ,351785696,$-113.88,-62858124,435588992,-236232384,8.529,$52.76,403000,1.1361867704280157,1.1180285343709468,12.93,11.565,0.0555,  -2.42,-3.644
DYAI,"Dyadic International, Inc.",3.66,undefined,-0.379,N/A,undefined,3.927039,27.62 , 80.02 Mil ,125745920,$-9.93,-2838447,25600736,-75247640,0.912,$1.96,0,1.161904761904762,1.1492063492063493,3.62,3.15,0.0592,  -6.32,None
DXYN,"The Dixie Group, Inc.",6.23,12.174218867924528,-0.601,-20.70,1.9541282292013689,1.4370126,1.94 , 174.13 Mil ,170716704,$-4.6,5726750,2398000,-92534512,0.155,$162.8,99307000,3.178571428571429,3.0255102040816326,5.93,1.96,0.0139,  7.38,8.184
EAC,Edify Acquisition Corp.,9.76,undefined,None,,undefined,None,N/A , 336.49 Mil ,336997056,$,None,67944,-336307064,0.002,$0.03,0,1.0252100840336136,1.0241596638655464,9.75,9.52,0.0007,Not Found!,None
DZSI,DZS Inc.,13.67,-78.83637735849057,-1.666,20.00,-5.767108804571365,2.778005,2.49 , 341.48 Mil ,545072768,$-3.5,21136376,56818000,-323435632,2.111,$136.2,22353000,1.2692664809656453,1.256063138347261,13.5278,10.77,0.0139999995,  -9.05,-63.322
EBET,"Esports Technologies, Inc.",24.27,undefined,None,,undefined,None,79.60 , 303.30 Mil ,290566144,$0.00,None,12459191,-289751017,0.942,$2.33,1086311,1.3013404825737267,1.233780160857909,23.01,18.65,0.026600001,  -38.11,None
EAST,"Eastside Distilling, Inc.",1.84,undefined,-0.255,N/A,undefined,2.5594406,-1.66 , 41.39 Mil ,42241040,$-3.10,1144956,2014000,-20710208,0.163,$18.14,8034000,1.4959349593495936,1.4715447154471546,1.81,1.23,0.0104,  -10.83,-7.034
EBC,"Eastern Bankshares, Inc.",20.5,undefined,None,N/A,undefined,None,, 3.83 Bil ,1754143488,$177.1,None,1622801024,-2254295168,9.425,"$14,031.9",138356992,1.3648468708388815,1.355525965379494,20.36,15.02,0.0166,Not Found!,None
EBAY,eBay Inc.,66.6,139.44763924528303,4.123,11.87,2.0938083970763217,12.082731,4.35 , 36.62 Bil ,40818180096,"$2,595",1615750016,17219999744,-28349614080,26.49,"$18,312",9349000192,1.352833638025594,1.339427178549665,65.94,49.23,0.0398,  8.04,11.508
EBIZ,,28.26,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,,Not Found!,,,,27.68,26.8,,Not Found!,
ECOLW,,,,Key Error,,,,N/A , - ,,$43.32,,,,,"$1,202.95",,,,,,,  48.62,
EBMT,"Eagle Bancorp Montana, Inc.",22.5,102.01109433962266,3.321,10.00,4.533826415094341,0.98699945,, 100.75 Mil ,88570672,$15.75,None,114900000,-38902720,16.958,"$1,250.40",41673000,1.1352169525731584,1.1352169525731584,22.5,19.82,0.044899996,Not Found!,None
EDNC,,9.79,,Unexpected error:<class 'TypeError'>,,,None,, 250.82 Mil ,,$,None,1000,,,$21.99,11000,,,9.74,9.6928,,  -6967.08,
EDNCW,,0.513,,Unexpected error:<class 'TypeError'>,,,None,, - ,,$,None,1000,,,$21.99,11000,,,0.4906,0.4906,,  -6967.08,
EAR,"Eargo, Inc.",5.39,undefined,None,59.20,undefined,None,2.10 , 37.75 Mil ,97140576,$-47.33,-26911250,179354000,-18951280,4.58,$39.63,16078000,1.2004454342984407,1.1158129175946547,5.01,4.49,0.1024,  -0.75,-2.09
EA,Electronic Arts Inc.,125,233.5231924528302,4.045,26.27,1.8681855396226414,4.5510197,5.82 , 35.51 Bil ,36828397568,"$1,268",1400625024,3719000064,-32418328576,13.068,"$5,163",2200000000,1.0409726848767489,1.0381828780812792,124.665,120.08,0.0172,  25.42,31.29
EDNCU,,10.05,,Unexpected error:<class 'TypeError'>,,,None,, - ,,$,None,1000,,,$21.99,11000,,,9.97,9.85,,  -6967.08,
EBIX,"Ebix, Inc.",30.92,89.38641509433964,2.91,10.00,2.890893114305939,1.487503,2.32 , 1.53 Bil ,1461983744,$55.1,23274750,98935000,-849342248,3.197,$858.1,685894976,1.3809736489504243,1.356855739169272,30.38,22.39,0.1558,  11.37,10.5
ECOW,,23.99,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,,Not Found!,,,,24.32,23.21,,Not Found!,
EDOC,,16.25,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,,Not Found!,,,,16.05,15.51,,Not Found!,
EDTK,Skillful Craftsman Education Te,1.05,undefined,None,,undefined,None,2.53 , 5.28 Mil ,7986640,$-2.11,-6870531,17453360,4853361,1.454,$13.64,0,1.0606060606060606,1.0303030303030303,1.02,0.99,0.0278,  0.27,0.413
EDTXW,,,,Key Error,,,,N/A , - ,,$-0.47,,,,,$10.23,,,,,,,  -213.76,
EDRY,EuroDry Ltd.,21.02,undefined,-3.275,N/A,undefined,1.395412,1.10 , 127.73 Mil ,142213792,$-6.14,2255769,8498873,-39780527,3.619,$80.70,61593240,3.88539741219963,3.5988354898336414,19.4697,5.41,0.0063,  5.31,7.342
EDTXU,EdtechX Holdings Acquisition Co,10.19,undefined,None,,undefined,28.543417,N/A , - ,146635920,$-0.47,-335142,707837,-37213839,0.049,$10.23,0,1.0397959183673469,1.0387755102040814,10.18,9.8,None,  -213.76,None
ECOL,"US Ecology, Inc.",35.15,-66.57283018867926,-2.97,5.00,-1.8939638745001213,1.748063,0.94 , 1.81 Bil ,1937986816,$43.3,58246500,85194000,-995362800,2.725,"$1,203.0",851819008,1.1887047683462968,1.1592830571525194,34.28,29.57,0.023599999,  48.62,13.336
EDSA,"Edesa Biotech, Inc.",5.57,undefined,-0.726,N/A,undefined,9.627659,37.11 , 64.26 Mil ,97848016,$-14.99,-15859161,8052574,-63925330,0.607,$1.07,121228,1.3736805761073296,1.3317796192167308,5.4001,4.0548,0.0808,  -5.53,-4.87
EBTC,Enterprise Bancorp Inc,38.73,undefined,3.159,N/A,undefined,1.3940642,," -88,710,000.00 ",45037892,$44.7,None,441316000,-22235680,37.185,"$4,104.9",84917000,1.5454908220271348,1.5359138068635276,38.49,25.06,0.0072000003,Not Found!,None
EDTX,EdtechX Holdings Acquisition Co,10,undefined,None,,undefined,28.02465,N/A , 143.00 Mil ,143185920,$-0.47,-335142,707837,-114347363,0.049,$10.23,0,1.02880658436214,1.02880658436214,10,9.72,None,  -213.76,None
EDIT,"Editas Medicine, Inc.",30.53,undefined,-2.196,N/A,undefined,3.0678933,7.46 , 1.46 Bil ,3239124224,$-175.83,-65665876,625332992,-1342310912,9.234,$130.23,28885000,1.1328385899814473,1.0693877551020408,28.82,26.95,0.17989999,  -6.84,-23.008
EDUT,,9.19,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,,Not Found!,,,,9.1,8.74,,Not Found!,
EEIQ,Elite Education Group Internati,3.6,undefined,None,N/A,undefined,None,N/A , 22.18 Mil ,32025110,$0.00,-1650824,7407990,-23608170,0.933,$4.02,140000,1.2371134020618557,1.2002405498281787,3.4927,2.91,0.0041,Not Found!,23.154
EEMA,,84.85,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,,Not Found!,,,,84.58,81.9,,Not Found!,
EFAS,,15.29,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,,Not Found!,,,,15.39,14.25,,Not Found!,
EDUC,Educational Development Corpora,8.56,undefined,1.5,N/A,undefined,1.7727556,3.95 , 105.67 Mil ,118996616,$-40.1,-41793276,921200,-70479592,0.106,$58.5,32577400,1.0503067484662576,1.0319018404907976,8.41,8.15,0.0015,  5.72,7.242
EFTRW,,,,Key Error,,,,, - ,,$,,,,,$67.61,,,,,,,  56,
EFTR,,6.72,,Unexpected error:<class 'TypeError'>,,,None,, 240.76 Mil ,,$,None,10880000,,,$67.61,19723000,,,6.62,5.5,,  56,
EDAP,EDAP TMS S.A.,5.44,0.24822641509433965,0.013,3.00,0.045629855715871255,6.032609,5.15 , 142.54 Mil ,158049504,$0.00,None,44961000,-140109864,1.395,$30.17,8077000,1.219730941704036,1.195067264573991,5.33,4.46,None,  -71.41,39.942
EFSCP,,,,Key Error,,,,Not Found!,,,Not Found!,,,,,Not Found!,,,,,,,,
EBON,Ebang International Holdings In,1.33,undefined,None,,undefined,None,3.85 ," -33,228,000.00 ",526128064,$0.00,-21979380,54504440,-192656136,0.293,$29.76,1562302,1.2201834862385321,1.1926605504587156,1.3,1.09,0.1037,  1.6,-26.989
EFSC,Enterprise Financial Services C,48.43,94.40490566037737,3.249,9.00,1.9493063320333959,1.3771101,, 732.35 Mil ,1269720064,$138.6,None,1012732992,-491204416,26.22,"$11,448.4",512673984,1.4552239927163682,1.4356928014038421,47.78,33.2801,0.0175,Not Found!,None
EJFAW,,1.43,,Unexpected error:<class 'TypeError'>,,,None,N/A , - ,,$,None,None,,,$0.00,None,,,1.45,1.45,,Not Found!,
ECOR,"electroCore, Inc.",0.75,undefined,-0.482,N/A,undefined,1.4167597,1.15 , 15.89 Mil ,49154440,$-12.91,-8764626,23726918,-13205662,0.342,$6.45,1465876,1.13464447806354,1.1043872919818456,0.73,0.661,0.0176,  -0.77,-2.372
ECPG,Encore Capital Group Inc,57.49,238.46339622641514,6.68,13.00,4.147910875394245,1.5337881,1.34 , 4.38 Bil ,4256785152,$263,357624256,199243008,-1648320896,6.582,"$3,151",3002765056,1.96816158849709,1.9459089352961316,56.84,29.21,0.18450001,  7.14,6.355
EFOI,"Energy Focus, Inc.",3.53,-150.3753962264151,-2.082,35.00,-42.59926238708643,3.8764045,-13.28 , 21.03 Mil ,19384266,$-9.65,-3866750,1332000,-16157740,0.331,$8.60,4285000,1.8578947368421053,1.6894736842105265,3.21,1.9,0.0769,  -4.84,-3.888
EGLX,Enthusiast Gaming Holdings Inc.,3.39,undefined,None,,undefined,None,3.56 , 417.41 Mil ,537468608,$-19.6,-9285424,53871264,-347881696,0.429,$64.1,12515362,1.2463235294117647,1.1691176470588236,3.18,2.72,None,  -15.15,-17.269
EGLE,Eagle Bulk Shipping Inc.,41.8,-263.7367305660378,-2.032,69.67,-6.309491161866934,1.0127602,0.99 , 940.82 Mil ,1084273536,$12.9,4374532,76191832,-444883176,6.07,$555.0,492643328,2.447306791569087,2.405152224824356,41.08,17.08,0.1735,  4.99,17.512
EEFT,"Euronet Worldwide, Inc.",118.56,-10.457056603773585,-0.268,15.00,-0.08820054490362336,4.5496173,2.76 , 6.06 Bil ,6791257600,$245,282865984,1559571968,-4839122944,29.524,"$3,035",1358189952,1.1717730776833366,1.1686103973117214,118.24,101.18,0.0221,  17.71,23.282
EGRX,"Eagle Pharmaceuticals, Inc.",45.94,19.730596226415095,1.061,2.70,0.42948620431900514,3.1521738,6.82 , 523.71 Mil ,550053248,$39.5,32381750,99741000,-501371576,7.724,$71.0,31736000,1.2593201754385965,1.2346491228070176,45.04,36.48,0.0834,  43.38,71.075
ELEV,,,,Key Error,N/A,,,N/A ," -28,618,000.00 ",,$-24.64,,,,,$8.89,,,,,,,  0.91,
EJFAU,,10.25,,Unexpected error:<class 'TypeError'>,,,None,N/A , - ,,$,None,443414,,,$0.00,0,,,10.18,9.8001,,Not Found!,
EJH,E-Home Household Service Holdin,1.97,undefined,None,,undefined,None,N/A , 13.43 Mil ,44419312,$0.00,12898004,43521072,-19533256,1.554,$10.09,3976141,1.1193181818181819,1.0625,1.87,1.76,0.0152,Not Found!,3.26
ELMSW,,,,Key Error,,,,, - ,,$,,,,,$117.01,,,,,,,  -37.06,
EHTH,"eHealth, Inc.",25.13,80.42764981132076,1.518,23.41,3.2004635818273286,0.7923851,3.76 , 717.00 Mil ,1523204096,$-178.6,6989625,126172000,-543955040,4.836,$156.5,45300000,1.1966666666666665,1.2114285714285715,25.44,21,0.096099995,  96.03,25.725
EJFA,EJF Acquisition Corp.,9.94,undefined,None,,undefined,None,, 355.70 Mil ,357853472,$,None,443414,-355697194,0.012,$0.00,0,1.04302203567681,1.0356768100734521,9.87,9.53,None,Not Found!,None
EGBN,"Eagle Bancorp, Inc.",55.98,124.7162566037736,4.754,7.30,2.2278716792385427,1.41673,," -271,867,000.00 ",-279556800,$242.9,None,2503813888,717441024,78.366,"$10,253.6",438558016,1.4204516620147172,1.3950773915249937,54.98,39.41,0.0209,Not Found!,None
ELYM,,,,Key Error,,,,N/A , 115.81 Mil ,,$-33.81,,,,,$5.59,,,,,,,  -2.89,
ELMS,,7.23,,Unexpected error:<class 'TypeError'>,N/A,,None,, 833.93 Mil ,,$,None,171528992,,,$117.01,0,,,7.16,6.43,,  -37.06,
ELDN,"Eledon Pharmaceuticals, Inc.",4.61,undefined,None,-65.60,undefined,None,N/A ," -26,577,000.00 ",-16919670,$-29.14,-5286750,108579000,41337984,7.589,$6.42,97000,1.20997375328084,1.1811023622047243,4.5,3.81,0.0116,  0.79,0.895
ELTK,Eltek Ltd.,4.5,undefined,0.471,N/A,undefined,1.7381139,1.63 , 30.63 Mil ,36646176,$1.25,1092875,9169000,-16879006,1.57,$20.66,13518000,1.0688836104513064,1.0475059382422802,4.41,4.21,0.0038,  8.56,8.361
ELSE,"Electro-Sensors, Inc.",6.07,undefined,-0.011,N/A,undefined,1.6214778,16.50 , 11.07 Mil ,8260485,$0.58,565375,9581000,-11131672,2.822,$0.90,15000,1.5644329896907219,1.520618556701031,5.9,3.88,0.0126,  18.32,15.157
EMB,,,,Key Error,,,,Not Found!,Not Found!,,Not Found!,,,,,Not Found!,,,,,,,Not Found!,
EMBKW,,,,Key Error,,,,, - ,,$,,,,,$0.00,,,,,,,Not Found!,
EMBK,,,,Key Error,,,,, 4.05 Bil ,,$,,,,,$0.00,,,,,,,Not Found!,
EM,Smart Share Global Limited,1.49,undefined,None,N/A,undefined,None,0.03 , 958.44 Mil ,-1750000256,$0.0,None,2203141120,1833975840,63.367,$186.9,238275008,1.0642857142857143,1.0571428571428572,1.48,1.4,None,  80.89,-2.629
ELOX,"Eloxx Pharmaceuticals, Inc.",0.78,undefined,-0.73,N/A,undefined,10.849999,N/A , 24.75 Mil ,18559598,$-29.74,-12349750,52432000,-11158688,0.608,$22.39,17265000,1.3684210526315792,1.2526315789473685,0.714,0.57,0.0073,  -0.42,-0.51
EMCB,,73.825,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,,Not Found!,,,,73.78,72.85,,Not Found!,
EMIF,,24.0252,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,,Not Found!,,,,24.025,22.47,,Not Found!,
EMXC,,60.85,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,,Not Found!,,,,60.78,54.46,,Not Found!,
EGAN,eGain Corporation,10.36,7.372075471698112,0.24,10.00,0.7115902964959568,7.6255713,0.16 , 248.77 Mil ,306304736,$14.84,12721625,53413000,-257758104,1.718,$60.12,2701000,1.2188235294117646,1.1764705882352942,10,8.5,0.047399998,  32.75,34.544
EMCF,Emclaire Financial Corp,28.96,undefined,2.76,N/A,undefined,0.9407184,, 69.01 Mil ,63000968,$8.91,None,38066000,-43461448,13.989,$990.53,27050000,1.2041580041580042,1.1937629937629937,28.71,24.05,0.0011,Not Found!,None
EMXF,,43.8805,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,,Not Found!,,,,43.84,40.69,,Not Found!,
ENERR,,0.3201,,Unexpected error:<class 'TypeError'>,,,None,Not Found!,,,Not Found!,None,110375,,,Not Found!,150000,,,0.32,0.32,,,
ENERU,,10.24,,Unexpected error:<class 'TypeError'>,,,None,, - ,,$,None,110375,,,$0.43,150000,,,10.195,10.05,,  -149.29,
ENERW,,0.428,,Unexpected error:<class 'TypeError'>,,,None,, - ,,$,None,110375,,,$0.43,150000,,,0.409899,0.409899,,  -149.29,
ELYS,"Elys Game Technology, Corp.",3.67,undefined,None,N/A,undefined,None,0.54 , 74.11 Mil ,95591600,$-5.27,-3991467,19150990,-58988410,0.822,$38.31,648877,1.287719298245614,1.2175438596491228,3.47,2.85,0.0558,  -6.32,-23.85
ENCPU,,,,Key Error,,,,, - ,,$,,,,,$0.10,,,,,,,Not Found!,
EML,Eastern Company (The),25.58,undefined,1.332,N/A,undefined,1.4864178,2.77 , 252.68 Mil ,281310112,$0.5,17590878,17493892,-147098220,2.797,$174.9,100442952,1.1506972559604138,1.147098515519568,25.5,22.23,0.043,  10.9,10.243
ENER,,9.8,,Unexpected error:<class 'TypeError'>,,,None,, 253.79 Mil ,,$,None,110375,,,$0.43,150000,,,9.72,9.7,,  -149.29,
