TICKER SYMBOL,NAME,LIST PRICE,INTRINSIC VALUE,EPS TTM,GROWTH ESTIMATES NEXT 5 YEARS,MARGIN OF SAFETY,PRICE TO BOOK,ALTMAN Z-SCORE,ENTERPRISE VALUE,FREE CASH_FLOW,TOTAL CASH,TOTAL CASH MINUS MARKET CAP,TOTAL CASH PER SHARE,TOTAL LIABILITIES,PRICE/52 WEEK LOW,DAY LOW/52 WEEK LOW,DAY LOW,52 WEEK LOW,PERCENT SHORT OF FLOAT,CASH FLOW PER SHARE,SHARES OUTSTANDING,CURRENCY,COUNTRY,RECOMMENDATION KEY,ENTERPRISE VALUE/EBITDA
GOVXW,,,,,,,,N/A ,,,,,,,,,,,,,,,,,
GP,GreenPower Motor Company Inc.,10.2,undefined,None,,undefined,None,28.64 ,300550080,-19059464,7883629,-177286083,0.355,563477,1.3144329896907216,1.0966494845360826,8.51,7.76,0.0216,-0.9122590773766788,20892600,USD,Canada,none,-32.876
GPAC,Global Partner Acquisition Corp,9.72,undefined,None,,undefined,None,N/A ,363156000,None,969000,-362405976,0.026,0,1.0146137787056368,1.011482254697286,9.69,9.58,None,undefined,30000000,USD,United States,none,None
GPACU,,9.835,,None,,,None,N/A ,,None,969000,,,0,,,9.82,9.75,,,,,,,
GPACW,,,,,,,,N/A ,,,,,,,,,,,,,,,,,
GPCO,,,,,,,,N/A ,,,,,,,,,,,,,,,,,
GPCOR,,,,,,,,Not Found!,,,,,,,,,,,,,,,,,
GPCOU,,10.7,,None,,,None,N/A ,,None,2834,,,88919,,,10.7,10.02,,,,,,,
GPCOW,,,,,,,,N/A ,,,,,,,,,,,,,,,,,
GPP,Green Plains Partners LP,14,67.03830258302582,1.757,15.00,4.788450184501845,None,3.98 ,419131776,31429000,14201000,-312918584,0.611,102506000,1.7434620174346203,1.7459526774595269,14.02,8.03,0.047199998,1.3542196292689652,23208200,USD,United States,strong_buy,8.007
GPRE,"Green Plains, Inc.",35.75,-106.60501845018453,-2.794,15.00,-2.9819585580471197,2.0506718,2.74 ,2096963968,-189115376,496932000,-1246784864,10.313,783532032,2.803921568627451,2.767058823529412,35.28,12.75,0.2132,-3.9239137182647377,48195600,USD,United States,buy,25.212
GPRO,"GoPro, Inc.",10.76,-2.853505535055351,-0.095,10.00,-0.26519568169659397,7.8607693,2.94 ,1372048768,163187376,318695008,-1343673248,2.068,282502016,1.5327635327635327,1.5185185185185186,10.66,7.02,0.1471,1.3047683377308708,125070000,USD,United States,hold,14.637
GRAB,,7.34,,None,,,None,,,None,None,,,None,,,7.26,5.91,,,,,,,
GRABW,,1.875,,None,,,None,N/A ,,None,None,,,None,,,1.84,1.76,,,,,,,
GRAY,"Graybug Vision, Inc.",2.06,undefined,None,N/A,undefined,None,N/A ,-5900730,-24345624,73586000,31895316,3.457,0,1.211764705882353,1.1529411764705881,1.96,1.7,0.062,-1.1562376341073048,21055900,USD,United States,hold,0.17
GRCL,Gracell Biotechnologies Inc.,6.33,undefined,None,N/A,undefined,None,N/A ,-1220267776,None,2169446912,1740962752,35.624,138631008,1.1425992779783394,1.1109205776173285,6.1545,5.54,None,undefined,67213200,USD,China,buy,4.825
GRCY,Greencity Acquisition Corporati,10.35,undefined,None,,undefined,None,N/A ,54836316,-306147,135493,-54201371,0.026,793810,1.036036036036036,1.033033033033033,10.32,9.99,0.0002,-0.05820285171102662,5260000,USD,China,none,None
GRCYU,,10.41,,None,,,None,N/A ,,-306147,135493,,,793810,,,10.41,10,,,,,,,
GRCYW,,,,,,,,N/A ,,,,,,,,,,,,,,,,,
GREE,,17.34,,None,,,None,8.17 ,,None,51645000,,,26326000,,,17.5,12.7,,,,,,,
GREEL,,,,,,,,Not Found!,,,,,,,,,,,,,,,,,
GRFS,"Grifols, S.A.",10.81,15.878966789667897,0.489,11.50,1.4689145966390285,2.809584,1.27 ,32785784832,662266240,387056992,-9687658144,0.283,7368065024,1.0702970297029704,1.0653465346534654,10.76,10.1,None,0.9760164599986343,678540032,USD,Spain,buy,29.089
GRID,,100.5617,,None,,,None,Not Found!,,,,,,,,,100.9,80.39,,,,,,,
GRIL,"Muscle Maker, Inc",0.7557,undefined,None,,undefined,None,-3.84 ,16621825,-5010257,3616845,-7533405,0.203,1535762,1.127910447761194,1.0746268656716418,0.72,0.67,0.0421,-0.3370052465191363,14867000,USD,United States,none,-1.819
GRIN,Grindrod Shipping Holdings Ltd.,14.75,undefined,-2.045,N/A,undefined,1.3782912,0.60 ,534710272,78671504,60688000,-235101664,3.16,256268000,3.307174887892377,3.3558520179372198,14.9671,4.46,0.017,4.0932955940810425,19219600,USD,Singapore,buy,18.28
GRNQ,Greenpro Capital Corp.,0.6469,undefined,-0.066,N/A,undefined,4.8609023,6.62 ,91803912,-6200772,5284676,-34867628,0.08,2632766,1.130944055944056,1.0596153846153846,0.6061,0.572,0.007900001,-0.09983982533426076,62107200,USD,Malaysia,hold,-28.697
GROM,Grom Social Enterprises Inc.,2.15,undefined,None,,undefined,None,-0.32 ,17163174,-3894239,9102728,-3397998,0.722,3597041,2.099609375,1.9921875,2.04,1.024,0.023,-0.6478391714023344,6011120,USD,United States,none,-4.013
GROMW,,,,,,,,N/A ,,,,,,,,,,,,,,,,,
GROW,"U.S. Global Investors, Inc.",4.53,undefined,2.278,N/A,undefined,1.3299612,8.85 ,66487456,4934375,15801000,-51459536,1.05,56000,1.0968523002421309,1.0654237288135593,4.4002,4.13,0.024600001,0.380196093539315,12978500,USD,United States,none,15.405
GRPH,,11.7,,None,25.90,,None,N/A ,,None,394804000,,,9490000,,,11.43,8.11,,,,,,,
GRPN,"Groupon, Inc.",25.57,186.33236900369002,-10.067,-19.90,7.287147790523661,6.8247585,0.32 ,657770816,-48918624,476782016,-263918656,16.129,422239008,1.3457894736842106,1.3194736842105264,25.07,19,0.1996,-1.682133329665455,29081300,USD,United States,hold,12.172
GRTS,"Gritstone bio, Inc.",12.75,undefined,-1.449,N/A,undefined,3.3144126,6.03 ,280370976,-35289376,171182000,-489544464,3.462,22347000,2.701271186440678,2.665254237288136,12.58,4.72,0.1376,-0.7172958140404653,49197800,USD,United States,buy,-4.381
GRTX,"Galera Therapeutics, Inc.",4.2,-7559.666302583026,-173.088,18.40,-1799.9205482340537,None,N/A ,-47343912,-41325376,88705000,-24938448,3.355,381000,3.5294117647058827,3.46218487394958,4.12,1.19,0.0979,-1.6363828447658004,25254100,USD,United States,strong_buy,0.612
GRUB,Just Eat Takeaway.com N.V.,10.78,-29.41961446494465,-0.2568,62.06,-2.7290922509225095,0.9530394,3.31 ,13159526400,388687488,536000000,-11125230080,0.721,570000000,1.061023622047244,1.0565944881889764,10.735,10.16,None,0.36734128032297164,1058110016,USD,Netherlands,hold,751.973
GRVI,,4.37,,None,,,None,11.30 ,,None,2118179,,,3527260,,,4.18,3.84,,,,,,,
GRVY,"GRAVITY Co., Ltd.",69.59,undefined,8.067,N/A,undefined,0.002749537,8.22 ,-224928645120,None,226172993536,225686570528,32548.03,0,1.084970377299657,1.0679763018397257,68.5,64.14,None,undefined,6948900,USD,South Korea,none,-1.92
GRWG,GrowGeneration Corp.,13.26,11.938450184501846,0.258,20.00,0.9003356096909386,2.2908666,6.15 ,2468578048,-27460186,133119000,-674039592,2.263,14908000,1.0684931506849316,1.0539887187751813,13.08,12.41,0.0418,-0.4667654697879342,58830800,USD,United States,buy,108.995
GSAQ,Global Synergy Acquisition Corp,9.87,undefined,None,,undefined,None,N/A ,313797888,None,236478,-318996834,0.007,300000,1.0206825232678387,1.0134436401240952,9.8,9.67,0.0011,undefined,25875000,USD,United States,none,None
GSAQU,,10.06,,None,,,None,N/A ,,None,1108565,,,0,,,10.04,9.9,,,,,,,
GSAQW,,,,,,,,N/A ,,,,,,,,,,,,,,,,,
GSBC,"Great Southern Bancorp, Inc.",58.73,106.60014760147601,4.528,6.00,1.8150884999399968,1.3255548,,416284032,None,685414016,-125110144,50.463,346105984,1.2437526471833968,1.2520118593816179,59.12,47.22,0.0105,undefined,13693600,USD,United States,hold,None
GSEV,"Gores Holdings VII, Inc.",9.78,undefined,None,,undefined,None,,680969408,None,1005580,-672008820,0.015,1350000,1.0061728395061726,1.0071296296296297,9.7893,9.72,None,undefined,55000000,USD,United States,none,None
GSEVU,,10,,None,,,None,N/A ,,None,None,,,None,,,10,9.68,,,,,,,
GSEVW,,,,,,,,N/A ,,,,,,,,,,,,,,,,,
GSHD,"Goosehead Insurance, Inc.",136.67,42.70760147601476,0.48,46.30,0.31248702331173456,None,,3163106048,7737500,34975000,-5163397352,1.804,134448000,1.7330712655338574,1.7245117930509766,135.995,78.86,0.0545,0.40308506592622306,19195700,USD,United States,buy,174.641
GSIT,"GSI Technology, Inc.",4.65,-26.13210332103321,-0.87,10.00,-5.619807165813593,1.4554275,6.49 ,93448192,-7880750,50734000,-63496408,2.083,494000,1.0449438202247192,1.0449438202247192,4.65,4.45,0.0095999995,-0.3311517774602908,23798000,USD,United States,none,-5.174
GSKY,"GreenSky, Inc.",11.32,6.178671586715867,0.177,13.00,0.5458190447628857,None,1.69 ,534623360,-329362624,196298000,-1915448304,2.721,473424000,2.561085972850679,2.571266968325792,11.365,4.42,0.039300002,-4.202495590834325,78373104,USD,United States,hold,8.052
GSM,Ferroglobe PLC,6.34,-73.11143911439116,-1.58,20.00,-11.531772730976524,3.60419,1.53 ,1696315520,-48232752,100943000,-976040424,0.596,569848000,4.012658227848101,3.962025316455696,6.26,1.58,0.0156,-0.2850568071676792,169204000,USD,United Kingdom,hold,246.164
GSMG,Glory Star New Media Group Hold,1.28,undefined,None,N/A,undefined,None,2.35 ,68852152,-215625,20311000,-66154280,0.301,9033000,1.1130434782608696,1.1042608695652174,1.2699,1.15,0.0050999997,-0.003192032686414709,67551000,USD,China,buy,1.79
GSMGW,,0.0575,,None,,,None,N/A ,,-215625,20311000,,,9033000,,,0.0456,0.0456,,,,,,,
GT,The Goodyear Tire & Rubber Comp,20.77,-76.1407822878229,-2.66,9.13,-3.6659018915658597,1.5903313,1.47 ,9982503936,1082875008,1223000064,-4683480576,5.205,6958000128,2.0544015825914936,2.057368941641939,20.8,10.11,0.0572,3.8539220158018366,280980000,USD,United States,buy,12.416
GTAC,,,,,,,,,,,,,,,,,,,,,,,,,
GTACU,,9.98,,None,,,None,,,None,839000,,,1036000,,,9.98,9.98,,,,,,,
GTACW,,0.52,,None,,,None,,,None,839000,,,1036000,,,0.52,0.52,,,,,,,
GTBP,"GT Biopharma, Inc.",3.72,undefined,-7.588,N/A,undefined,3.1212893,N/A ,132277568,-1298375,39505000,-38244936,1.296,31000,1.2567567567567568,1.2195945945945945,3.61,2.96,0.0469,-0.06145368402618363,21127700,USD,United States,buy,None
GTEC,Greenland Technologies Holding ,6.96,undefined,None,N/A,undefined,None,2.08 ,124487336,-38216116,9520787,-62653013,0.837,14655595,1.3647058823529412,1.307843137254902,6.67,5.1,0.01,-3.635025729314297,10513300,USD,China,buy,9.114
GTH,Genetron Holdings Limited,6.59,undefined,None,N/A,undefined,None,3.97 ,-9702868,None,1209009024,618900992,13.144,87326000,1.1612334801762114,1.1577092511013216,6.57,5.675,None,undefined,88871696,USD,China,buy,0.033
GTHX,"G1 Therapeutics, Inc.",10.98,undefined,-2.62,N/A,undefined,2.41801,0.49 ,391625024,-78218496,212088992,-261108960,4.988,37319000,1.1261538461538463,1.1046153846153846,10.77,9.75,0.21030001,-1.8597636138407876,42058300,USD,United States,buy,-3.048
GTIM,Good Times Restaurants Inc.,4.395,-61.509077490774914,-0.984,30.00,-13.99523947457905,3.798786,2.09 ,108495656,10673250,10301000,-45151116,0.803,55555000,1.7101167315175096,1.6978599221789885,4.3635,2.57,0.010299999,0.8430487429207839,12660300,USD,United States,buy,9.409
GTLB,,93.72,,None,,,None,31.73 ,,None,276254016,,,0,,,89.19,70,,,,,,,
GTPA,,9.83,,None,,,None,,,None,325000,,,300000,,,9.82,9.7,,,,,,,
GTPAU,,10.06,,None,,,None,N/A ,,None,1757457,,,0,,,10.06,9.89,,,,,,,
GTPAW,,,,,,,,N/A ,,,,,,,,,,,,,,,,,
GTPB,,9.81,,None,,,None,,,None,169554,,,925000,,,9.8,9.653,,,,,,,
GTPBU,,10.05,,None,,,None,,,None,169554,,,925000,,,10.05,9.85,,,,,,,
GTPBW,,,,,,,,,,,,,,,,,,,,,,,,,
GTR,,,,,,,,Not Found!,,,,,,,,,,,,,,,,,
GTX,Garrett Motion Inc.,7.48,-28.04309963099631,-1.016,8.50,-3.7490774907749076,None,1.27 ,1912454272,384500000,456000000,-29926464,7.009,1846000000,1.780952380952381,1.7652142857142856,7.4139,4.2,None,5.912128396975205,65035800,USD,Switzerland,buy,3.14
GTXAP,,8.08,,None,,,None,Not Found!,,384500000,456000000,,,1846000000,,,8.09,7.2,,,,,,,
GTYH,"GTY Technology Holdings, Inc.",5.88,undefined,-0.824,N/A,undefined,1.1482276,0.99 ,441691296,9487625,15327000,-323607784,0.266,28114000,1.3066666666666666,1.2844444444444445,5.78,4.5,0.0332,0.16501566214977573,57495300,USD,United States,buy,-35.854
GURE,"Gulf Resources, Inc.",4.63,-33.7549815498155,-0.756,19.00,-7.29049277533812,0.17253405,2.63 ,-20231082,-2375065,96699328,47492680,9.236,10301148,1.218421052631579,1.1921052631578948,4.53,3.8,0.0037,-0.22685562825349825,10469500,USD,China,none,-5.393
GVCI,,,,,,,,,,,,,,,,,,,,,,,,,
GVCIU,,,,,,,,,,,,,,,,,,,,,,,,,
GVCIW,,None,,None,,,None,,,None,22068,,,150000,,,0.55,0.55,,,,,,,
GVP,"GSE Systems, Inc.",1.62,-70.49741697416975,-0.52,75.00,-43.516924058129476,3.1960785,2.05 ,40131924,1651375,3749000,-29885072,0.182,14163000,1.4727272727272727,1.4727272727272727,1.62,1.1,0.0047,0.0800301923002365,20634400,USD,United States,buy,-36.187
GWGH,"GWG Holdings, Inc",9.34,36.60199261992621,0.791,20.00,3.918842892925718,None,-0.29 ,3727755264,111189624,42207000,-291387560,2.033,1956976000,1.610344827586207,1.5827586206896551,9.18,5.8,0.008,3.3597411065820206,33094700,USD,United States,buy,-47.573
GWII,,9.78,,None,,,None,,,None,1385461,,,0,,,9.77,9.66,,,,,,,
GWIIW,,,,,,,,N/A ,,,,,,,,,,,,,,,,,
GWRS,"Global Water Resources, Inc.",16.63,0.7630996309963102,0.02,15.00,0.04588692910380699,12.503694,1.17 ,523678976,1446875,21241000,-361173848,0.938,114856000,1.1540596807772379,1.1429562803608604,16.47,14.41,0.0045,0.06405502921905437,22588000,USD,United States,none,32.744
GXII,GX Acquisition Corp. II,9.67,undefined,None,,undefined,None,N/A ,373534848,None,1127641,-31200947,0.029,0,1.008342022940563,1.0093847758081333,9.68,9.59,None,undefined,3339730,USD,United States,none,None
GXIIU,,9.84,,None,,,None,N/A ,,None,1127641,,,0,,,9.85,9.72,,,,,,,
GXIIW,,,,,,,,N/A ,,,,,,,,,,,,,,,,,
GXTG,,45.63,,None,,,None,Not Found!,,,,,,,,,45.5099,43.605,,,,,,,
GYRO,"Gyrodyne , LLC",10.65,undefined,-2.531,N/A,undefined,0.32164925,1.01 ,41308160,None,8012484,-8458311,5.404,17936960,1.0586481113320079,1.0934393638170974,11,10.06,0.00029999999,undefined,1482680,USD,United States,none,-13.408
HA,"Hawaiian Holdings, Inc.",19.08,464.9096501845018,-9.096,-39.98,24.366333867112257,1.6041752,0.65 ,1558628608,68957128,2181579008,1199809728,42.602,2710408960,1.1289940828402367,1.1284023668639054,19.07,16.9,0.0684,1.3492644480621125,51107200,USD,United States,hold,-6.991
HAAC,Health Assurance Acquisition Co,9.77,undefined,None,,undefined,None,N/A ,537264768,None,1857743,-536713521,0.034,0,1.0103412616339194,1.0093071354705274,9.76,9.67,None,undefined,52500000,USD,United States,none,None
HAACU,,9.97,,None,,,None,N/A ,,None,1857743,,,0,,,9.98,9.68,,,,,,,
HAACW,,,,,,,,N/A ,,,,,,,,,,,,,,,,,
HAFC,Hanmi Financial Corporation,22.69,49.37335793357934,1.843,8.00,2.17599638314585,1.1965052,,247914768,None,824347008,122638208,27.298,352344000,2.0277033065236822,2.030384271671135,22.72,11.19,0.020599999,undefined,30682500,USD,United States,buy,None
HAIAU,,,,,,,,,,,,,,,,,,,,,,,,,
HAIN,"The Hain Celestial Group, Inc.",41.62,12.954833948339486,0.395,11.70,0.31126463114703234,2.7660847,4.71 ,4440245760,143136880,29011000,-4125336776,0.307,439140992,1.1700871520944616,1.1574360416080967,41.17,35.57,0.0717,1.435383510262865,99720304,USD,United States,buy,19.966
HALL,"Hallmark Financial Services, In",4.09,-103.37207380073802,-5.053,4.10,-25.274345672552084,0.46705237,,-126237768,51361248,325832992,246005496,17.93,120545000,1.3067092651757188,1.3003194888178915,4.07,3.13,0.0128,2.831037470648543,18142200,USD,United States,buy,-10.557
HALO,"Halozyme Therapeutics, Inc.",39.53,50.275276752767525,1.126,19.00,1.2718258728248804,85.625,5.77 ,6443081728,44935248,764305984,-4990224320,5.37,878233984,1.243472790185593,1.2437873545139981,39.54,31.79,0.052800003,0.31558754371918585,142386000,USD,United States,buy,32.251
HAPP,Happiness Development Group Lim,0.5465,undefined,0.797,N/A,undefined,0.19097222,3.01 ,-14335488,-14104881,36558752,22313752,1.144,2237000,1.136174636174636,1.1020790020790021,0.5301,0.481,0.0313,-0.54459,25900000,USD,China,buy,-5.957
HARP,"Harpoon Therapeutics, Inc.",7.55,undefined,-3.708,N/A,undefined,2.4588087,-1.65 ,55048452,-16709625,151388000,-100996688,4.623,12565000,1.3652802893309222,1.2640144665461122,6.99,5.53,0.0293,-0.5137660728451166,32523800,USD,United States,buy,-1.009
HAS,"Hasbro, Inc.",96.62,126.16991881918821,2.966,17.70,1.3058364605587685,4.5912457,2.78 ,17364035584,1602244224,1086300032,-12318423168,7.875,4349000192,1.1228355607205114,1.1185357350377687,96.25,86.05,0.0545,11.646841346340606,137568992,USD,United States,buy,14.358
HAYN,"Haynes International, Inc.",40.59,-94.90605166051662,-2.051,20.00,-2.3381633816338168,1.7174127,2.99 ,509676032,38349624,47726000,-464009296,3.798,8277000,1.8466787989080984,1.820063694267516,40.005,21.98,0.0273,3.0223446058303844,12688700,USD,United States,buy,46.529
HBAN,Huntington Bancshares Incorpora,15.12,11.773977859778597,1.142,-2.15,0.7787022394033464,1.419851,,19406919680,None,14995000320,-7507856384,10.155,7905999872,1.2,1.2083333333333333,15.225,12.6,0.019,undefined,1477049984,USD,United States,buy,None
HBANM,,26.12,,None,,,None,Not Found!,,None,14995000320,,,7905999872,,,26.21,10,,,,,,,
HBANP,,,,,,,,Not Found!,,,,,,,,,,,,,,,,,
HBCP,"Home Bancorp, Inc.",41.69,undefined,3.996,N/A,undefined,1.1127992,,-24328504,None,394684992,29012928,45.65,33079000,1.5034258925351605,1.4805265055896142,41.055,27.73,0.0108,undefined,8707130,USD,United States,hold,None
HBIO,"Harvard Bioscience, Inc.",7.11,-6.067453874538746,-0.202,10.00,-0.8533690400195142,3.6485097,2.07 ,326671008,7937125,5815000,-277668840,0.146,52789000,1.8372093023255813,1.8204134366925064,7.045,3.87,0.0208,0.19878942477953682,39927300,USD,United States,buy,30.999
HBMD,"Howard Bancorp, Inc.",21.38,undefined,-0.762,N/A,undefined,1.383006,,504544928,None,80439000,-324321704,4.283,278643008,1.8870255957634599,1.8781994704324803,21.28,11.33,0.0173,undefined,18782400,USD,United States,buy,None
HBNC,"Horizon Bancorp, Inc.",20.51,undefined,1.753,N/A,undefined,1.3215606,,713367168,None,997641024,86574144,22.923,810564992,1.3326835607537362,1.3391812865497075,20.61,15.39,0.0032,undefined,43949200,USD,United States,buy,None
HBP,"Huttig Building Products, Inc.",9.93,22.320664206642068,0.611,14.00,2.2478010278592215,5.3133297,4.47 ,347106944,13437500,4500000,-269636000,0.164,117100000,3.2772277227722775,3.204620462046205,9.71,3.03,0.0063,0.49042149788867845,27399900,USD,United States,none,7.465
HBT,"HBT Financial, Inc.",18.34,undefined,3.478,N/A,undefined,0.9604257,,34767328,None,556297024,47263776,20.343,135484000,1.2933709449929478,1.2954866008462624,18.37,14.18,0.0109,undefined,27382100,USD,United States,buy,None
HCAR,Healthcare Services Acquisition,9.74,undefined,None,,undefined,None,N/A ,401201664,None,88350,-403975650,0.002,124000,1.0145833333333334,1.0135416666666668,9.73,9.6,0.001,undefined,33120000,USD,United States,none,None
HCARU,,10.41,,None,,,None,N/A ,,None,88350,,,124000,,,10.41,9.86,,,,,,,
HCARW,,,,,,,,N/A ,,,,,,,,,,,,,,,,,
HCAT,"Health Catalyst, Inc",37.99,undefined,-28.305,N/A,undefined,6.855024,2.97 ,1724478592,15539500,455184992,-1273108512,8.744,202083008,1.0565985259351969,1.050757891809206,37.78,35.955,0.0998,0.34903988481762416,44520700,USD,United States,strong_buy,-24.37
HCCC,Healthcare Capital Corp.,9.86,undefined,None,,undefined,68.10345,,331221568,None,1184683,-338268437,0.034,0,1.0297650130548304,1.0297650130548304,9.86,9.575,0.0001,undefined,27500000,USD,United States,none,None
HCCCU,,10.08,,None,,,None,N/A ,,None,1184683,,,0,,,10.08,9.75,,,,,,,
HCCCW,,,,,,,,N/A ,,,,,,,,,,,,,,,,,
HCCI,"Heritage-Crystal Clean, Inc.",30.96,25.601992619926204,0.671,15.00,0.8269377461216474,2.523608,4.46 ,780964992,51971376,75273000,-674864984,3.112,81723000,1.541065206570433,1.5405674464907915,30.95,20.09,0.0198,2.147755021076122,24198000,USD,United States,strong_buy,8.62
HCDI,"Harbor Custom Development, Inc.",2.78,undefined,None,,undefined,None,0.58 ,88223288,226762,12785600,-29130032,0.858,43842300,1.6646706586826348,1.6467065868263473,2.75,1.67,0.098500006,0.015229044801579572,14890100,USD,United States,none,-50.364
HCDIP,,15.65,,None,,,None,Not Found!,,226762,12785600,,,43842300,,,15.5,13.51,,,,,,,
HCDIW,,,,,,,,N/A ,,,,,,,,,,,,,,,,,
HCDIZ,,0.79,,None,,,None,N/A ,,226762,12785600,,,43842300,,,0.7125,0.7125,,,,,,,
HCIC,Hennessy Capital Investment Cor,9.86,undefined,None,,undefined,None,,422041248,None,1015000,-423063464,0.024,0,1.0270833333333333,1.0223125,9.8142,9.6,None,undefined,34500000,USD,United States,none,None
HCICU,,10.06,,None,,,None,N/A ,,None,1015000,,,0,,,10.01,9.83,,,,,,,
HCICW,,,,,,,,N/A ,,,,,,,,,,,,,,,,,
HCII,Hudson Executive Investment Cor,9.77,undefined,None,,undefined,None,,304694144,None,930848,-303756640,0.03,0,1.0113871635610765,1.0072463768115942,9.73,9.66,None,undefined,25000000,USD,United States,none,None
HCIIU,,10,,None,,,None,N/A ,,None,930848,,,0,,,9.95,9.61,,,,,,,
HCIIW,,,,,,,,N/A ,,,,,,,,,,,,,,,,,
HCKT,"The Hackett Group, Inc.",20.43,7.1349815498155,0.187,15.00,0.3492404087036466,4.3514996,8.08 ,599045952,39687124,52453000,-568266232,1.759,4862000,1.5643185298621745,1.562366003062787,20.4045,13.06,0.0198,1.3171088543740874,30132000,USD,United States,buy,14.959
HCM,HUTCHMED (China) Limited,35.07,62.595276752767546,-1.065,-44.70,1.784866745160181,11.890723,14.25 ,4852089344,-86117872,950448000,-4316981376,5.654,36692000,1.4816223067173637,1.4410646387832697,34.11,23.67,None,-0.5783487731826076,148903008,USD,Hong Kong,buy,-18.985
HCNE,,,,,,,,,,,,,,,,,,,,,,,,,
HCNEU,,9.97,,None,,,None,,,None,None,,,119651,,,9.97,9.79,,,,,,,
HCNEW,,,,,,,,,,,,,,,,,,,,,,,,,
HCP,,,,,,,,,,,,,,,,,,,,,,,,,
HCSG,"Healthcare Services Group, Inc.",17.07,39.1819188191882,1.379,9.00,2.295367241897375,2.6322172,5.99 ,1196486784,61167248,205164992,-1092669376,2.752,18208000,1.0504615384615386,1.0578461538461539,17.19,16.25,0.1088,0.8186523548857689,74717000,USD,United States,hold,12.972
HCTI,,1.7,,None,,,None,7.83 ,,None,1549972,,,3021202,,,1.74,1.56,,,,,,,
HCVI,,9.65,,None,,,None,,,None,26000,,,195000,,,9.6401,9.59,,,,,,,
HCVIU,,9.98,,None,,,None,,,None,26000,,,195000,,,9.98,9.85,,,,,,,
HCVIW,,0.8001,,None,,,None,,,None,26000,,,195000,,,0.8,0.8,,,,,,,
HCWB,,2.48,,None,,,None,21.03 ,,None,40114772,,,0,,,2.45,2.31,,,,,,,
HDSN,"Hudson Technologies, Inc.",4.09,-7.626125461254613,-0.122,30.00,-1.864578352384991,4.374387,2.30 ,278946688,-7637500,9503000,-168323848,0.216,93224000,4.009803921568627,3.9313725490196076,4.01,1.02,0.006,-0.17603970026575944,43385100,USD,United States,buy,7.629
HEAR,Turtle Beach Corporation,25.02,94.27527675276755,2.37,16.00,3.767996672772484,3.324026,4.49 ,384297344,-4510000,28058000,-367046992,1.749,8157000,1.2610887096774193,1.2560483870967742,24.92,19.84,0.1455,-0.2853671808759697,15804200,USD,United States,strong_buy,9.559
HEES,"H&E Equipment Services, Inc.",43.84,15.700693726937274,0.227,34.10,0.35813626201955456,6.8349605,1.61 ,2797022976,112147128,235024000,-1383741824,6.59,1414797056,1.663125948406677,1.6625569044006072,43.825,26.36,0.0296,3.104410174643115,36125100,USD,United States,strong_buy,16.789
HELE,Helen of Troy Limited,244.08,270.039852398524,10.08,8.00,1.1063579662345295,4.8264117,5.20 ,6479669760,-26403250,31779000,-5960696136,1.317,516470016,1.2142075415381555,1.208648393194707,242.9625,201.02,0.1102,-1.0798831088625405,24450100,USD,United States,hold,21.275
HEPA,"Hepion Pharmaceuticals, Inc.",1.34,undefined,-10.333,N/A,undefined,0.3106403,N/A ,12505170,-9334891,110091000,10617120,1.444,452871,1.1964285714285714,1.1428571428571428,1.28,1.12,0.026199998,-0.12246463111936735,76225200,USD,United States,buy,-0.521
HEPS,,1.95,,None,-31.50,,None,1.41 ,,None,None,,,None,,,2.01,1.87,,,,,,,
HERA,FTAC Hera Acquisition Corp.,9.74,undefined,None,,undefined,None,,1063057280,None,1346094,-1058706770,0.012,0,1.0093264248704663,1.0093264248704663,9.74,9.65,None,undefined,87067800,USD,United States,none,None
HERAU,,10,,None,,,None,,,None,1346094,,,0,,,9.945,9.85,,,,,,,
HERAW,,,,,,,,,,,,,,,,,,,,,,,,,
HERD,,35.1376,,None,,,None,Not Found!,,,,,,,,,35.1376,28.144,,,,,,,
HERO,,28.5,,None,,,None,Not Found!,,,,,,,,,28.12,26.913,,,,,,,
HEWG,,32.5909,,None,,,None,Not Found!,,,,,,,,,32.72,29.07,,,,,,,
HEXO,HEXO Corp.,0.7946,undefined,-1.46,,undefined,0.18828619,-0.73 ,872190592,-518762752,67462000,-53306432,0.216,498238016,1.1616959064327483,1.1495614035087718,0.7863,0.684,None,-3.4591791815970616,149967008,USD,Canada,none,-31.641
HFBL,"Home Federal Bancorp, Inc. of L",19.65,undefined,1.502,N/A,undefined,1.2131127,,-41008324,None,104405000,38409100,32.556,3267000,1.3551724137931034,1.3551724137931034,19.65,14.5,0.0007,undefined,3358570,USD,United States,none,None
HFFG,HF Foods Group Inc.,8.1,undefined,-6.584,,undefined,1.5965717,1.88 ,509358560,14122766,15543177,-400283159,0.299,148586272,1.6119402985074625,1.5860696517412933,7.97,5.025,0.0345,0.2720447129257571,51913400,USD,United States,none,12.371
HFWA,Heritage Financial Corporation,23.71,41.72531365313653,1.658,7.00,1.7598192177619794,1.0499086,,25829734,None,923816000,54867648,25.69,57463000,1.1317422434367543,1.1389021479713604,23.86,20.95,0.048600003,undefined,35981300,USD,United States,hold,None
