TICKER SYMBOL,NAME,LIST PRICE,INTRINSIC VALUE,EPS TTM,GROWTH ESTIMATES NEXT 5 YEARS,MARGIN OF SAFETY,PRICE TO BOOK,ENTERPRISE VALUE/EBITDA,EV/EBITDA (YFIANACE),ENTERPRISE VALUE,EV(YFINANCE),FREE CASH_FLOW (MIL),TOTAL LIABILITIES (MIL),PRICE/FIFTY TWO WEEK LOW,DAY LOW/FIFTY TWO WEEK LOW,DAY LOW,FIFTY TWO WEEK LOW,PERCENT SHORT OF FLOAT,ALTMAN Z-SCORE
SFE,"Safeguard Scientifics, Inc. New",8.52,undefined,-0.195,N/A,undefined,2.2084303, -9.82 ,None, 158.58 Mil ,142344448,$-7.10,$5.24,1.6543689320388348,1.6466019417475728,8.48,5.15,0.0454,N/A 
SFHY,WisdomTree U.S. Short Term High,49.855,,Key Error,,,None,,,,,Not Found!,Not Found!,1.0506849315068492,1.0504741833508955,49.845,47.45,,Not Found!
SFIG,WisdomTree U.S. Short Term Corp,51.4858,,Key Error,,,None,,,,,Not Found!,Not Found!,1.0063682564503518,1.00625488663018,51.48,51.16,,Not Found!
SFL,SFL Corporation Ltd,8.29,-1.3364780876494022,-0.953,-7.70,-0.16121569211693634,1.1926868, 39.39 ,9.566, 2.99 Bil ,2797038080,$240.8,"$2,292.6",1.417094017094017,1.411965811965812,8.26,5.85,0.0174,0.38 
SFUN,Fang Holdings Limited,7.995,321.6207171314741,-0.7,-270.60,40.22773197391796,0.103720956, 44.37 ,10.272, 576.17 Mil ,594877376,$0.0,"$1,212.3",1.0645805592543276,1.017190412782956,7.6391,7.51,None,0.42 
SFTW,Osprey Technology Acquisition C,9.99,undefined,None,N/A,undefined,None, -67.83 ,None, 394.58 Mil ,396553120,$-1.31,$63.24,1.033092037228542,1.0,9.67,9.67,0.1586,N/A 
SFY,SoFi Select 500 ETF,16.8,,Key Error,,,None,Not Found!,,Not Found!,,Not Found!,Not Found!,1.4195183776932825,1.4178284748626955,16.78,11.835,,Not Found!
SFYX,SoFi Next 500 ETF,14.84,,Key Error,,,None,Not Found!,,Not Found!,,Not Found!,Not Found!,1.537823834196891,1.5284974093264247,14.75,9.65,,Not Found!
SFYF,SoFi Social 50 ETF,40.1905,,Key Error,,,None,Not Found!,,Not Found!,,Not Found!,Not Found!,1.8563741339491917,1.84526558891455,39.95,21.65,,Not Found!
SGDJ,Sprott Junior Gold Miners ETF,41.15,,Key Error,,,None,Not Found!,,Not Found!,,Not Found!,Not Found!,1.0828947368421051,1.0926315789473684,41.52,38,,Not Found!
SGFY,"Signify Health, Inc.",26.69,undefined,None,121.90,undefined,None, 58.07 ,46.162, 4.12 Bil ,5170116096,$,$628.3,1.2060551287844556,1.1775869859918662,26.06,22.13,0.0232,4.71 
SGDM,Sprott Gold Miners ETF,27.27,,Key Error,,,None,Not Found!,,Not Found!,,Not Found!,Not Found!,1.0871038469204704,1.104644209687064,27.71,25.085,,Not Found!
SGG,iPathA Series B Bloomberg Sugar,61.3431,,Key Error,,,None,Not Found!,,Not Found!,,Not Found!,Not Found!,1.6428253883235135,1.6336395286555971,61.0001,37.34,,Not Found!
SGOL,Aberdeen Standard Physical Gold,17.37,,Key Error,,,None,Not Found!,,Not Found!,,Not Found!,Not Found!,1.0782122905027933,1.08504034761018,17.48,16.11,,Not Found!
SGOV,iShares 0-3 Month Treasury Bond,100.022,,Key Error,,,None,Not Found!,,Not Found!,,Not Found!,Not Found!,1.00022,1.0002,100.02,100,,Not Found!
SGU,Star Group L.P.,10.84,undefined,1.818,N/A,undefined,1.2642181, 4.16 ,4.208, 631.45 Mil ,709681088,$62,$557,1.195148842337376,1.1719955898566703,10.63,9.07,0.0004,2.45 
SH,ProShares Short S&P500,14.5,,Key Error,,,None,Not Found!,,Not Found!,,Not Found!,Not Found!,1.0020732550103661,1.0006910850034554,14.48,14.47,,Not Found!
SHAG,WisdomTree Yield Enhanced U.S. ,51.23,,Key Error,,,None,Not Found!,,Not Found!,,Not Found!,Not Found!,1.0062856020428206,1.0057945393832253,51.205,50.91,,Not Found!
SHAK,"Shake Shack, Inc.",86.54,5.595537848605579,-1.064,-11.50,0.06465839899012686,8.063479, 136.86 ,103.473, 3.82 Bil ,3701235200,$-19.7,$988.7,1.363049299102221,1.3354859032918571,84.79,63.49,0.102299996,2.84 
SHFT,,,,Key Error,,,,Not Found!,,Not Found!,,Not Found!,Not Found!,,,,,,Not Found!
SHE,SPDR Series Trust SPDR SSGA Gen,106.23,,Key Error,,,None,Not Found!,,Not Found!,,Not Found!,Not Found!,1.4474724076849708,1.4432211472952718,105.918,73.39,,Not Found!
SHG,Shinhan Financial Group Co Ltd,33.36,11.93609561752988,6.19,-7.40,0.35779663122091965,0.00039153674,Not Found!,None, 90.52 Bil ,53839092776960,$0,"$514,496",1.4663736263736264,1.4632967032967032,33.29,22.75,None,
SHI,SINOPEC Shangai Petrochemical C,21.92,55.780079681274906,4.3,-1.10,2.544711664291738,0.08736654, 6.47 ,-0.575, 4.55 Bil ,-2120072064,$-82,"$2,664",1.2871403405754551,1.434092777451556,24.4226,17.03,None,2.17 
SHLX,"Shell Midstream Partners, L.P.",12.41,35.162380876494026,1.182,8.47,2.8333908844878346,8.37595, 9.66 ,29.137, 7.13 Bil ,7226014208,$625.0,"$2,794.0",1.5189718482252141,1.4834761321909424,12.12,8.17,0.0438,2.41 
SHM,SPDR Nuveen Bloomberg Barclays ,49.55,,Key Error,,,None,Not Found!,,Not Found!,,Not Found!,Not Found!,1.0038492706645057,1.0032414910858996,49.52,49.36,,Not Found!
SHO,"Sunstone Hotel Investors, Inc. ",11.61,-71.73998406374503,-1.441,19.90,-6.179154527454353,1.4160566, -72.22 ,-28.249, 3.47 Bil ,3680453632,$-95.7,$912.1,1.6306179775280898,1.6165730337078652,11.51,7.12,0.0403,2.02 
SHO$H,,,,Key Error,,,,,,,,Not Found!,Not Found!,,,,,,Not Found!
SHO$I,,,,Key Error,,,,,,,,Not Found!,Not Found!,,,,,,Not Found!
SHOP,Shopify Inc.,1542.6,883.0139474103587,12.788,30.89,0.5724192580126791,21.137344, 70.42 ,335.204, 186.80 Bil ,178204606464,$507,"$1,835",1.8377412437455325,1.835835120324041,1541,839.4,0.024400001,65.35 
SHUS,Syntax Stratified U.S. Total Ma,40.9388,,Key Error,,,None,Not Found!,,Not Found!,,Not Found!,Not Found!,1.049739736916331,1.054862945203723,41.1386,38.999,,Not Found!
SHW,Sherwin-Williams Company (The),308.7,276.23992350597615,7.736,11.87,0.8948491205247041,26.541483, 25.25 ,24.389, 91.60 Bil ,90460372992,"$3,222","$17,679",1.4156437299364486,1.4032620063509986,306,218.06334,0.0128,4.24 
SHYD,VanEck Vectors ETF Trust VanEck,25.39,,Key Error,,,None,Not Found!,,Not Found!,,Not Found!,Not Found!,1.0561564059900166,1.0540765391014975,25.34,24.04,,Not Found!
SHYG,iShares 0-5 Year High Yield Cor,45.79,,Key Error,,,None,Not Found!,,Not Found!,,Not Found!,Not Found!,1.0545831414094886,1.053546752648549,45.745,43.42,,Not Found!
SHYL,Xtrackers Short Duration High Y,47.845,,Key Error,,,None,Not Found!,,Not Found!,,Not Found!,Not Found!,1.0510764499121263,1.0507469244288223,47.83,45.52,,Not Found!
SI,Silvergate Capital Corporation,118.84,undefined,1.704,N/A,undefined,4.19623,Not Found!,None," -1,250,824,000.00 ",-1846978432,$-407.4,"$11,419.0",8.802962962962964,8.70037037037037,117.455,13.5,0.081599995,
SI$A,,,,Key Error,,,,,,,,Not Found!,Not Found!,,,,,,Not Found!
SID,Companhia Siderurgica Nacional ,6.62,32.675381673306774,1.502,3.91,4.93585825880767,0.6388489, 2.41 ,2.467, 11.06 Bil ,31599093760,"$2,616","$10,807",2.5075757575757573,2.5000378787878788,6.6001,2.64,None,2.38 
SIF,"SIFCO Industries, Inc.",8.5,undefined,1.495,N/A,undefined,1.0708009, 6.38 ,13.027, 89.82 Mil ,97817680,$-5.9,$69.0,2.463768115942029,2.3536231884057965,8.12,3.45,0.0025,2.18 
SIG,Signet Jewelers Limited,85.26,146.75227091633468,5.401,7.00,1.7212323588591916,3.324155, 13.6 ,8.199, 5.35 Bil ,5187274240,"$1,454","$4,209",5.148550724637682,4.898007246376812,81.111,16.56,0.1696,2.69 
SII,Sprott Inc.,35.83,undefined,None,,undefined,None, 15.24 ,21.021, 876.95 Mil ,942670208,$25.1,$64.1,1.278273278630039,1.2843382090617195,36,28.03,None,9.09 
SIJ,ProShares UltraShort Industrial,13.6092,,Key Error,,,None,Not Found!,,Not Found!,,Not Found!,Not Found!,1.0140983606557377,1.0002831594634873,13.4238,13.42,,Not Found!
SIL,Global X Silver Miners ETF,40.03,,Key Error,,,None,Not Found!,,Not Found!,,Not Found!,Not Found!,1.0781039590627524,1.0931861028817669,40.59,37.13,,Not Found!
SILJ,ETFMG Prime Junior Silver Miner,13.34,,Key Error,,,None,Not Found!,,Not Found!,,Not Found!,Not Found!,1.0979423868312757,1.1185185185185185,13.59,12.15,,Not Found!
SILV,SilverCrest Metals Inc.,7.87,undefined,-0.465,N/A,undefined,4.2522144, -17.62 ,-26.59, 1.00 Bil ,986714944,$-137.44,$45.92,1.1242857142857143,1.1485714285714284,8.04,7,None,N/A 
SILX,ETFMG Prime 2X Daily Junior Sil,5.9389,,Key Error,,,None,Not Found!,,Not Found!,,Not Found!,Not Found!,1.1806958250497017,1.2644135188866799,6.36,5.03,,Not Found!
SIM,"Grupo Simec, S.A.B. de C.V.",24.7899,-7986.255936254981,19.142,-246.50,-322.1576503436876,0.1122758, 6.73 ,-0.582, 3.22 Bil ,-6438330880,$267,$677,4.1454682274247485,3.931438127090301,23.51,5.98,None,6.08 
SIMS,SPDR S&P Kensho Intelligent Str,47.59,,Key Error,,,None,Not Found!,,Not Found!,,Not Found!,Not Found!,1.5368964960439206,1.5278540287421283,47.31,30.965,,Not Found!
SINV,ETFMG Prime 2X Daily Inverse Ju,13.8521,,Key Error,,,None,Not Found!,,Not Found!,,Not Found!,Not Found!,1.1678694882387657,1.1776325773543546,13.9679,11.861,,Not Found!
SITC,SITE Centers Corp.,16.16,-0.07762231075697211,-0.018,-6.04,-0.004803360814169066,1.8483357, 17.68 ,19.171, 5.33 Bil ,5045583872,$263.1,"$2,036.4",2.4522003034901365,2.417298937784522,15.93,6.59,0.0571,-0.23 
SITE,"SiteOne Landscape Supply, Inc.",202.52,106.84392031872511,3.242,10.30,0.5275721919747438,11.152448, 28.07 ,26.757, 9.54 Bil ,9038393344,$167,"$1,141",1.834254143646409,1.8103432660085137,199.88,110.41,0.0614,7.31 
SIVR,Aberdeen Standard Physical Silv,23.06,,Key Error,,,None,Not Found!,,Not Found!,,Not Found!,Not Found!,1.0851764705882352,1.1058823529411765,23.5,21.25,,Not Found!
SIXA,6 Meridian Mega Cap Equity ETF,35.6392,,Key Error,,,None,Not Found!,,Not Found!,,Not Found!,Not Found!,1.3540729483282676,1.348404255319149,35.49,26.32,,Not Found!
SIX,Six Flags Entertainment Corpora,41.64,57.9577816733068,-5.118,-14.96,1.3918775617989145,None, 323.59 ,124.514, 6.02 Bil ,6787376640,$-18.3,"$4,088.6",2.189274447949527,2.088328075709779,39.72,19.02,0.0592,-0.43 
SIXH,6 Meridian Hedged Equity-Index ,30.8941,,Key Error,,,None,Not Found!,,Not Found!,,Not Found!,Not Found!,1.2166863579080025,1.2125866414618778,30.79,25.392,,Not Found!
SIXL,6 Meridian Low Beta Equity Stra,34.855,,Key Error,,,None,Not Found!,,Not Found!,,Not Found!,Not Found!,1.3361573257686115,1.3388675918117,34.9257,26.086,,Not Found!
SIXS,6 Meridian Small Cap Equity ETF,48.7778,,Key Error,,,None,Not Found!,,Not Found!,,Not Found!,Not Found!,1.7349386448515027,1.7343446558776454,48.7611,28.115,,Not Found!
SIZE,iShares MSCI USA Size Factor ET,135.14,,Key Error,,,None,Not Found!,,Not Found!,,Not Found!,Not Found!,1.5015555555555553,1.4979266666666666,134.8134,90,,Not Found!
SJIJ,,,,Key Error,,,,,,,,Not Found!,Not Found!,,,,,,Not Found!
SJI,"South Jersey Industries, Inc.",25.12,43.272159362549814,1.856,4.80,1.7226178090187028,1.4338791, 13.43 ,12.045, 5.98 Bil ,6031049728,$-137,"$4,938",1.3771929824561404,1.3478618421052633,24.585,18.24,0.0888,0.80 
SJB,ProShares Short High Yield,17.66,,Key Error,,,None,Not Found!,,Not Found!,,Not Found!,Not Found!,1.0005665722379604,1.0,17.65,17.65,,Not Found!
SJIV,,,,Key Error,,,, 13.43 ,, - ,,$-136.97,"$4,938.29",,,,,,N/A 
SJNK,SPDR Bloomberg Barclays Short T,27.44,,Key Error,,,None,Not Found!,,Not Found!,,Not Found!,Not Found!,1.0727130570758405,1.0715402658326818,27.41,25.58,,Not Found!
SJM,J.M. Smucker Company (The) New,121.99,131.23201593625498,7.79,1.11,1.0757604388577342,1.608262, 10.46 ,10.189, 17.68 Bil ,18597439488,$996,"$8,041",1.1284921369102683,1.1133209990749307,120.35,108.1,0.1221,1.90 
SJR,Shaw Communications Inc.,29.71,25.36174023904383,1.163,3.94,0.8536432258176987,2.5887575, 9.63 ,9.277, 19.23 Bil ,20224006144,$716,"$8,297",1.8430521091811414,1.8368486352357318,29.61,16.12,None,1.78 
SJT,San Juan Basin Royalty Trust,4.53,undefined,0.226,N/A,undefined,44.019608, 12.11 ,None, 207.45 Mil ,237961280,$0.00,$1.82,1.8489795918367347,1.8061224489795917,4.425,2.45,0.0044,81.25 
SJW,SJW Group,70.75,58.282470119521925,2.145,7.00,0.8237804963890025,2.131547, 16.49 ,16.261, 3.60 Bil ,3382861312,$-103.7,"$2,419.8",1.2196173073607999,1.2023789001896226,69.75,58.01,0.0115,0.93 
SKF,ProShares UltraShort Financials,9.15,,Key Error,,,None,Not Found!,,Not Found!,,Not Found!,Not Found!,1.0155382907880133,1.019966703662597,9.1899,9.01,,Not Found!
SKIL,Skillsoft Corp.,10.15,undefined,None,N/A,undefined,None, -603.66 ,None, 1.32 Bil ,808049472,$-1.68,$110.39,1.185747663551402,1.1577102803738317,9.91,8.56,0.0145000005,N/A 
SKLZ,Skillz Inc.,12.37,undefined,None,N/A,undefined,None, -27.64 ,-61.366, 4.86 Bil ,7931756032,$0.0,$185.6,1.2296222664015903,1.187872763419483,11.95,10.06,0.2486,15.53 
SKM,"SK Telecom Co., Ltd.",29.44,35.53469976095618,2.357085,0.10,1.2070210516629136,0.00078548584, 4.32 ,1.458, 26.89 Bil ,7706260799488,"$1,719","$21,068",1.4032411820781696,1.3937082936129646,29.24,20.98,None,1.75 
SKT,"Tanger Factory Outlet Centers, ",17.29,-10.658167330677292,-0.4,6.70,-0.6164353574712141,4.773911, 16.25 ,16.253, 3.16 Bil ,3248468224,$242.1,"$1,607.6",3.1666666666666665,3.1282051282051277,17.08,5.46,0.36630002,0.77 
SKX,"Skechers U.S.A., Inc.",49.71,133.73133864541833,0.953,71.55,2.6902301075320527,2.9523695, 11.96 ,20.831, 7.98 Bil ,8372186112,$166,"$2,751",1.759646017699115,1.728141592920354,48.82,28.25,0.035099998,3.93 
SKY,Skyline Champion Corporation,64.15,59.55250996015938,1.49,14.30,0.9283321895582131,6.4468575, 19.86 ,21.912, 3.45 Bil ,2771109120,$138,$374,2.707893626002533,2.676424651751794,63.4045,23.69,0.0269,8.61 
SLAC,Social Leverage Acquisition Cor,9.67,undefined,None,,undefined,None,Not Found!,None, 416.44 Mil ,73200000,$,$0.21,1.0062434963579605,1.0052029136316338,9.66,9.61,None,
SLB,Schlumberger N.V.,28.61,-222.04398406374506,-2.043,53.50,-7.761062008519576,3.1315496, 12.68 ,14.664, 52.32 Bil ,57688023040,"$2,075","$27,849",2.088321167883212,2.038321167883212,27.925,13.7,0.0228,1.88 
SLF,Sun Life Financial Inc.,51.72,112.57023107569722,4.085,7.22,2.176531923350681,1.2907497, 7.75 ,-12.896, 29.66 Bil ,-55154929664,"$2,611","$246,832",1.342330651440436,1.3369945497015312,51.5144,38.53,None,
SLCA,"U.S. Silica Holdings, Inc.",8.98,422.22540239043826,-0.852,-291.20,47.01841897443633,1.0966952, 7.55 ,7.361, 1.78 Bil ,1775760384,$65.1,"$1,606.5",3.710743801652893,3.62396694214876,8.77,2.42,0.081999995,0.74 
SLI,Standard Lithium Ltd.,6.76,undefined,None,,undefined,None, -108.55 ,None, 925.34 Mil ,786972736,$-14.29,$4.94,7.952941176470588,7.552941176470588,6.42,0.85,None,N/A 
SLG$I,,,,Key Error,,,,,,,,Not Found!,Not Found!,,,,,,Not Found!
SLG,SL Green Realty Corp,71.21,-13.827815139442233,3.371,-10.84,-0.19418361381045127,1.0382925, 14 ,25.244, 9.96 Bil ,11020983296,$433.2,"$5,798.7",1.7085473916160492,1.6684789441508225,69.54,41.67868,0.159,0.86 
SLT,Pacer Salt High truBeta US Mark,41.398,,Key Error,,,None,Not Found!,,Not Found!,,Not Found!,Not Found!,1.5097738876732312,1.5198249452954047,41.6736,27.42,,Not Found!
SLQT,"SelectQuote, Inc.",11.2,undefined,None,36.56,undefined,None, 10.38 ,14.572, 2.19 Bil ,3490717696,$-138.4,$759.0,1.450777202072539,1.4365284974093264,11.09,7.72,0.0298,3.11 
SLV,iShares Silver Trust,22.14,,Key Error,,,None,Not Found!,,Not Found!,,Not Found!,Not Found!,1.082640586797066,1.1022102689486553,22.5402,20.45,,Not Found!
SLVP,iShares MSCI Global Silver Mine,13.85,,Key Error,,,None,Not Found!,,Not Found!,,Not Found!,Not Found!,1.0957278481012658,1.1218354430379747,14.18,12.64,,Not Found!
SLX,VanEck Vectors Steel ETF,62.61,,Key Error,,,None,Not Found!,,Not Found!,,Not Found!,Not Found!,2.096083026447941,2.090391697355206,62.44,29.87,,Not Found!
SLY,SPDR S&P 600 Small Cap ETF (bas,98.11,,Key Error,,,None,Not Found!,,Not Found!,,Not Found!,Not Found!,1.6944732297063902,1.678013816925734,97.157,57.9,,Not Found!
SLYV,,,,Key Error,,,,Not Found!,,Not Found!,,Not Found!,Not Found!,,,,,,Not Found!
SLYG,SPDR S&P 600 Small Cap Growth E,91.68,,Key Error,,,None,Not Found!,,Not Found!,,Not Found!,Not Found!,1.6310265077388366,1.6196406333392637,91.04,56.21,,Not Found!
SM,SM Energy Company,20.14,-171.6534661354582,-5.293,10.00,-8.523012221224338,1.2766647, 41.79 ,-92.529, 4.58 Bil ,4201947648,$245,"$3,500",15.029850746268655,14.574626865671641,19.53,1.34,0.1389,0.05 
SMAR,Smartsheet Inc.,81.15,undefined,-1.019,N/A,undefined,19.940489, -90.58 ,-76.752, 10.13 Bil ,8780847104,$-8.1,$380.0,1.8595325389550872,1.8632011915673694,81.3101,43.64,0.051799998,16.86 
SMB,VanEck Vectors ETF Trust VanEck,18.06,,Key Error,,,None,Not Found!,,Not Found!,,Not Found!,Not Found!,1.0066889632107021,1.0055741360089185,18.04,17.94,,Not Found!
SMDD,UltraPro Short MidCap400,24.3351,,Key Error,,,None,Not Found!,,Not Found!,,Not Found!,Not Found!,0.9997986852917009,1.011709120788825,24.625,24.34,,Not Found!
SMDV,ProShares Russell 2000 Dividend,64.37,,Key Error,,,None,Not Found!,,Not Found!,,Not Found!,Not Found!,1.4181537783652787,1.4083498567966513,63.925,45.39,,Not Found!
SMDY,,,,Key Error,,,,Not Found!,,Not Found!,,Not Found!,Not Found!,,,,,,Not Found!
SMFG,Sumitomo Mitsui Financial Group,6.96,0.7843569721115541,0.0476,0.90,0.1126949672574072,0.0042505623,Not Found!,None," -327,204,962,000.00 ",-38582265839616,$0,"$2,071,618",1.2888888888888888,1.2944444444444445,6.99,5.4,None,
SMHB,ETRACS Monthly Pay 2x Leveraged,12.4483,,Key Error,,,None,Not Found!,,Not Found!,,Not Found!,Not Found!,2.9852038369304554,2.9448441247002397,12.28,4.17,,Not Found!
SMHI,SEACOR Marine Holdings Inc.,4.25,undefined,-3.184,N/A,undefined,0.25093374, 5.15 ,137.254, 415.71 Mil ,418625440,$-1.0,$459.8,2.639751552795031,2.5975155279503106,4.182,1.61,0.016,0.40 
SMG,Scotts Miracle-Gro Company (The,159.86,308.84003187251005,9.472,10.10,1.9319406472695486,9.448852, 12.05 ,14.994, 11.03 Bil ,13425859584,$210,"$3,499",1.1172770478054235,1.1064439474419905,158.31,143.08,0.0277,4.03 
SMIG,,,,Key Error,,,,,,,,Not Found!,Not Found!,,,,,,Not Found!
SMIN,Ishares MSCI India Small Cap ET,58.96,,Key Error,,,None,Not Found!,,Not Found!,,Not Found!,Not Found!,1.7743003310261813,1.780018055973518,59.15,33.23,,Not Found!
SMLE,Xtrackers S&P SmallCap 600 ESG ,26.888,,Key Error,,,None,Not Found!,,Not Found!,,Not Found!,Not Found!,1.0882305326210135,1.0777885705034806,26.63,24.708,,Not Found!
SMLP,"Summit Midstream Partners, LP",33.96,-1340.300653386454,71.19,-19.24,-39.46703926344093,0.2784558, 5.3 ,9.263, 1.52 Bil ,1743229824,$157.8,"$1,568.7",3.8372881355932207,3.775141242937853,33.41,8.85,0.0031,0.10 
SMLF,iShares MSCI USA Small-Cap Mult,56.47,,Key Error,,,None,Not Found!,,Not Found!,,Not Found!,Not Found!,1.5907042253521126,1.5786535211267605,56.0422,35.5,,Not Found!
SMLV,SPDR SSGA US Small Cap Low Vola,115.9789,,Key Error,,,None,Not Found!,,Not Found!,,Not Found!,Not Found!,1.6050221422640463,1.5932203155272624,115.1261,72.26,,Not Found!
SMM,Salient Midstream  of Beneficia,5.82,undefined,None,,undefined,None,Not Found!,None, 144.72 Mil ,None,$-8.24,$44.70,1.7373134328358208,1.7283582089552239,5.79,3.35,None,
SMMD,iShares Trust iShares Russell 2,67.37,,Key Error,,,None,Not Found!,,Not Found!,,Not Found!,Not Found!,1.5742861148759173,1.5637706220498202,66.92,42.794,,Not Found!
SMMU,Short Term Municipal Bond Activ,51.412,,Key Error,,,None,Not Found!,,Not Found!,,Not Found!,Not Found!,1.0136435331230285,1.013801261829653,51.42,50.72,,Not Found!
SMMV,iShares MSCI USA Small-Cap Min ,39.03,,Key Error,,,None,Not Found!,,Not Found!,,Not Found!,Not Found!,1.383061658398299,1.3755244507441533,38.8173,28.22,,Not Found!
SMN,ProShares UltraShort Basic Mate,13.4365,,Key Error,,,None,Not Found!,,Not Found!,,Not Found!,Not Found!,1.0950692746536268,1.0774246128769358,13.22,12.27,,Not Found!
SMOG,VanEck Vectors Low Carbon Energ,163.9459,,Key Error,,,None,Not Found!,,Not Found!,,Not Found!,Not Found!,1.6678118006103764,1.6575350966429299,162.9357,98.3,,Not Found!
SMP,"Standard Motor Products, Inc.",43.27,68.22717131474106,2.511,7.00,1.5767777054481409,1.7355808, 6.28 ,6.418, 1.09 Bil ,1114913792,$101,$560,1.1069327193655667,1.0918393451010489,42.68,39.09,0.0146,3.36 
SMTS,Sierra Metals Inc.,2.14,undefined,0.169,N/A,undefined,1.7040001, 2.75 ,3.377, 366.04 Mil ,438188000,$43.3,$210.8,1.5507246376811596,1.5434782608695652,2.13,1.38,None,2.30 
SMRT,,,,Key Error,17.00,,,Not Found!,, 2.82 Bil ,,$,$0.00,,,,,,
SMWB,Similarweb Ltd.,21.13,undefined,None,N/A,undefined,None, -66.21 ,-37.007, 1.68 Bil ,1306848896,$0.00,$106.41,1.1864121280179674,1.167321729365525,20.79,17.81,0.0032,8.15 
SNA,Snap-On Incorporated,228.22,399.5524302788845,12.455,9.80,1.7507336354346004,3.1638243, 10.63 ,10.568, 12.76 Bil ,12709965824,"$1,025","$2,766",1.6425795307326905,1.6286166690657837,226.28,138.94,0.0911,5.31 
SNAP,Snap Inc.,73.92,-113.17010358565739,-0.628,94.30,-1.5309808385505599,66.856636, -207.45 ,-174.242, 118.15 Bil ,114100035584,$-128,"$3,913",3.4333488156061307,3.3873664653971205,72.93,21.53,0.0403,17.31 
SNDR,"Schneider National, Inc.",23.06,57.848605577689256,1.25,17.90,2.508612557575423,1.9397937, 5.61 ,5.879, 3.84 Bil ,3653647104,$72,"$1,569",1.1415841584158415,1.1341584158415843,22.91,20.2,0.0368,3.68 
SNII,Supernova Partners Acquisition ,9.685,undefined,None,,undefined,None, -669.4 ,None, 418.38 Mil ,416434336,$,$28.53,1.0067567567567568,1.0072765072765073,9.69,9.62,None,
SNMP,Evolve Transition Infrastructur,1.08,-734.5931474103587,-5.944,62.00,-680.1788401947765,None, 13.41 ,36.976, 160.70 Mil ,519032832,$39.51,$484.76,4.153846153846154,4.123461538461538,1.0721,0.26,0.0021,-1.54 
SNOW,Snowflake Inc.,306.89,-47.32093067729084,-3.229,-0.14,-0.15419508839418306,18.493109, -117.63 ,-117.523, 89.34 Bil ,75231092736,$-42.9,"$1,067.5",1.6614693303015537,1.6467402955985058,304.1694,184.71,0.052399997,52.50 
SNP,China Petroleum & Chemical Corp,48.76,55.21912350597611,9,-5.00,1.1324676682931933,0.07905834, 2.43 ,2.153, 98.20 Bil ,359404208128,"$8,488","$147,339",1.2771084337349397,1.3004190675746463,49.65,38.18,None,1.71 
SNN,"Smith & Nephew SNATS, Inc.",38.88,23.5152828685259,1.024,4.60,0.6048169462069418,3.2158263, 16.11 ,23.632, 19.20 Bil ,20866859008,$795,"$5,602",1.1338582677165356,1.1283172936716244,38.69,34.29,None,3.25 
SNR,New Senior Investment Group Inc,8.84,undefined,-0.076,N/A,undefined,3.5784316, 23.52 ,17.435, 2.21 Bil ,2054433024,$36.8,"$1,541.0",2.4831460674157304,2.441011235955056,8.69,3.56,0.0182,-0.03 
SNPE,Xtrackers S&P 500 ESG ETF,40.07,,Key Error,,,None,Not Found!,,Not Found!,,Not Found!,Not Found!,1.416902404526167,1.411951909476662,39.93,28.28,,Not Found!
SNV,Synovus Financial Corp.,42.92,95.30557768924304,3.295,8.00,2.220540020718617,1.3689193,Not Found!,None, 4.79 Bil ,7891478016,"$1,314","$49,701",2.213512119649304,2.1879834966477563,42.425,19.39,0.0112,
SNV$D,,,,Key Error,,,,,,,,Not Found!,Not Found!,,,,,,Not Found!
SNV$E,,,,Key Error,,,,,,,,Not Found!,Not Found!,,,,,,Not Found!
SNX,Synnex Corporation,128.66,318.2152398406375,9.519,10.57,2.473303589620997,3.0666666, 12.21 ,4.274, 12.46 Bil ,6157084160,$790,"$5,904",2.0997144022847816,2.080130558955528,127.46,61.275,0.024500001,5.20 
SOAC,Sustainable Opportunities Acqui,9.94,undefined,None,N/A,undefined,None, -41.22 ,None, 375.46 Mil ,373581664,$-1.87,$53.54,1.0452045719813672,1.0,9.5101,9.5101,0.062,N/A 
SO,Southern Company (The),66.85,83.6175298804781,3.18,6.50,1.2508231844499342,2.4631107, 13.2 ,12.827, 122.79 Bil ,122574528512,$-870,"$92,870",1.3051542366263178,1.2922686450605232,66.19,51.22,0.0095,0.87 
SOGO,Sogou Inc.,8.83,-4.2342374501992035,-0.109,13.66,-0.4795285900565349,3.374139, -14.98 ,-23.434, 2.34 Bil ,2210100224,$0.0,$328.1,1.17890520694259,1.1762349799732978,8.81,7.49,None,7.37 
SOGU,The Short De-SPAC ETF,26.6557,,Key Error,,,None,Not Found!,,Not Found!,,Not Found!,Not Found!,1.3098624078624077,1.3066339066339065,26.59,20.35,,Not Found!
SOI,Solaris Oilfield Infrastructure,7.63,1.5524462151394425,-0.41,-10.66,0.20346608324239088,1.1127509, -8.72 ,63.384, 305.95 Mil ,375679584,$2.8,$108.9,1.3747747747747747,1.3414414414414415,7.445,5.55,0.0178,2.25 
SOJB,,,,Key Error,,,,,,,,Not Found!,Not Found!,,,,,,Not Found!
SOJC,,,,Key Error,,,,,,,,Not Found!,Not Found!,,,,,,Not Found!
SOJD,,,,Key Error,,,,,,,,Not Found!,Not Found!,,,,,,Not Found!
