TICKER SYMBOL,NAME,LIST PRICE,INTRINSIC VALUE,EPS TTM,GROWTH ESTIMATES NEXT 5 YEARS,MARGIN OF SAFETY,PRICE TO BOOK,ALTMAN Z-SCORE,ENTERPRISE VALUE,EV(YFINANCE),FREE CASH_FLOW (MIL),FREE CASH_FLOW (YFINANCE),TOTAL CASH (YFINANCE),TOTAL CASH MINUS MARKET CAP,TOTAL CASH PER SHARE,TOTAL LIABILITIES (MIL),TOTAL LIABILITIES (YFINANCE),PRICE/FIFTY TWO WEEK LOW,DAY LOW/FIFTY TWO WEEK LOW,DAY LOW,FIFTY TWO WEEK LOW,PERCENT SHORT OF FLOAT,ENTERPRISE VALUE/EBITDA,EV/EBITDA (YFIANACE),
ICD,"Independence Contract Drilling,",4.81,-397.9548092,-15.288,7,-82.73488756,0.12759885,-1.45, 177.11 Mil ,172699216,($20.00),3541750,5440000,-24282900,0.84,$174.78 ,147499008,2.156950673,1.883408072,4.2,2.23,0.0695,-5.21,-65.865,-3.97
ICF,,,,Key Error,N/A,,,Not Found!,Not Found!,,Not Found!,,,,,Not Found!,,,,,,,Not Found!,,0
ICE,Intercontinental Exchange Inc.,128.75,109.2790718,3.744,8.88,0.848769489,3.649106,0.71, 86.64 Bil ,80477315072,"$2,604 ",2528999936,1268000000,-71548295936,2.252,"$113,074 ",14739999744,1.393247484,1.389784655,128.43,92.41,0.0104,16.19,20.246,-126.498
ICOL,,10.935,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,,Not Found!,,,,10.99,7.87,,Not Found!,,-10.935
ICOW,,31.2542,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,,Not Found!,,,,31.34,22.43,,Not Found!,,-31.2542
ICSH,,50.47,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,,Not Found!,,,,50.46,50.44,,Not Found!,,-50.47
ICR$A,,,,Key Error,,,,Not Found!,,,Not Found!,,,,,Not Found!,,,,,,,,,0
ICL,ICL Group Ltd.,8.19,6.413923664,0.308,3.9,0.783140863,2.5114434,2.61, 12.75 Bil ,12980670464,$285 ,322000000,590000000,-9980693632,0.46,"$5,701 ",2841999872,2.320113314,2.322946176,8.2,3.53,0.0008,10.95,10.675,-7.73
ICVT,,102.06,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,,Not Found!,,,,102.17,80.09,,Not Found!,,-102.06
IDAT,,,,Key Error,,,,Not Found!,Not Found!,,Not Found!,,,,,Not Found!,,,,,,,Not Found!,,0
IDA,"IDACORP, Inc.",103.96,95.10045802,4.84,3.2,0.914779319,2.069047,1.47, 6.99 Bil ,7069158912,$133 ,27508876,259964992,-5056286144,5.146,"$4,588 ",2000526976,1.218757327,1.220046893,104.07,85.3,0.026099999,12.76,14.197,-98.814
IDE,,12.12,,Unexpected error:<class 'TypeError'>,,,None,, 231.90 Mil ,,$0.00 ,None,None,,,$1.71 ,None,,,12.1601,8.77,,Not Found!,,-12.12
IDEV,,68.21,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,,Not Found!,,,,68.52,51.655,,Not Found!,,-68.21
IDHD,,26.7792,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,,Not Found!,,,,26.84,22.26,,Not Found!,,-26.7792
ID,"PARTS iD, Inc.",4.385,undefined,None,N/A,undefined,None,8.41, 118.13 Mil ,162607248,$0.00 ,3137127,37443240,-108520168,1.129,$65.70 ,14550,1.118622449,1.109693878,4.35,3.92,0.0054,-103.98,11.374,-3.256
IDLV,,31.33,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,,Not Found!,,,,31.4,27.31,,Not Found!,,-31.33
IDHQ,,30.8323,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,,Not Found!,,,,30.93,24.95,,Not Found!,,-30.8323
IDIV,,10.15,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,,Not Found!,,,,10.01,9.27,,Not Found!,,-10.15
IDME,,,,Key Error,,,,Not Found!,,,Not Found!,,,,,Not Found!,,,,,,,,,0
IDNA,,49.0562,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,,Not Found!,,,,48.59,37.44,,Not Found!,,-49.0562
IDMO,,36.4731,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,,Not Found!,,,,36.67,28.79,,Not Found!,,-36.4731
IDOG,,27.835,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,,Not Found!,,,,27.86,20.64,,Not Found!,,-27.835
IDU,,,,Key Error,N/A,,,Not Found!,Not Found!,,Not Found!,,,,,Not Found!,,,,,,,Not Found!,,0
IDRV,,49.89,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,,Not Found!,,,,50.225,33.25,,Not Found!,,-49.89
IDW,,,,Key Error,,,,-0.96, 32.65 Mil ,,$0.00 ,,,,,$10.78 ,,,,,,,-12.32,,0
IDV,,31.31,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,,Not Found!,,,,31.3714,23.9,,Not Found!,,-31.31
IDT,IDT Corporation,51.64,undefined,3.033,N/A,undefined,10.1498575,5.48, 1.17 Bil ,937843392,$50 ,61702124,138455008,-1152696352,5.375,$346 ,8624000,6.259393939,6.060606061,50,8.25,0.0307,15.06,15.78,-46.265
IECS,,32.7311,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,,Not Found!,,,,32.637,27.81,,Not Found!,,-32.7311
IDX,,20.84,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,,Not Found!,,,,20.8,16.43,,Not Found!,,-20.84
IEDI,,45.0182,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,,Not Found!,,,,45.4723,35.49,,Not Found!,,-45.0182
IEFA,,75.44,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,,Not Found!,,,,75.76,57.71,,Not Found!,,-75.44
IEFN,,32.9657,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,,Not Found!,,,,33.37,20.28,,Not Found!,,-32.9657
IEME,,36.87,,Key Error,,,None,,"498,000.00",,$,,,,,$0.85 ,,,,36.7304,26.17,,Not Found!,,-36.87
IEIH,,34.5976,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,,Not Found!,,,,34.5398,28.55,,Not Found!,,-34.5976
IEHS,,42.1887,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,,Not Found!,,,,42.4816,32.964,,Not Found!,,-42.1887
IEMG,,,,Key Error,,,,Not Found!,Not Found!,,Not Found!,,,,,Not Found!,,,,,,,Not Found!,,0
IEO,,,,Key Error,,,,Not Found!,Not Found!,,Not Found!,,,,,Not Found!,,,,,,,Not Found!,,0
IETC,,57.8,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,,Not Found!,,,,57.92,40.85,,Not Found!,,-57.8
IEUR,,57.74,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,,Not Found!,,,,57.98,42.03,,Not Found!,,-57.74
IEV,,,,Key Error,,,,Not Found!,Not Found!,,Not Found!,,,,,Not Found!,,,,,,,Not Found!,,0
IEX,IDEX Corporation,213.28,175.2358779,5.09,12,0.821623583,6.2188616,6.67, 16.79 Bil ,17663318016,$500 ,335589632,714380032,-15493091584,9.404,"$2,110 ",1189869056,1.280884031,1.280163354,213.16,166.51,0.017,25.51,25.557,-203.876
IFN,"India Fund, Inc. (The)",22.99,undefined,2.338,,undefined,0.9984339,, 617.46 Mil ,637013632,$0.00 ,None,1970002,-615490606,0.073,$30.10 ,0,1.3924894,1.389158086,22.935,16.51,0.0003,Not Found!,None,-22.917
IFED,,,,Key Error,,,,Not Found!,Not Found!,,Not Found!,,,,,Not Found!,,,,,,,Not Found!,,0
IFF,International Flavors & Fragran,148.32,89.48793893,3.21,8.1,0.603343709,2.5006356,1.63, 49.58 Bil ,45366595584,$927 ,-495703136,935000000,-35789842496,3.754,"$19,064 ",12768000000,1.49005425,1.480510348,147.37,99.54,0.0252,44.39,25.818,-144.566
IEZ,,,,Key Error,,,,Not Found!,Not Found!,,Not Found!,,,,,Not Found!,,,,,,,Not Found!,,0
IFS,Intercorp Financial Services In,24.76,95.80781679,3.588,7.4,3.869459483,0.32541174,, 1.00 Bil ,-1500909056,"$1,923 ",None,22474506240,19457479680,194.722,"$20,648 ",17909143552,1.401245048,1.406621392,24.855,17.67,0.0019,Not Found!,None,169.962
IGA,Voya Global Advantage and Premi,9.82,undefined,0.257,N/A,undefined,0.9984841,, 178.86 Mil ,178839568,$0.00 ,None,969043,-178840045,0.053,$4.85 ,0,1.258974359,1.258974359,9.82,7.8,0.0029,Not Found!,None,-9.767
IG,,26.618,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,,Not Found!,,,,26.53,25.625,,Not Found!,,-26.618
IGC,India Globalization Capital Inc,1.5,undefined,-0.199,N/A,undefined,2.2222223,13.31, 63.82 Mil ,60062664,($9.38),-5714375,13319000,-61196480,0.268,$2.71 ,697000,1.363636364,1.322727273,1.455,1.1,0.0295,-7.34,-7.606,-1.232
IFRA,,,,Key Error,,,,Not Found!,Not Found!,,Not Found!,,,,,Not Found!,,,,,,,Not Found!,,0
IGE,,31.95,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,,Not Found!,,,,32.08,18.52,,Not Found!,,-31.95
IGI,,21.7,,Unexpected error:<class 'TypeError'>,N/A,,None,, 233.79 Mil ,,$0.00 ,None,None,,,$1.54 ,None,,,21.55,20.37,,Not Found!,,-21.7
IGHG,,75.5972,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,,Not Found!,,,,75.5,72.07,,Not Found!,,-75.5972
IGEB,,53.8248,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,,Not Found!,,,,53.6503,52.17,,Not Found!,,-53.8248
IGBH,,25.37,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,,Not Found!,,,,25.215,23.51,,Not Found!,,-25.37
IGD,Voya Global Equity Dividend and,5.98,undefined,0.211,N/A,undefined,0.9911858,, 564.27 Mil ,564260608,$0.00 ,None,1801521,-564260751,0.019,$15.07 ,0,1.297180043,1.292841649,5.96,4.61,None,Not Found!,None,-5.961
IGLB,,70.08,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,,Not Found!,,,,69.59,64.82,,Not Found!,,-70.08
IGLD,,20.1051,,Key Error,,,None,Not Found!,,,Not Found!,,,,,Not Found!,,,,19.82,19.411,,,,-20.1051
IGN,,,,Key Error,,,,Not Found!,Not Found!,,Not Found!,,,,,Not Found!,,,,,,,Not Found!,,0
IGM,,,,Key Error,,,,Not Found!,Not Found!,,Not Found!,,,,,Not Found!,,,,,,,Not Found!,,0
IGR,CBRE Clarion Global Real Estate,8.9,undefined,-0.152,N/A,undefined,1.1052177,, 1.33 Bil ,1354537344,$14.50 ,10403032,256711,-1044389689,0.002,$283.40 ,280995584,1.621129326,1.628415301,8.94,5.49,None,Not Found!,None,-8.898
IGRO,,67,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,,Not Found!,,,,66.923,52.1,,Not Found!,,-67
IGZ,,,,Key Error,,,,Not Found!,Not Found!,,Not Found!,,,,,Not Found!,,,,,,,Not Found!,,0
IGV,,,,Key Error,N/A,,,Not Found!,Not Found!,,Not Found!,,,,,Not Found!,,,,,,,Not Found!,,0
IH,iHuman Inc.,4.94,undefined,None,N/A,undefined,None,2.88, 128.95 Mil ,-289745888,$0.00 ,None,841494016,572205280,15.781,$76.20 ,28635000,1.148837209,1.160465116,4.99,4.3,None,-17.35,8.303,10.841
IHAK,,45.6,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,,Not Found!,,,,45.49,30.5,,Not Found!,,-45.6
IHC,Independence Holding Company,49.71,undefined,1.37,N/A,undefined,1.5191125,, 615.89 Mil ,457304704,$76.70 ,-28557376,169074000,-550598896,11.549,$668.70 ,0,1.356713974,1.341157205,49.14,36.64,0.0126,Not Found!,15.055,-38.161
IHD,,7.41,,Unexpected error:<class 'TypeError'>,,,None,, 137.07 Mil ,,$0.00 ,None,None,,,$0.75 ,None,,,7.395,6.41,,Not Found!,,-7.41
IGT,International Game Technology,29.29,-177.2075481,-2.728,30.18,-6.050104066,7.21786,0.64, 12.58 Bil ,11865640960,$794 ,557232512,639000000,-5391717952,3.114,"$9,961 ",7216999936,3.813802083,3.809244792,29.255,7.68,0.0354,11.83,9.798,-26.176
IHE,,,,Key Error,N/A,,,Not Found!,Not Found!,,Not Found!,,,,,Not Found!,,,,,,,Not Found!,,0
IHDG,,44.04,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,,Not Found!,,,,44.05,35,,Not Found!,,-44.04
IHF,,,,Key Error,N/A,,,Not Found!,Not Found!,,Not Found!,,,,,Not Found!,,,,,,,Not Found!,,0
IHI,,,,Key Error,N/A,,,Not Found!,Not Found!,,Not Found!,,,,,Not Found!,,,,,,,Not Found!,,0
IHIT,Invesco High Income 2023 Target,9.82,undefined,-0.863,,undefined,1.0754923,, 236.55 Mil ,313958176,$19.92 ,9228626,124732,-236552180,0.005,$80.28 ,80000000,1.302387268,1.299734748,9.8,7.54,0.0003,Not Found!,None,-9.815
IHT,InnSuites Hospitality Trust Sha,3.78,undefined,-0.177,N/A,undefined,5.5654764,1.43, 42.38 Mil ,42338788,($0.39),1190504,1558990,-31562638,0.171,$12.34 ,10458450,2.680851064,2.624113475,3.7,1.41,0.007900001,-34.34,-21.889,-3.609
IHTA,,9.92,,Unexpected error:<class 'TypeError'>,,,None,, 114.31 Mil ,,$11.93 ,None,None,,,$28.52 ,None,,,9.87,7.765,,Not Found!,,-9.92
IHG,Intercontinental Hotels Group,68.37,-302.8607328,-1.429,117.7,-4.429731356,None,1.74, 14.90 Bil ,15479622656,$289 ,47500000,1676000000,-11193091328,9.179,"$6,174 ",4235000064,1.393031785,1.41809291,69.6,49.08,None,39.8,59.767,-59.191
IHS,,,,Key Error,,,,N/A , 7.64 Bil ,,$0.00 ,,,,,"$3,361.57 ",,,,,,,Not Found!,,0
IIAC,Investindustrial Acquisition Co,10,undefined,None,,undefined,None,N/A , 504.01 Mil ,494733088,$,None,85668,-501026844,0.002,$0.01 ,750000,1.03626943,1.031088083,9.95,9.65,0.0016,Not Found!,None,-9.998
IHY,,24.527,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,,Not Found!,,,,24.49,24.22,,Not Found!,,-24.527
IIF,Morgan Stanley India Investment,28.25,undefined,1.137,N/A,undefined,1.1205735,, 316.90 Mil ,272350176,$0.00 ,None,6002000,-312945136,0.53,$7.50 ,0,1.660787772,1.660787772,28.25,17.01,0.0005,Not Found!,None,-27.72
IIGD,,26.61,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,,Not Found!,,,,26.55,26.52,,Not Found!,,-26.61
IIGV,,27.45,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,,Not Found!,,,,27.35,26.78,,Not Found!,,-27.45
IIM,Invesco Value Municipal Income ,16.05,undefined,0.094,N/A,undefined,0.9723482,, 981.76 Mil ,1244960256,$59.94 ,16600714,3469092,-752728860,0.074,$464.28 ,462114912,1.104611149,1.104611149,16.05,14.53,None,Not Found!,None,-15.976
IIIN,"Insteel Industries, Inc.",39.9,69.00022901,1.911,13,1.729329048,2.9439008,8.06, 684.33 Mil ,588706688,$59.70 ,53946376,89827000,-672386056,4.64,$94.90 ,1793000,1.963582677,1.932086614,39.26,20.32,0.0209,8.69,7.252,-35.26
IIPR,Innovative Industrial Propertie,242.84,undefined,3.27,N/A,undefined,3.7870507,6.22, 6.10 Bil ,5886173696,$157.10 ,122225376,156314000,-5563268208,6.533,$575.70 ,432127008,2.163385301,2.119910913,237.96,112.25,0.0756,43.03,42.361,-236.307
IJAN,,26.9851,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,,Not Found!,,,,27.02,23.56,,Not Found!,,-26.9851
IJH,,,,Key Error,,,,Not Found!,Not Found!,,Not Found!,,,,,Not Found!,,,,,,,Not Found!,,0
IJJ,,,,Key Error,,,,Not Found!,Not Found!,,Not Found!,,,,,Not Found!,,,,,,,Not Found!,,0
IJK,,,,Key Error,,,,Not Found!,Not Found!,,Not Found!,,,,,Not Found!,,,,,,,Not Found!,,0
IJR,,,,Key Error,N/A,,,Not Found!,Not Found!,,Not Found!,,,,,Not Found!,,,,,,,Not Found!,,0
ILDR,,22.2196,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,,Not Found!,,,,22.3,20.189,,Not Found!,,-22.2196
IJUL,,24.4848,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,,Not Found!,,,,24.47,22.52,,Not Found!,,-24.4848
ILCB,,62.66,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,,Not Found!,,,,62.88,46.43,,Not Found!,,-62.66
ILCG,,67.7,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,,Not Found!,,,,67.8693,50.6,,Not Found!,,-67.7
ILCV,,65.6123,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,,Not Found!,,,,66.0168,47.475,,Not Found!,,-65.6123
ILF,iShares Latin America 40 ETF,26.63,undefined,None,,undefined,1.0827949,Not Found!,Not Found!,1900324864,Not Found!,None,62334076,-1242195972,0.97,Not Found!,54434000,1.283373494,1.285301205,26.67,20.75,None,Not Found!,None,-25.66
IJS,,,,Key Error,,,,Not Found!,Not Found!,,Not Found!,,,,,Not Found!,,,,,,,Not Found!,,0
IMAX,Imax Corporation,20.51,-140.4985496,-1.855,36.6,-6.850246203,3.4405522,1.71, 1.24 Bil ,1374145664,($29.10),-50620752,267794000,-944904240,4.512,$447.10 ,289308000,1.906133829,1.898698885,20.43,10.76,0.071,298.91,-25.386,-15.998
ILTB,,72.16,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,,Not Found!,,,,71.65,67.16,,Not Found!,,-72.16
IMH,"Impac Mortgage Holdings, Inc.",1.28,-23.78435115,-1.133,4,-18.58152433,2.022117,-0.65, 2.04 Bil ,2050074112,($66.24),None,54456000,27150144,2.553,"$2,106.01 ",2075069952,1.05785124,1.04446281,1.2638,1.21,0.0035,30.6,None,1.273
IMCG,,71.6916,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,,Not Found!,,,,71.86,53.22,,Not Found!,,-71.6916
IMCB,,69.31,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,,Not Found!,,,,69.39,49.25,,Not Found!,,-69.31
IMFL,,26.3869,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,,Not Found!,,,,26.58,24.723,,Not Found!,,-26.3869
IMO,Imperial Oil Limited,34.18,-63.52323664,-1.422,18.1,-1.858491417,1.1695373,2.38, 27.66 Bil ,26837069824,"$1,835 ",3259749888,776000000,-24652326400,1.101,"$14,869 ",5440000000,2.857859532,2.882943144,34.48,11.96,0.0355,11.88,6.127,-33.079
IMPX,,9.79,,Unexpected error:<class 'TypeError'>,,,None,N/A , 488.27 Mil ,,$,None,None,,,$0.08 ,171395,,,9.78,9.58,,Not Found!,,-9.79
IMOM,,34.1832,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,,Not Found!,,,,34.645,27.875,,Not Found!,,-34.1832
IMLP,,13.6176,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,,Not Found!,,,,13.6816,7.76,,Not Found!,,-13.6176
IMTB,,51.09,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,,Not Found!,,,,50.96,50.8,,Not Found!,,-51.09
INCO,,61.35,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,,Not Found!,,,,61.38,40.07,,Not Found!,,-61.35
IMTM,,39.26,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,,Not Found!,,,,39.46,32.537,,Not Found!,,-39.26
INDA,,50.41,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,,Not Found!,,,,50.39,33.39,,Not Found!,,-50.41
INDO,Indonesia Energy Corporation Li,4.5,undefined,-0.074,N/A,undefined,5.7597404,3.04, 31.10 Mil ,28709068,($4.67),-3279106,6903499,-26039503,0.932,$3.83 ,1980452,1.382063882,1.342137592,4.37,3.256,0.0005,-5.39,-4.369,-3.568
INDF,,37.48,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,,Not Found!,,,,37.58,24.1,,Not Found!,,-37.48
INDL,,65.88,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,,Not Found!,,,,66,30.28,,Not Found!,,-65.88
INDS,,47.41,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,,Not Found!,,,,47.3,33.01,,Not Found!,,-47.41
INFO,IHS Markit Ltd.,122.36,43.79796947,1.334,11.05,0.357943523,5.6352882,4.74, 53.67 Bil ,53640073216,"$1,093 ",460224992,217400000,-51860737344,0.545,"$7,589 ",5321299968,1.55595117,1.556841302,122.43,78.64,0.0466,34.34,31.451,-121.815
INFL,,31,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,,Not Found!,,,,31.061,24.07,,Not Found!,,-31
INFU,"InfuSystems Holdings, Inc.",12.9,39.6780916,0.829,20,3.075821055,6.111111,3.78, 301.14 Mil ,459960288,$12.10 ,3652714,2761000,-260672456,0.135,$51.30 ,37175000,1.064356436,1.052805281,12.76,12.12,0.0136,14.97,20.946,-12.765
INFY,Infosys Limited,22.71,16.90305344,0.61,8,0.744300019,9.504065,14.25, 92.96 Bil ,93822763008,"$3,108 ",2888999936,3556000000,-96072490752,0.838,"$4,818 ",691000000,1.616370107,1.619572954,22.755,14.05,None,22.23,24.181,-21.872
ING,"ING Group, N.V.",14.85,8.406015267,0.863,-2.7,0.566061634,1.0708461,, 118.95 Bil ,72495808512,$0 ,None,1.79448E+11,1.20508E+11,45.972,"$1,109,683 ",1.93772E+11,2.239819005,2.259426848,14.98,6.63,None,Not Found!,None,31.122
INGR,Ingredion Incorporated,96.43,6.881465649,0.394,1.9,0.07136229,2.4641995,3.04, 8.27 Bil ,7813904384,$397 ,256624992,577000000,-5911576512,8.615,"$4,226 ",2387000064,1.403434726,1.395866686,95.91,68.71,0.0185,14.51,8.75,-87.815
INN,"Summit Hotel Properties, Inc.",10.07,undefined,-1.672,N/A,undefined,1.1519331,0.42, 2.11 Bil ,2246924800,($6.40),-674250,27356000,-1054016928,0.258,"$1,165.70 ",1182983936,2.022088353,2.039156627,10.155,4.98,0.062800005,116.37,-104.952,-9.812
INMU,,25.54,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,,Not Found!,,,,25.555,25.091,,Not Found!,,-25.54
INN$F,,,,Key Error,,,,Not Found!,,,Not Found!,,,,,Not Found!,,,,,,,,,0
INSI,Insight Select Income Fund,20.76,undefined,1.33,N/A,undefined,0.94822466,, 220.80 Mil ,222730352,$0.00 ,None,1430681,-220801815,0.134,$5.05 ,0,1.04321608,1.03718593,20.64,19.9,None,Not Found!,None,-20.626
INKM,,35.6746,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,,Not Found!,,,,35.63,30.75,,Not Found!,,-35.6746
INN$E,,,,Key Error,,,,Not Found!,,,Not Found!,,,,,Not Found!,,,,,,,,,0
INS,Intelligent Systems Corporation,40.19,undefined,0.911,N/A,undefined,8.589877,21.05, 327.84 Mil ,245053904,$4.54 ,2072125,31001000,-335307128,3.49,$12.01 ,4255000,1.316841415,1.309960682,39.98,30.52,0.125,22.84,18.746,-36.7
INST,,25,,Unexpected error:<class 'TypeError'>,N/A,,None,1.52, 4.20 Bil ,,($54.00),None,70200000,,,"$1,147.60 ",810324992,,,24.02,18.52,,130.41,,-25
INSW,"International Seaways, Inc.",16.63,undefined,-1.849,N/A,undefined,0.49457875,0.65, 1.25 Bil ,1323628800,$32.30 ,41261876,117391000,-361773192,2.317,$571.40 ,544083008,1.33681672,1.357717042,16.89,12.44,0.0325,-37.35,24.257,-14.313
INT,World Fuel Services Corporation,33.25,31.15099237,1.374,5,0.936871951,1.0708816,5.45, 1.89 Bil ,1874929280,$467 ,603087488,742700032,-1335202048,11.696,"$3,300 ",523000000,1.811002179,1.789760349,32.86,18.36,0.0334,6.64,8.941,-21.554
INSP,"Inspire Medical Systems, Inc.",244.68,-30.82774351,-2.132,0.11,-0.125992086,29.89271,76.44, 6.50 Bil ,5127312896,($38.30),-30672500,226144000,-6446061824,8.31,$52.30 ,30763000,2.127652174,2.116782609,243.43,115,0.030299999,-148.28,-93.958,-236.37
INTF,,29.53,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,,Not Found!,,,,29.67,23.17,,Not Found!,,-29.53
INUV,"Inuvo, Inc.",0.6848,-4.655267176,-0.072,30,-6.797995291,2.357143,1.78, 69.01 Mil ,72042160,($7.15),-7226694,17805324,-68237292,0.15,$9.68 ,1124573,2.014117647,2.014117647,0.6848,0.34,0.035,-16.64,-12.342,-0.5348
INTT,inTest Corporation,11.16,9.195496183,0.233,15,0.823969192,2.4113166,5.8, 112.33 Mil ,163920976,$6.10 ,3178125,10195000,-108882864,0.979,$19.47 ,6913000,2.769230769,2.749379653,11.08,4.03,0.0069,10.97,25.974,-10.181
INVH,Invitation Homes Inc.,40.29,11.66235115,0.36,10.79,0.289460192,2.6582866,1.79, 31.85 Bil ,29560733696,$611 ,743951872,187311008,-22620865632,0.33,"$8,865 ",8471347200,1.499441757,1.489021213,40.01,26.87,0.024600001,28.23,28.407,-39.96
IONQ,,9.82,,Unexpected error:<class 'TypeError'>,,,None,, - ,,$,None,None,,,$0.00 ,None,,,9.9,7.07,,Not Found!,,-9.82
IO,Ion Geophysical Corporation,1.41,-116.1549618,-2.61,18,-82.37940555,None,-8.58, 191.54 Mil ,189609728,($52.99),-49042876,26731000,-13316568,0.902,$243.99 ,176486000,1.43877551,1.418367347,1.39,0.98,0.1464,-12.57,-19.747,-0.508
IOCT,,,,Key Error,,,,Not Found!,Not Found!,,Not Found!,,,,,Not Found!,,,,,,,Not Found!,,0
IOR,Income Opportunity Realty Inves,12,undefined,1.02,N/A,undefined,0.47241595,N/A , 50.37 Mil ,50370784,$6.46 ,-6625000,2000,-50370736,0,$0.01 ,0,1.089918256,1.097584015,12.0844,11.01,0.003,-31.02,None,-12
IOO,,73.22,,Key Error,N/A,,None,Not Found!,Not Found!,,Not Found!,,,,,Not Found!,,,,73.43,53.96,,Not Found!,,-73.22
IPAC,,66.42,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,,Not Found!,,,,66.8681,55.385,,Not Found!,,-66.42
IP,International Paper Company,55.81,164.7735176,2.858,25.83,2.952401318,2.4929814,1.92, 30.02 Bil ,27712667648,"$2,367 ",-3804124928,706000000,-20117689216,1.806,"$23,094 ",7592999936,1.387367257,1.30707347,52.58,40.227272,0.0363,9.62,8.914,-54.004
IPB,,,,Key Error,,,,Not Found!,Not Found!,,Not Found!,,,,,Not Found!,,,,,,,Not Found!,,0
IPAY,,68.79,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,,Not Found!,,,,69.14,50.16,,Not Found!,,-68.79
IPG,"Interpublic Group of Companies,",38.1,46.74731298,1.109,16.6,1.226963595,5.22917,1.6, 17.77 Bil ,17651922944,"$2,272 ",2070450048,2340600064,-12694230784,5.946,"$14,210 ",5115100160,2.168468981,2.171314741,38.15,17.57,0.0543,13.61,10.444,-32.154
IPOD,Social Capital Hedosophia Holdi,10.09,undefined,None,,undefined,None,N/A , 580.34 Mil ,592995584,$,None,134406,-579421946,0.002,$0.11 ,305000,1.027494908,1.020875764,10.025,9.82,0.0078,Not Found!,None,-10.088
IPO,,66.58,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,,Not Found!,,,,66.66,49.95,,Not Found!,,-66.58
