TICKER SYMBOL,NAME,LIST PRICE,INTRINSIC VALUE,EPS TTM,GROWTH ESTIMATES NEXT 5 YEARS,MARGIN OF SAFETY,PRICE TO BOOK,ALTMAN Z-SCORE,ENTERPRISE VALUE,FREE CASH_FLOW,TOTAL CASH,TOTAL CASH MINUS MARKET CAP,TOTAL CASH PER SHARE,TOTAL LIABILITIES,PRICE/52 WEEK LOW,DAY LOW/52 WEEK LOW,DAY LOW,52 WEEK LOW,PERCENT SHORT OF FLOAT,CASH FLOW PER SHARE,SHARES OUTSTANDING,CURRENCY,COUNTRY,RECOMMENDATION KEY,ENTERPRISE VALUE/EBITDA,INTRINSIC_VALUE_BY_CASH_FLOW,MARGIN_OF_SAFETY_BY_CASH_FLOW,SECTOR,INDUSTRY
AOMR,"Angel Oak Mortgage, Inc.",13.1,undefined,0.985,N/A,undefined,0.664841,,2710136832,None,107472000,-224630496,4.311,2464786944,1.0737704918032787,1.071311475409836,13.07,12.2,0.0255,undefined,25332000,USD,United States,buy,None,undefined,undefined,Real Estate,REIT—Mortgage
AOR,,48.07,,None,,,None,Not Found!,,,,,,,,,47.77,46.78,,,,,,,,,,,
AON,Aon plc,280.78,206.66820952380954,9.121,14.21,0.7360503224012022,14.779376,1.60,71993778176,2792999936,830000000,-60497208448,3.935,11331999744,1.1404085942894275,1.124893383696844,276.96,246.21,0.0085,12.6763245284389,220332000,USD,Ireland,hold,18.176,287.22654244438297,1.0229594075232673,Financial Services,Insurance Brokers
AORT,,21.27,,None,2.00,,None,1.75,,-20452376,51408000,,,360571008,,,20.64,15.44,,,,,,,,,,,
AP-W,,,,,,,,Not Found!,,,,,,,,,,,,,,,,,,,,,
AOS,A.O. Smith Corporation,56.42,39.526666666666664,2.401,8.00,0.7005789909015715,4.883277,6.75,9643630592,275400000,459400000,-8496645312,2.974,331100000,1.086881140435369,1.0787902138316317,56,51.91,0.0506,2.067769376891138,133187000,USD,United States,hold,13.174,34.04082919779969,0.6033468485962369,Industrials,Specialty Industrial Machinery
AP,Ampco-Pittsburgh Corporation,4.05,undefined,0.54,N/A,undefined,0.9806266,0.85,168727360,-26742250,6785000,-71499576,0.354,81849000,1.3235294117647058,1.3202614379084967,4.04,3.06,0.0581,-1.4005724371261876,19093800,USD,United States,none,8.684,undefined,undefined,Industrials,Metal Fabrication
APCA,,10.11,,None,,,None,N/A,,None,729032,,,0,,,10.1,9.86,,,,,,,,,,,
APAM,Artisan Partners Asset Manageme,33.47,133.71799546485263,4.049,24.60,3.995159709138113,11.510766,3.42,2920404480,269462112,203040992,-1923649568,3.013,312444992,1.043654505768631,1.0127845338322419,32.48,32.07,0.0556,4.1318468655649925,65215900,USD,United States,hold,5.482,136.45400850360215,4.0769049448342445,Financial Services,Asset Management
APD,"Air Products and Chemicals, Inc",250,175.20436825396828,8.512,12.13,0.7008174730158732,4.300942,4.21,59938394112,-14762500,3208199936,-51443556608,14.466,7540199936,1.1561228264890862,1.1368386977432483,245.83,216.24,0.0094,-0.06659253712491654,221684000,USD,United States,buy,16.28,-1.3706888389802552,-0.005482755355921021,Basic Materials,Specialty Chemicals
APE,,,,,,,,-0.58,,,,,,,,,,,,,,,,,,,,,
APGB,Apollo Strategic Growth Capital,9.86,undefined,0.199,,undefined,None,N/A,852108608,1079741,453896,-849971064,0.005,3000000,1.020703933747412,1.0201863354037268,9.855,9.66,0.0011,0.015648420289855074,69000000,USD,United States,none,None,undefined,undefined,Financial Services,Shell Companies
APG,APi Group Corporation,15.44,-34.29081632653061,-1.125,22.05,-2.220907793169081,1.5116856,1.21,7678770176,-206250000,315000000,-3213907776,1.351,3067000064,1.0927105449398442,1.070063694267516,15.12,14.13,0.044499997,-0.8883768315939726,232164992,USD,United States,buy,20.753,-27.078370454163675,-1.7537804698292536,Industrials,Engineering & Construction
APH,Amphenol Corporation,73.45,40.56530612244898,2.085,11.00,0.5522846306664259,7.93571,5.12,49590407168,1924737536,1334400000,-42070473728,2.238,4862300160,1.1910167017999027,1.1709096805578076,72.21,61.67,0.0094,3.2184737721458516,598028032,USD,United States,buy,17.654,62.617925090728825,0.8525245077022304,Technology,Electronic Components
APLE,"Apple Hospitality REIT, Inc.",15.6,undefined,-0.775,N/A,undefined,1.1368996,1.32,5375152128,210847504,887000,-3522615336,0.004,1558178048,1.0916724982505248,1.0773268019594122,15.395,14.29,0.0343,0.9233361535160322,228354000,USD,United States,buy,16.285,undefined,undefined,Real Estate,REIT—Hotel & Motel
APN-U,,,,,,,,Not Found!,,,,,,,,,,,,,,,,,,,,,
APN-W,,,,,,,,Not Found!,,,,,,,,,,,,,,,,,,,,,
APN,Apeiron Capital Investment Corp,10.05,undefined,None,,undefined,2010.0001,N/A,215627440,None,644429,-216058707,0.03,0,1.0307692307692309,1.0307692307692309,10.05,9.75,0.0001,undefined,17250000,USD,United States,none,None,undefined,undefined,Financial Services,Shell Companies
APRN,"Blue Apron Holdings, Inc.",5.06,59.476326530612255,-3.057,-28.00,11.754214729370013,1.5912898,-3.42,112089496,-24017876,55991000,-123963688,1.629,64630000,2.2290748898678414,2.202643171806167,5,2.27,0.2355,-0.7607575306452123,31571000,USD,United States,strong_buy,-1.526,14.801132909151752,2.92512508086003,Consumer Cyclical,Internet Retail
APT,"Alpha Pro Tech, Ltd.",4.25,45.48662131519274,1.94,15.00,10.702734427104176,0.9302325,10.06,51394936,-1914000,14239000,-40807780,1.098,2473000,1.1303191489361704,1.1063829787234043,4.16,3.76,0.033099998,-0.14464496236510382,13232400,USD,Canada,strong_buy,8.185,-3.3914487774493733,-0.7979879476351467,Industrials,Building Products & Equipment
APRZ,,25.1036,,None,,,None,Not Found!,,,,,,,,,24.9013,23.523,,,,,,,,,,,
APO,"Apollo Global Management, Inc. ",54.83,11.896961451247167,0.44,18.60,0.2169790525487355,14.382846,-0.22,50886795264,None,16341000192,-16658999296,28.446,24586999808,1.1927343919947793,1.19034152708288,54.72,45.97,0.0342,undefined,600000000,USD,United States,buy,None,undefined,undefined,Financial Services,Asset Management
APXH,,,,,,,,Not Found!,,,,,,,,,,,,,,,,,,,,,
APTV,Aptiv PLC,93.56,384.5717333333334,6.664,49.34,4.110428958244264,3.1190436,2.94,30681944064,-15125000,4877000192,-19823630848,18.001,6936999936,1.1119562633705729,1.0794509151414309,90.825,84.14,0.0178,-0.05591208179463284,270513984,USD,Ireland,buy,16.775,-3.226621580137615,-0.034487190895015125,Consumer Cyclical,Auto Parts
AQGX,,12.4406,,None,,,None,Not Found!,,,,,,,,,12.28,11.28,,,,,,,,,,,
AQN,Algonquin Power & Utilities Cor,13.72,19.163845804988664,1.37,5.52,1.3967817642120017,1.6299822,0.67,18573314048,-799349888,93212000,-9111735968,0.138,7242204160,1.065217391304348,1.0590062111801242,13.64,12.88,None,-1.189696394021762,671894016,USD,Canada,hold,22.154,-16.64172135020736,-1.2129534511812943,Utilities,Utilities—Renewable
AQNA,,,,,,,,Not Found!,,,,,,,,,,,,,,,,,,,,,
AQNB,,,,,,,,Not Found!,,,,,,,,,,,,,,,,,,,,,
AQNU,,44.47,,0.95,,,5.644546,N/A,,-799349888,93212000,,,7242204160,,,44.2731,41.88,,,,,,,,,,,
AQUA,Evoqua Water Technologies Corp.,34.7,18.00458049886622,0.55,24.31,0.518863991321793,8.15166,2.80,5489666560,52534376,135496000,-4012697024,1.117,1001488000,1.1399474375821288,1.128777923784494,34.36,30.44,0.0211,0.4356553857380978,120587000,USD,United States,buy,23.094,14.261440840520352,0.41099253142709946,Industrials,Pollution & Treatment Controls
ARB,,26.87,,None,,,None,Not Found!,,,,,,,,,26.79,24.59,,,,,,,,,,,
AR,,38.87,,-3.428,-29.79,,2.0261474,1.65,,623587968,None,,,4933535232,,,38.52,15.38,,,,,,,,,,,
ARC,"ARC Document Solutions, Inc.",2.91,2.5841269841269847,0.14,10.00,0.8880161457481047,0.86062014,1.92,185888560,28916250,50374000,-77706360,1.164,108180000,1.2330508474576272,1.228813559322034,2.9,2.36,0.0068,0.6705264036619385,43124700,USD,United States,strong_buy,4.738,12.376609809088842,4.253130518587231,Industrials,Specialty Business Services
ARCH,"Arch Resources, Inc.",138.89,undefined,-21.424,N/A,undefined,7.708401,5.40,2315639040,386975744,281944000,-1890644800,15.197,201632000,1.8886320369866736,1.8742181125917867,137.83,73.54,0.2152,25.265945247158218,15316100,USD,United States,buy,1.888,undefined,undefined,Energy,Thermal Coal
ARCM,,99.26,,None,,,None,Not Found!,,,,,,,,,99.215,98.91,,,,,,,,,,,
ARDC,,12.94,,None,N/A,,None,,,None,None,,,None,,,12.88,11.79,,,,,,,,,,,
ARCO,Arcos Dorados Holdings Inc.,7.29,7.283446712018141,-0.73,-18.50,0.9991010578900056,7.670514,2.20,2886270720,200108992,279748992,-1258845184,1.329,1637204992,1.6836027713625865,1.652286374133949,7.1544,4.33,0.010199999,1.5336607857263294,130478000,USD,Uruguay,buy,9.434,-15.301830968698072,-2.099016593785744,Consumer Cyclical,Restaurants
ARE,Alexandria Real Estate Equities,151.75,0.5724988662131499,5.738,-8.40,0.003772644917384843,1.6862513,1.24,40636522496,1283688192,420257984,-22884777792,2.576,10683940864,1.1673076923076924,1.1536153846153847,149.97,130,0.0509,8.283783278696987,154964000,USD,United States,buy,28.088,0.8264999189629618,0.0054464574560985956,Real Estate,REIT—Office
AREN,,10.5,,None,N/A,,None,-2.00,,-13874021,22480000,,,81137000,,,10.31,6.6,,,,,,,,,,,
ARES,Ares Management Corporation,73.12,42.68299319727891,1.38,22.50,0.5837389660459369,11.965461,0.66,27462236160,1926532224,834708992,-11613035008,4.768,12683166720,1.3757290686735655,1.3604891815616182,72.31,53.15,0.0216,11.49386223107855,167614000,USD,United States,buy,27.938,355.5017705939035,4.861895112061043,Financial Services,Asset Management
ARGO,Argo Group International Holdin,19.76,-3.0311111111111115,-0.196,7.00,-0.15339631129104814,0.40221423,Not Found!,1240180608,65862500,575100032,-101430336,16.451,525000000,1.0280957336108223,1.0026014568158168,19.27,19.22,0.0115,1.88865502241008,34872700,USD,Bermuda,buy,8.246,29.20777154838264,1.4781260905051943,Financial Services,Insurance—Property & Casualty
ARGD,,,,,,,,Not Found!,,,,,,,,,,,,,,,,,,,,,
ARGT,,29.85,,None,,,None,Not Found!,,,,,,,,,29.88,23.29,,,,,,,,,,,
ARI,Apollo Commercial Real Estate F,11.37,11.064433560090706,1.294,0.07,0.9731252031742046,0.6938299,,8433902592,None,381367008,-1198036256,2.713,7018384896,1.2082890541976619,1.1907545164718385,11.205,9.41,0.044699997,undefined,139894000,USD,United States,hold,None,undefined,undefined,Real Estate,REIT—Mortgage
ARKF,,17.22,,None,,,None,Not Found!,,,,,,,,,16.78,14.64,,,,,,,,,,,
ARIS,"Aris Water Solutions, Inc.",16.01,undefined,-0.762,N/A,undefined,0.5292078,0.77,1178723456,-4880375,67870000,-260543568,3.086,399008000,1.591451292246521,1.5543041749502982,15.6363,10.06,0.1109,-0.2404421726813647,20297500,USD,United States,buy,9.574,undefined,undefined,Utilities,Utilities—Regulated Water
ARKG,,35.72,,None,,,None,Not Found!,,,,,,,,,34.43,26.38,,,,,,,,,,,
ARKK,,41.72,,None,,,None,Not Found!,,,,,,,,,40.38,35.1,,,,,,,,,,,
ARKQ,,51.18,,None,,,None,Not Found!,,,,,,,,,50.03,47.36,,,,,,,,,,,
ARKW,,50.76,,None,,,None,Not Found!,,,,,,,,,49.64,45.1,,,,,,,,,,,
ARKX,,13.99,,None,,,None,Not Found!,,,,,,,,,13.791,13,,,,,,,,,,,
ARL,"American Realty Investors, Inc.",13.89,undefined,0.56,N/A,undefined,0.9450821,1.60,670459584,41625000,13794000,-208296000,0.854,332776000,1.3862275449101797,1.372255489021956,13.75,10.02,0.0164,2.5770802377414563,16152000,USD,United States,none,77.358,undefined,undefined,Real Estate,Real Estate—Development
ARLO,"Arlo Technologies, Inc.",5.94,14.526984126984125,-1.3,-19.70,2.445620223398001,3.3807828,1.62,489929216,1735125,145540992,-334965568,1.676,24837000,1.0476190476190477,1.0,5.67,5.67,0.042600002,0.020582886710937446,84299400,USD,United States,buy,-11.987,-0.23000559118253908,-0.03872147999706045,Industrials,Security & Protection Services
ARMK,Aramark,35.41,-111.85099319727894,-2.721,32.70,-3.158740276681134,3.361791,1.70,16335088640,72574128,429305984,-8659777408,1.668,8161528832,1.2320807237299929,1.2251217814892137,35.21,28.74,0.041199997,0.28297978663672096,256464000,USD,United States,buy,15.108,11.632330095579315,0.3285040975876678,Industrials,Specialty Business Services
ARMP,"Armata Pharmaceuticals, Inc.",3.91,undefined,-1.351,N/A,undefined,3.9940538,N/A,140817664,-13222500,46408000,-62749792,1.285,38443000,1.3865248226950355,1.3865248226950355,3.91,2.82,0.0044,-0.4881619121105504,27086300,USD,United States,buy,-5.406,undefined,undefined,Healthcare,Biotechnology
ARMR,,21.5712,,None,,,None,Not Found!,,,,,,,,,21.4234,20.96,,,,,,,,,,,
ARNC,Arconic Corporation,25.04,-19.908633106575962,-0.943,12.66,-0.7950732071316279,1.8725308,1.89,4818747392,-189124992,210000000,-2464953472,1.985,1819000064,1.1153674832962137,1.1095768374164812,24.91,22.45,0.041500002,-1.7760383145360465,106487000,USD,United States,buy,8.439,-37.495753114867135,-1.4974342298269623,Industrials,Metal Fabrication
ARR,"ARMOUR Residential REIT, Inc.",7,-11.094465306122446,3.888,-11.36,-1.5849236151603494,0.4787126,,183692992,None,7414807040,6782499584,64.682,6696318976,1.2567324955116697,1.2594254937163374,7.015,5.57,0.144,undefined,89689000,USD,United States,hold,None,undefined,undefined,Real Estate,REIT—Mortgage
AROC,"Archrock, Inc.",7.2,0.1232,-0.028,-12.91,0.01711111111111111,1.2249666,-0.42,2841215744,132035248,1262000,-1129465040,0.008,1532462976,1.0300429184549356,1.0429184549356223,7.29,6.99,0.0608,0.8570934631613113,154050000,USD,United States,strong_buy,9.211,-3.77121123790977,-0.5237793385985792,Energy,Oil & Gas Equipment & Services
ARR$C,,,,,,,,Not Found!,,,,,,,,,,,,,,,,,,,,,
ARW,"Arrow Electronics, Inc.",103.26,98.59492063492065,7.43,4.80,0.9548220088603588,1.5102941,3.34,11388316672,-57377876,242791008,-6908127648,3.677,3108218112,1.009877750611247,1.0014669926650368,102.4,102.25,0.028299998,-0.8240490483877454,69629200,USD,United States,hold,5.79,-10.93500007066913,-0.10589773456003418,Technology,Electronics & Computer Distribution
ASA,ASA  Gold and Precious Metals L,13.53,undefined,8.082,N/A,undefined,0.621794,,290665408,None,1190862,-267710322,0.062,0,1.0375766871165644,1.0452453987730064,13.63,13.04,0.00059999997,undefined,19289900,USD,United States,none,None,undefined,undefined,Financial Services,Asset Management
ASAI,Sendas Distribuidora S A,17.84,39.774802721088435,2.085,10.62,2.229529300509441,2.0403588,2.68,16908007424,-1195250048,4389000192,-512969728,16.293,17197000704,1.8335046248715312,1.8499486125385405,18,9.73,None,-4.437716084556159,269339008,USD,Brazil,strong_buy,5.423,-84.65672987790035,-4.745332392258988,Consumer Defensive,Grocery Stores
ASAN,"Asana, Inc.",17.82,undefined,-1.533,N/A,undefined,13.66441,1.29,3648682496,-28463250,281384992,-3104165600,1.479,254264000,1.1006794317479924,1.1028412600370598,17.855,16.19,0.17729999,-0.2913617919468034,97690400,USD,United States,buy,-12.098,undefined,undefined,Technology,Software—Application
ASAQ,Atlantic Street Acquisition Cor,9.98,undefined,None,,undefined,None,N/A,309998272,None,939236,-311873276,0.03,0,1.0267489711934157,1.0277777777777777,9.99,9.72,0.0002,undefined,25000000,USD,United States,none,None,undefined,undefined,Financial Services,Shell Companies
ASB$E,,,,,,,,Not Found!,,,,,,,,,,,,,,,,,,,,,
ASB,Associated Banc-Corp,19.96,35.78965986394559,2.174,8.00,1.7930691314601996,0.7977083,,6674334208,None,907350976,-2080622400,6.146,4420938240,1.143839541547278,1.135243553008596,19.81,17.45,0.0638,undefined,150074000,USD,United States,hold,None,undefined,undefined,Financial Services,Banks—Regional
ASB$F,,,,,,,,Not Found!,,,,,,,,,,,,,,,,,,,,,
ASC,Ardmore Shipping Corporation,9.35,-9.286374603174604,-0.182,42.64,-0.9931951447245566,1.0286958,1.04,630481024,-37207872,45385000,-295848536,1.223,336400992,3.0258899676375406,3.038834951456311,9.39,3.09,0.0374,-1.0827604550123822,34363900,USD,Bermuda,strong_buy,11.068,-55.24680874037782,-5.908749597901371,Industrials,Marine Shipping
ASEA,,14.3,,None,,,None,Not Found!,,,,,,,,,14.31,13.05,,,,,,,,,,,
ASG,,5.58,,2.517,N/A,,0.69548875,,,None,None,,,941775,,,5.51,5.04,,,,,,,,,,,
ASGI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ASGN,ASGN Incorporated,96.56,84.89206349206351,3.85,13.60,0.8791638721216188,3.0499468,4.09,5835659776,None,490600000,-4443790784,9.62,1034499968,1.23383593151035,1.2039355992844365,94.22,78.26,0.0401,undefined,52100000,USD,United States,buy,11.844,undefined,undefined,Technology,Information Technology Services
ASHS,,32.34,,None,,,None,Not Found!,,,,,,,,,32.23,28.45,,,,,,,,,,,
ASH,Ashland Inc.,100.23,54.25363628117914,2.279,15.36,0.5412913926087911,1.9366788,2.54,6316850176,100625000,629000000,-5024280256,11.436,1420000000,1.2033857605955096,1.1908992676191619,99.19,83.29,0.0224,1.7681923933900794,56908400,USD,United States,buy,11.655,42.09340367974243,0.41996811014409285,Basic Materials,Specialty Chemicals
ASHR,,29.85,,None,,,None,Not Found!,,,,,,,,,29.44,28.45,,,,,,,,,,,
ASHX,,23.4282,,None,,,None,Not Found!,,,,,,,,,23.1217,21.84,,,,,,,,,,,
ASIX,AdvanSix Inc.,35.63,42.767301587301596,2.317,10.00,1.2003171930199716,2.0763638,3.22,1437778432,99831000,19306000,-968985264,0.687,352905984,1.1545690213869086,1.1309138042773816,34.9,30.86,0.0174,3.5486129871607113,28132400,USD,United States,buy,4.791,65.5004755453247,1.8383518255774545,Basic Materials,Chemicals
ASM,Avino Silver & Gold Mines Ltd.,0.5081,undefined,-0.092,N/A,undefined,0.7877087,2.13,68387720,-333000,11686000,-42273928,0.1,6494000,1.0369387755102042,1.0371428571428571,0.5082,0.49,0.0062,-0.003256946685836683,102243000,USD,Canada,none,11.347,undefined,undefined,Basic Materials,Other Precious Metals & Mining
ASPN,"Aspen Aerogels, Inc.",12.05,undefined,-0.919,N/A,undefined,5.04618,-0.51,420800320,None,162184992,-235428224,4.606,122465000,1.5195460277427493,1.4829760403530896,11.76,7.93,0.089700006,undefined,33079300,USD,United States,buy,-6.999,undefined,undefined,Industrials,Building Products & Equipment
ASPY,,26.7705,,None,,,None,Not Found!,,,,,,,,,26.7451,26.36,,,,,,,,,,,
ASR,,210.78,,1.7,-0.10,,0.18484081,5.86,,None,None,,,None,,,212.11,176.77,,,,,,,,,,,
ASX,"ASE Technology Holding Co., Ltd",5.6,22.494476190476195,0.528,34.20,4.016870748299321,0.051599495,1.95,166015975424,17559611392,72846000128,61076859904,33.671,210847006720,1.1475409836065573,1.1260245901639345,5.495,4.88,None,8.220945554158076,2135960064,USD,Taiwan,buy,1.301,350.2383788469886,62.54256765124797,Technology,Semiconductors
ASXC,"Asensus Surgical, Inc.",0.525,undefined,-0.311,N/A,undefined,0.6767442,-3.86,5770982,-17384250,103741000,-26705640,0.439,5469000,1.5000000000000002,1.4302857142857146,0.5006,0.35,0.0405,-0.07416805324459234,234390000,USD,United States,buy,-0.103,undefined,undefined,Healthcare,Medical Devices
ASZ,Austerlitz Acquisition Corporat,9.79,undefined,None,,undefined,None,N/A,1930027008,None,1585,-1928057039,0,0,1.0134575569358177,1.0124223602484472,9.78,9.66,0.0062,undefined,138000000,USD,United States,none,None,undefined,undefined,Financial Services,Shell Companies
ASZ-U,,,,,,,,Not Found!,,,,,,,,,,,,,,,,,,,,,
ASZ-W,,,,,,,,Not Found!,,,,,,,,,,,,,,,,,,,,,
ATA-U,,,,,,,,Not Found!,,,,,,,,,,,,,,,,,,,,,
ATA-W,,,,,,,,Not Found!,,,,,,,,,,,,,,,,,,,,,
ATA,Americas Technology Acquisition,10.35,undefined,None,,undefined,None,N/A,152009488,None,510506,-150579494,0.035,2300000,1.035,1.042,10.42,10,0.0001,undefined,14500000,USD,United States,none,None,undefined,undefined,Financial Services,Shell Companies
ATAQ,Altimar Acquisition Corp. III,9.92,undefined,None,,undefined,None,N/A,190080800,None,1070761,-191632807,0.055,0,1.027979274611399,1.0290155440414508,9.93,9.65,None,undefined,15525000,USD,United States,none,None,undefined,undefined,Financial Services,Shell Companies
ATCO,Atlas Corp.,14.25,18.307392290249435,0.622,21.00,1.2847292835262762,1.0317975,0.70,9271011328,-792876992,251300000,-3283384672,1.001,6291700224,1.4067127344521222,1.406219151036525,14.245,10.13,0.0685,-3.209924342531416,247008000,USD,United Kingdom,buy,9.261,-94.47804527450745,-6.630038264877716,Financial Services,Asset Management
ATEN,"A10 Networks, Inc.",13.33,7.165714285714286,0.252,20.00,0.5375629621691137,8.12616,4.07,988644288,45704752,164703008,-854302752,2.172,22804000,1.0863895680521598,1.0619396903015486,13.03,12.27,0.0709,0.5893592337651379,77549904,USD,United States,buy,21.631,16.758650320668547,1.257213077319471,Technology,Software—Infrastructure
ATEK,,9.86,,None,,,None,N/A,,None,813124,,,0,,,9.85,9.55,,,,,,,,,,,
ATEST,,,,,,,,Not Found!,,,,,,,,,,,,,,,,,,,,,
ATH$A,,,,,,,,Not Found!,,,,,,,,,,,,,,,,,,,,,
ATGE,Adtalem Global Education Inc.,38.03,-84.9708843537415,-3.624,15.00,-2.234311973540402,1.4040028,2.34,2532676608,1142617088,788729024,-1047588544,17.472,1511149952,1.9869383490073145,1.90282131661442,36.42,19.14,0.1189,22.96039337120489,49764700,USD,United States,buy,8.199,538.3457311978653,14.155817281037741,Consumer Defensive,Education & Training Services
ATFV,,14.7916,,None,,,None,Not Found!,,,,,,,,,14.6205,13.534,,,,,,,,,,,
ATH$B,,,,,,,,Not Found!,,,,,,,,,,,,,,,,,,,,,
ATH$C,,,,,,,,Not Found!,,,,,,,,,,,,,,,,,,,,,
ATH$D,,,,,,,,Not Found!,,,,,,,,,,,,,,,,,,,,,
ATHM,Autohome Inc.,33.94,27.96298775510205,4.386,-2.11,0.8238947482351812,0.23110387,5.42,-14548137984,None,20268707840,16019387904,160.72,46428000,1.6564177647632992,1.605661298194241,32.9,20.49,None,undefined,124980000,USD,China,buy,-8.083,undefined,undefined,Communication Services,Internet Content & Information
ATI,ATI Inc.,29.79,-50.51718820861678,-12.658,-4.50,-1.6957767105947223,7.8319283,2.03,4734266880,-248612496,316800000,-3466283008,2.552,1824400000,2.150902527075812,2.1299638989169676,29.5,13.85,0.1824,-1.9537634854771784,127248000,USD,United States,buy,14.238,-7.797332731156086,-0.2617432940972167,Industrials,Metal Fabrication
ATIP,"ATI Physical Therapy, Inc.",0.8942,-81.48680272108844,-3.984,12.00,-91.12816229153259,0.37270918,-2.17,1045674304,2653250,94797000,-89734120,0.458,776822016,1.0458479532163742,1.0527485380116959,0.9001,0.855,0.0464,0.013450931286564532,197254000,USD,United States,buy,106.56,0.2751188213261045,0.3076703436883298,Healthcare,Medical Care Facilities
ATKR,Atkore Inc.,86.84,1.300105215419505,5.923,-8.28,0.014971271481108992,6.915788,5.52,4687725056,461391008,390399008,-3499890912,9.055,798179968,1.0848897495158973,1.0479105503154476,83.88,80.045,0.054899998,9.954154937477886,46351600,USD,United States,buy,3.958,2.184948294666354,0.025160620620294262,Industrials,Electrical Equipment & Parts
ATMP,,18.6642,,None,,,None,Not Found!,,,,,,,,,18.8,14.38,,,,,,,,,,,
ATNM,"Actinium Pharmaceuticals, Inc. ",7.45,undefined,-1.831,N/A,undefined,2.2762368,0.04,45435616,-12072500,72019000,-103346168,3.028,197000,1.689342403628118,1.6802721088435373,7.41,4.41,0.0156,-0.5479828240463351,22030800,USD,United States,buy,-1.85,undefined,undefined,Healthcare,Biotechnology
ATO,Atmos Energy Corporation,114.78,83.19232653061225,5.147,7.70,0.7247981053372735,2.035142,1.31,24141649920,-3364972032,692382016,-14508975808,4.981,7958999040,1.3377622377622378,1.3312354312354313,114.22,85.8,0.055,-25.356784085000566,132705000,USD,United States,buy,17.461,-409.8484284759275,-3.5707303404419544,Utilities,Utilities—Regulated Gas
ATTO,Atento S.A.,5.45,-68.11020408163266,-3.33,12.00,-12.497285152593149,0.6584642,0.71,774257536,60744624,96977000,17102000,6.688,747552000,1.064453125,1.0400390625,5.325,5.12,0.0026,4.0496416,15000000,USD,Luxembourg,buy,13.102,82.82940415419503,15.19805580810918,Industrials,Specialty Business Services
ATR,"AptarGroup, Inc.",102.62,59.892420861678,3.614,8.11,0.5836330234036055,3.5012083,3.60,8198556160,98188376,245523008,-6431320000,3.758,1389010944,1.0913538232478996,1.0711475061150697,100.72,94.03,0.016,1.4916102334752708,65827100,USD,United States,buy,13.242,24.719465374899478,0.24088350589455737,Healthcare,Medical Instruments & Supplies
AU,AngloGold Ashanti Limited,12.96,57.428610430839,2.267,16.89,4.431219940651157,1.5209297,1.41,7139910144,-116750000,1154000000,-4471810432,2.761,2094000000,1.010132501948558,1.030327357755261,13.2191,12.83,None,-0.2797445811929139,417344992,USD,South Africa,hold,5.405,-7.086608986972239,-0.5468062489947715,Basic Materials,Gold
ATUS,"Altice USA, Inc.",10.2,2.7363809523809524,1.306,-6.40,0.2682726423902895,None,0.52,31251200000,1351254144,195648000,-4287230464,0.43,26713950208,1.3456464379947228,1.2955145118733509,9.82,7.58,0.2337,5.025771982988399,268864992,USD,United States,hold,7.375,10.530188916737597,1.0323714624252547,Communication Services,Telecom Services
AUD,Audacy,0.5135,15.051392290249431,-1.384,-19.40,29.311377390943395,0.11300429,0.13,2084997632,-20138000,35580000,-35351048,0.248,2029155968,1.0479591836734694,1.0,0.49,0.49,0.0699,-0.14654238560583233,137420992,USD,United States,hold,13.358,1.5936899804207976,3.1035832140619233,Communication Services,Broadcasting
AUGZ,,30.553,,None,,,None,Not Found!,,,,,,,,,30.22,28.82,,,,,,,,,,,
AUMN,Golden Minerals Company,0.254,undefined,-0.069,N/A,undefined,3.419737,-30.18,40506996,4574500,11821000,-30492020,0.072,871000,1.1545454545454545,1.1363636363636365,0.25,0.22,0.0228,0.028098032767938715,162804992,USD,United States,none,11.233,undefined,undefined,Basic Materials,Other Precious Metals & Mining
AUS,Austerlitz Acquisition Corporat,9.78,undefined,None,,undefined,None,N/A,968142336,None,1800556,-964199188,0.018,0,1.0092879256965943,1.0092879256965943,9.78,9.69,0.0014,undefined,69000000,USD,United States,none,None,undefined,undefined,Financial Services,Shell Companies
AUS-U,,,,,,,,Not Found!,,,,,,,,,,,,,,,,,,,,,
AUS-W,,,,,,,,Not Found!,,,,,,,,,,,,,,,,,,,,,
AUSF,,30.0307,,None,,,None,Not Found!,,,,,,,,,29.84,27.62,,,,,,,,,,,
AUST,,1.57,,None,N/A,,None,N/A,,None,1229120,,,0,,,1.53,1.53,,,,,,,,,,,
AUY,Yamana Gold Inc.,4.26,-4.381242630385488,0.22,-28.46,-1.028460711358096,0.97055614,0.74,5633005056,396887488,545100032,-3740948480,0.567,773500032,1.1513513513513511,1.1662162162162162,4.315,3.7,None,0.4120693628313503,963156992,USD,Canada,buy,5.618,-8.206253905056805,-1.9263506819382172,Basic Materials,Gold
AVA,Avista Corporation,41.26,27.29795918367347,1.9,5.90,0.6616083175878205,1.3870032,0.86,5582350848,-88507248,203598000,-2673836880,2.811,2724637952,1.093559501722767,1.072356215213358,40.46,37.73,0.0417,-1.2506641118468464,70768200,USD,United States,hold,12.429,-17.968725198779183,-0.43549988363497777,Utilities,Utilities—Diversified
AVAL,,2.88,,0.76,N/A,,0.56201553,,,None,None,,,None,,,2.82,2.82,,,,,,,,,,,
