TICKER SYMBOL,NAME,LIST PRICE,INTRINSIC VALUE,EPS TTM,GROWTH ESTIMATES NEXT 5 YEARS,MARGIN OF SAFETY,PRICE TO BOOK,ALTMAN Z-SCORE,ENTERPRISE VALUE,FREE CASH_FLOW,TOTAL CASH,TOTAL CASH MINUS MARKET CAP,TOTAL CASH PER SHARE,TOTAL LIABILITIES,PRICE/52 WEEK LOW,DAY LOW/52 WEEK LOW,DAY LOW,52 WEEK LOW,PERCENT SHORT OF FLOAT,CASH FLOW PER SHARE,SHARES OUTSTANDING,CURRENCY,COUNTRY,RECOMMENDATION KEY,ENTERPRISE VALUE/EBITDA,INTRINSIC_VALUE_BY_CASH_FLOW,MARGIN_OF_SAFETY_BY_CASH_FLOW,SECTOR,INDUSTRY
GLPI,"Gaming and Leisure Properties, ",52.68,48.302294117647065,2.505,9.38,0.9169000401983118,4.321508,1.43,20373628928,-1159653376,6286000,-12912698704,0.025,6758753792,1.2599856493661803,1.2432432432432432,51.98,41.81,0.0156,-4.713060862567163,246051008,USD,United States,buy,18.428,-90.87890298526567,-1.7251120536307074,Real Estate,REIT—Specialty
GLRE,"Greenlight Reinsurance, Ltd.",7.97,20.31009803921569,1.018,10.00,2.5483184490860338,0.60175794,,320423648,-8271500,31327000,-239766664,0.902,102105000,1.2242703533026114,1.218125960061444,7.93,6.51,0.063200004,-0.29980391232960124,27589700,USD,Cayman Islands,hold,13.581,-5.98138197637979,-0.750487073573374,Financial Services,Insurance—Reinsurance
GLSI,"Greenwich LifeSciences, Inc.",10.09,undefined,-0.266,N/A,undefined,4.4819717,N/A,85429792,-3509132,19743096,-109128688,1.519,0,1.4786049237983587,1.4038686987104338,9.58,6.824,0.1339,-0.26739503482329274,13123400,USD,United States,buy,-14.279,undefined,undefined,Healthcare,Biotechnology
GLTO,"Galecto, Inc.",2.13,-109.62600000000002,-1.812,47.60,-51.467605633802826,0.38978755,N/A,-37564928,-26479876,79026000,28502400,3.112,574000,1.8205128205128205,1.6324786324786325,1.91,1.17,0.0031,-1.0482181000562114,25261800,USD,United States,strong_buy,0.622,-63.417195053400796,-29.77333101098629,Healthcare,Biotechnology
GLUE,"Monte Rosa Therapeutics, Inc.",9.11,undefined,-5.113,N/A,undefined,1.132788,N/A,111070504,-50999000,317163008,-101390080,6.829,6981000,1.5057851239669422,1.421487603305785,8.6,6.05,0.2663,-1.0966135479584311,46505900,USD,United States,buy,-1.337,undefined,undefined,Healthcare,Biotechnology
GLYC,"GlycoMimetics, Inc.",0.834,undefined,-1.22,N/A,undefined,0.45428723,-7.98,-40099716,-32009640,76516224,32657160,1.46,1680320,1.6352941176470588,1.6080392156862746,0.8201,0.51,0.0175,-0.6186764697355375,51738900,USD,United States,buy,0.631,undefined,undefined,Healthcare,Biotechnology
GMBL,Esports Entertainment Group Inc,0.5255,undefined,-4.339,N/A,undefined,None,-6.51,76700712,4812951,9404637,-11343275,0.23,57649872,1.7516666666666667,1.5763333333333334,0.4729,0.3,0.0367,0.11761021335242615,40922900,USD,Malta,buy,-2.735,undefined,undefined,Consumer Cyclical,Gambling
GMAB,Genmab A/S,35.93,25.30975980392157,0.6611,27.00,0.7044185862488608,1.1025776,36.08,3757051136,937249984,19988000768,-3615668224,30.519,416000000,1.371897670866743,1.3661702940053455,35.78,26.19,None,1.4326811042240646,654193024,USD,Denmark,hold,1.155,54.849212862695815,1.5265575525381523,Healthcare,Biotechnology
GMBLP,,2.95,,-4.339,,,None,Not Found!,,4812951,9404637,,,57649872,,,2.58,1.64,,,,,,,,,,,
GMBLW,,,,,,,,N/A,,,,,,,,,,,,,,,,,,,,,
GMBLZ,,,,,,,,N/A,,,,,,,,,,,,,,,,,,,,,
GMDA,Gamida Cell Ltd.,3.18,undefined,-1.79,N/A,undefined,3.9225807,N/A,109737320,-61670752,69718000,-110550352,1.163,79345000,2.1486486486486487,2.0275000000000003,3.0007,1.48,0.0541,-1.04,59298800,USD,Israel,buy,-1.262,undefined,undefined,Healthcare,Biotechnology
GMFI,,9.95,,None,,,None,N/A,,None,511724,,,0,,,9.94,9.72,,,,,,,,,,,
GMFIU,,9.93,,None,,,1000,N/A,,None,511724,,,0,,,9.93,9.86,,,,,,,,,,,
GMFIW,,,,,,,,N/A,,,,,,,,,,,,,,,,,,,,,
GMGI,"Golden Matrix Group, Inc.",4.01,undefined,0.021,,undefined,6.059451,15.00,101444720,None,15811213,-92620819,0.562,221584,1.2188449848024316,1.2006079027355623,3.95,3.29,0.0114,undefined,27278500,USD,United States,none,45.483,undefined,undefined,Communication Services,Electronic Gaming & Multimedia
GMTX,"Gemini Therapeutics, Inc.",1.64,undefined,-2.85,N/A,undefined,0.4989287,N/A,-48767448,-33984124,119064000,48790296,2.754,4159000,1.4137931034482758,1.3793103448275863,1.6,1.16,0.0639,-0.7882624841404041,43112700,USD,United States,hold,0.758,undefined,undefined,Healthcare,Biotechnology
GMVD,G Medical Innovations Holdings ,0.3991,undefined,-0.916,N/A,undefined,1.5784861,-14.38,14264644,-6410500,6034000,699286,0.247,8442000,1.2471875000000001,1.21875,0.39,0.32,0.0437,-0.47609675670456825,13464700,USD,Israel,none,-1.394,undefined,undefined,Healthcare,Medical Instruments & Supplies
GMVDW,,,,,,,,N/A,,,,,,,,,,,,,,,,,,,,,
GNAC,Group Nine Acquisition Corp.,9.9,undefined,None,,undefined,None,N/A,287054624,None,69053,-284555939,0.002,3936191,1.0291060291060292,1.0291060291060292,9.9,9.62,0.0022,undefined,23000000,USD,United States,none,None,undefined,undefined,Financial Services,Shell Companies
GNACU,,9.97,,None,,,None,N/A,,None,69053,,,3936191,,,9.97,9.8,,,,,,,,,,,
GNACW,,,,,,,,N/A,,,,,,,,,,,,,,,,,,,,,
GNFT,GENFIT S.A.,4.59,undefined,-1.081,,undefined,6.0729313,1.06,29136194,57971000,258756000,43439824,5.209,74235000,1.5249169435215948,1.3983388704318938,4.209,3.01,None,1.1657945646796684,49726600,USD,France,none,0.838,undefined,undefined,Healthcare,Biotechnology
GNLN,"Greenlane Holdings, Inc.",3.5,undefined,-1.271,N/A,undefined,1.4324944,-0.27,57057964,-44659624,5944000,-245919296,0.056,28409000,1.25,1.1107142857142858,3.11,2.8,0.038599998,-0.5550019794325918,80467504,USD,United States,strong_buy,-1.188,undefined,undefined,Consumer Defensive,Tobacco
GNMA,,46.35,,None,,,None,Not Found!,,,,,,,,,46.02,44.27,,,,,,,,,,,
GNOM,,14.9,,None,,,None,Not Found!,,,,,,,,,14.3235,10.48,,,,,,,,,,,
GNPX,"Genprex, Inc.",2.15,undefined,-0.425,N/A,undefined,2.1164021,N/A,32023370,-2701657,34555336,-61061864,0.721,0,1.8376068376068377,1.623931623931624,1.9,1.17,0.0399,-0.056509853875662534,47808600,USD,United States,buy,-1.703,undefined,undefined,Healthcare,Biotechnology
GNSS,Genasys Inc.,3.23,0.5068627450980393,0.02,15.00,0.156923450494749,1.821192,3.49,114794584,4462500,14181000,-106210256,0.388,6439000,1.3458333333333334,1.3375000000000001,3.21,2.4,0.0050999997,0.12231992588166284,36482200,USD,United States,strong_buy,72.334,3.0999706706284162,0.9597432416806242,Technology,Scientific & Technical Instruments
GNTA,Genenta Science S.p.A.,6.5,undefined,-0.386,N/A,undefined,2.9020162,N/A,81169416,-4717353,37240160,-74923264,2.044,0,1.2720156555772992,1.1859099804305282,6.06,5.11,None,-0.2589547617871317,18216900,USD,Italy,buy,-14.284,undefined,undefined,Healthcare,Biotechnology
GNTX,Gentex Corporation,29.34,36.42617647058824,1.39,15.80,1.2415193071093469,3.4252574,16.04,6619290112,197726400,281364640,-6563524448,1.197,1952175,1.1215596330275228,1.1016819571865444,28.82,26.16,0.0218,0.8409237443116574,235130000,USD,United States,buy,14.3,22.03714871122608,0.7510957297623068,Consumer Cyclical,Auto Parts
GNTY,"Guaranty Bancshares, Inc.",37.01,undefined,3.318,N/A,undefined,1.4892148,,565141760,None,71023000,-372181736,5.962,190424000,1.1211754013935171,1.1014843986670706,36.36,33.01,0.0159,undefined,12089600,USD,United States,buy,None,undefined,undefined,Financial Services,Banks—Regional
GNUS,"Genius Brands International, In",0.8284,undefined,-0.181,N/A,undefined,1.6950562,-2.25,231494448,-4074310,105244000,-134046368,0.332,95562000,1.624313725490196,1.4745098039215685,0.752,0.51,0.1257,-0.012843191631612108,317235008,USD,United States,buy,-5.853,undefined,undefined,Communication Services,Entertainment
GO,Grocery Outlet Holding Corp.,42.23,13.510588235294119,0.58,13.10,0.3199286818682008,3.8566585,3.01,5420547584,-10771250,84260000,-3956135520,0.869,1411435008,2.0099952403617323,1.9600190385530698,41.18,21.01,0.089700006,-0.11112354844300652,96930400,USD,United States,buy,33.099,-2.588525010790035,-0.06129587996187627,Consumer Defensive,Grocery Stores
GOCO,"GoHealth, Inc.",0.5163,1.7343333333333335,0.017,86.10,3.3591581122086644,0.11764299,-0.31,1128596992,-69542872,129628000,-33965152,1.064,692424000,1.026441351888668,1.0,0.503,0.503,0.060100004,-0.6059113736560545,114774000,USD,United States,hold,-43.873,-61.81484072808728,-119.72659447624886,Financial Services,Insurance Brokers
GOEV,Canoo Inc.,3.81,undefined,-1.053,N/A,undefined,1.884655,N/A,749945344,-316555360,109251000,-764694856,0.454,27363000,2.177142857142857,2.0114285714285716,3.52,1.75,0.2354,-1.3257030416502669,238783008,USD,United States,buy,-1.549,undefined,undefined,Consumer Cyclical,Auto Manufacturers
GOEVW,,,,,,,,N/A,,,,,,,,,,,,,,,,,,,,,
GOGL,Golden Ocean Group Limited,10.77,undefined,1.952,N/A,undefined,1.1094658,2.03,3466386944,133430128,107356000,-1995217568,0.536,1384985984,1.4189723320158103,1.3557312252964426,10.29,7.59,0.0563,0.6656994152747011,200436000,USD,Bermuda,strong_buy,4.851,undefined,undefined,Industrials,Marine Shipping
GOGO,Gogo Inc.,17.14,-13.427009803921571,-0.673,10.00,-0.7833728006955408,None,0.22,2672292352,1022000,160606000,-1700915280,1.434,888537984,1.4612105711849956,1.4305200341005968,16.78,11.73,0.1185,0.009294796005602343,109954000,USD,United States,buy,18.694,0.1854402928568703,0.01081915360891892,Communication Services,Telecom Services
GOOD,Gladstone Commercial Corporatio,20.82,0.4534803921568628,0.029,6.00,0.021780998662673526,3.8047884,0.27,1678309632,61079376,14235000,-755730120,0.368,711275008,1.1742808798646363,1.1596164692611393,20.56,17.73,0.0185,1.6389052387545482,37268400,USD,United States,buy,18.07,25.62797897856377,1.2309307866745327,Real Estate,REIT—Diversified
GOODN,,25.85,,0.029,,,4.7440147,Not Found!,,61079376,14235000,,,711275008,,,25.75,23.4,,,,,,,,,,,
GOODO,,,,,,,,Not Found!,,,,,,,,,,,,,,,,,,,,,
GOOG,Alphabet Inc.,120.86,2479.616495098039,103.805,13.65,20.516436332103584,0.32102537,11.96,1425265131520,51070373888,124997001216,46598037504,9.583,28810000384,1.1824906073888541,1.1512797432686288,117.67,102.208,None,160.73109435981064,317737984,USD,United States,strong_buy,14.711,3839.424621643908,31.767537825946615,Communication Services,Internet Content & Information
GOOGL,Alphabet Inc.,120.17,125.64696078431372,5.26,13.65,1.045576772774517,6.001536,11.96,1432700190720,51070373888,124997001216,47192883200,9.583,28810000384,1.1794728344350711,1.1460035628579421,116.76,101.8845,0.008,8.517406889183428,5996000256,USD,United States,buy,14.787,203.4574694656414,1.693080381672975,Communication Services,Internet Content & Information
GOSS,"Gossamer Bio, Inc.",14.18,-48.20922549019608,-3.263,5.20,-3.399804336403109,5.981269,N/A,799987840,-92573752,271623008,-802689184,3.636,232712992,2.514184397163121,2.4521276595744683,13.83,5.64,0.2094,-1.2106919923523254,76463504,USD,United States,buy,-3.755,-17.887380710538768,-1.2614513900238906,Healthcare,Biotechnology
GOVX,"GeoVax Labs, Inc.",1.97,undefined,-1.129,N/A,undefined,0.6132577,0.90,9538122,-8850479,16257716,5217652,1.721,0,3.5818181818181816,3.145454545454545,1.73,0.55,0.0082,-1.3868876478091494,6381540,USD,United States,none,-0.488,undefined,undefined,Healthcare,Biotechnology
GOVXW,,,,,,,,N/A,,,,,,,,,,,,,,,,,,,,,
GPAC,Global Partner Acquisition Corp,9.89,undefined,0.32,,undefined,None,N/A,370486016,None,389000,-360652120,0.01,0,1.0280665280665282,1.0280665280665282,9.89,9.62,0.0057,undefined,30000000,USD,United States,none,None,undefined,undefined,Financial Services,Shell Companies
GP,GreenPower Motor Company Inc.,3.33,undefined,-0.477,N/A,undefined,1.896448,0.48,71925448,-17241872,6888322,-63082318,0.298,5886988,1.1288135593220339,1.047457627118644,3.09,2.95,0.0111,-0.7762098600362852,22212900,USD,Canada,buy,-5.228,undefined,undefined,Consumer Cyclical,Auto Manufacturers
GPACU,,9.9,,None,,,None,N/A,,None,528000,,,0,,,9.92,9.79,,,,,,,,,,,
GPACW,,,,,,,,N/A,,,,,,,,,,,,,,,,,,,,,
GPCO,Golden Path Acquisition Corpora,10.2,undefined,-0.083,,undefined,None,N/A,76120000,-49027,29069,-76266267,0.004,375786,1.0472279260780286,1.047217659137577,10.1999,9.74,0.0004,-0.0065737463126843655,7458000,USD,United States,none,None,undefined,undefined,Financial Services,Shell Companies
GPCOR,,,,,,,,Not Found!,,,,,,,,,,,,,,,,,,,,,
GPCOU,,10.43,,-0.083,,,None,N/A,,-49027,29069,,,375786,,,10.74,8.58,,,,,,,,,,,
GPCOW,,,,,,,,N/A,,,,,,,,,,,,,,,,,,,,,
GPP,Green Plains Partners LP,13.43,43.590196078431376,1.72,15.00,3.2457331406129097,139.07216,3.73,397074624,27200376,16527000,-296814664,0.711,99948000,1.2153846153846153,1.2081447963800904,13.35,11.05,0.026300002,1.1710318283773253,23227700,USD,United States,hold,7.958,29.677620356425354,2.209800473300473,Energy,Oil & Gas Midstream
GPRE,"Green Plains, Inc.",39.04,-63.86470588235295,-2.52,15.00,-1.6358787367405982,2.0743682,2.77,2527524352,-185219008,534136992,-1481072480,9.924,970920000,1.4963587581448832,1.4227673438098887,37.12,26.09,0.19700001,-3.455836405701918,53596000,USD,United States,buy,55.893,-87.58173636019076,-2.2433846403737387,Basic Materials,Specialty Chemicals
GPRO,"GoPro, Inc.",6.64,45.36852941176471,2.274,10.00,6.8326098511693845,1.8010677,2.89,865661568,120439504,449935008,-548332704,2.861,315328992,1.2659675881792183,1.2106768350810295,6.35,5.245,0.0838,0.9340957521890536,128937000,USD,United States,buy,6.829,18.636126036320825,2.8066454873977147,Technology,Consumer Electronics
GRAB,Grab Holdings Limited,3.51,undefined,-12.726,N/A,undefined,None,1.06,6146091008,None,7481999872,-5387350528,1.946,2238000128,1.5530973451327434,1.5000000000000002,3.39,2.26,0.0399,undefined,3618210048,USD,Singapore,strong_buy,-4.111,undefined,undefined,Technology,Software—Application
GRABW,,0.8,,-12.726,,,None,N/A,,None,5090999808,,,13948999680,,,0.6802,0.36,,,,,,,,,,,
GRAY,"Graybug Vision, Inc.",0.9756,undefined,-1.721,N/A,undefined,0.28664303,N/A,-34280736,-19663876,55280000,34599988,2.588,491000,1.355,1.2847222222222223,0.925,0.72,0.004,-0.9223379425505169,21319600,USD,United States,hold,1.005,undefined,undefined,Healthcare,Biotechnology
GRCY,Greencity Acquisition Corporati,10.57,undefined,-0.181,,undefined,None,N/A,56390556,-213631,6830,-55591894,0.001,1727814,1.0454995054401583,1.0454995054401583,10.57,10.11,0.00090000004,-0.04061425855513308,5260000,USD,China,none,None,undefined,undefined,Financial Services,Shell Companies
GRCL,Gracell Biotechnologies Inc.,3.36,undefined,-1.134,N/A,undefined,0.14173691,2.20,-1301210880,-223298496,1710669056,1482521072,25.278,182072992,2.0,1.9732142857142858,3.315,1.68,None,-3.2996154983732624,67674096,USD,China,buy,2.515,undefined,undefined,Healthcare,Biotechnology
GRCYU,,10.35,,0.121,,,None,N/A,,-187135,7738,,,2031225,,,10.39,9.965,,,,,,,,,,,
GRCYW,,,,,,,,N/A,,,,,,,,,,,,,,,,,,,,,
GREE,Greenidge Generation Holdings I,3.27,undefined,-0.119,N/A,undefined,0.57121384,-1.26,197430400,-170171248,96453000,-27108408,2.332,170615008,1.3625,1.2604166666666667,3.025,2.4,0.14050001,-14.663361941198772,11605200,USD,United States,hold,3.959,undefined,undefined,Financial Services,Capital Markets
GREEL,,,,,,,,Not Found!,,,,,,,,,,,,,,,,,,,,,
GRFS,"Grifols, S.A.",8.38,2.3833333333333337,0.1,13.60,0.2844073190135243,1.8082368,0.77,22543179776,-680247872,549092992,-7568053120,0.404,9556284416,1.0108564535585045,1.006031363088058,8.34,8.29,None,-1.611255456470608,422184992,USD,Spain,hold,32.255,-38.40158837921616,-4.582528446207179,Healthcare,Drug Manufacturers—General
GRID,,91.34,,None,,,None,Not Found!,,,,,,,,,89.1734,74.82,,,,,,,,,,,
GRIL,"Muscle Maker, Inc",0.46,undefined,-0.575,N/A,undefined,0.59219384,-2.56,-191165,-4156530,14771220,3954128,0.515,3991852,1.4375,1.3125,0.42,0.32,0.004,-0.169072538164601,24584300,USD,United States,none,0.04,undefined,undefined,Consumer Cyclical,Restaurants
GRIN,Grindrod Shipping Holdings Ltd.,21.7,undefined,2.63,N/A,undefined,1.3556397,2.56,515546016,133822752,106506000,-273499984,5.618,280617984,1.7286704373456543,1.625906157890544,20.41,12.553,0.0326,7.191098739890916,18609500,USD,Singapore,none,2.738,undefined,undefined,Industrials,Marine Shipping
GRNA,,3.64,,None,,,None,-3.49,,None,83223000,,,33535000,,,3.21,1.91,,,,,,,,,,,
GRNAW,,,,,,,,N/A,,,,,,,,,,,,,,,,,,,,,
GRNR,,22.03,,None,,,None,Not Found!,,,,,,,,,21.59,20.935,,,,,,,,,,,
GRNQ,Greenpro Capital Corp.,1.74,undefined,-0.242,N/A,undefined,6.680162,-1.10,7457114,-4953475,4522541,-124955755,0.575,85933,1.359375,1.26171875,1.615,1.28,0.0166,-0.06312435250539251,78471696,USD,Malaysia,hold,-3.345,undefined,undefined,Industrials,Consulting Services
GROMW,,,,,,,,N/A,,,,,,,,,,,,,,,,,,,,,
GROM,Grom Social Enterprises Inc.,0.4641,undefined,-1.138,N/A,undefined,0.24127597,-2.35,5681435,-3811378,6271328,-18092,0.334,2463338,1.3413294797687862,1.2861271676300579,0.445,0.346,0.0629,-0.3025143265338519,12599000,USD,United States,buy,-0.827,undefined,undefined,Communication Services,Internet Content & Information
GROW,"U.S. Global Investors, Inc.",4.24,undefined,2.12,N/A,undefined,1.1569333,9.38,29857752,6651750,32936000,-29853868,2.198,4000,1.0341463414634149,1.015341463414634,4.1629,4.1,0.010299999,0.513533648835396,12952900,USD,United States,none,2.412,undefined,undefined,Financial Services,Asset Management
GRPH,"Graphite Bio, Inc.",3.82,173.2478431372549,4.67,25.90,45.352838517605996,0.61403507,N/A,-91737248,-52410500,322292000,114949968,5.537,8188000,1.8454106280193237,1.7246376811594204,3.57,2.07,0.078600004,-0.9003507916002419,58211200,USD,United States,buy,1.083,-33.40124897465996,-8.743782454099465,Healthcare,Biotechnology
GRPN,"Groupon, Inc.",11.55,126.27818823529412,3.319,26.78,10.933176470588235,2.1755497,-1.14,321447296,-158283744,403006016,78432832,13.451,406767008,1.315489749430524,1.2482915717539864,10.96,8.78,0.32729998,-5.354587353351105,29560400,USD,United States,hold,14.678,-203.72630000867616,-17.638640693391874,Communication Services,Internet Content & Information
GRRR,,12.06,,None,,,None,N/A,,None,None,,,None,,,11.83,9.6,,,,,,,,,,,
GRRRW,,0.3701,,None,,,None,N/A,,None,None,,,None,,,0.4321,0.4321,,,,,,,,,,,
GRTX,"Galera Therapeutics, Inc.",1.42,-189.98811764705886,-2.946,51.30,-133.79444904722456,None,N/A,-13748344,-2017125,52007000,16050232,1.939,172000,1.2678571428571426,1.2142857142857142,1.36,1.12,0.0208,-0.07520524502639664,26821600,USD,United States,buy,0.232,-4.850000997878796,-3.4154936604780257,Healthcare,Biotechnology
GRTS,"Gritstone bio, Inc.",4.49,undefined,-1.074,N/A,undefined,1.2944084,-0.39,38357596,-62841500,172162000,-112706896,2.364,25575000,2.625730994152047,2.4210526315789473,4.14,1.71,0.0334,-0.924305537169904,67987800,USD,United States,buy,-0.363,undefined,undefined,Healthcare,Biotechnology
GRVY,"GRAVITY Co., Ltd.",49.56,undefined,9.594,N/A,undefined,0.0013752211,7.28,-255963545600,None,266369007616,266032541888,38332.543,9370999808,1.2029126213592232,1.1725728155339805,48.31,41.2,None,undefined,6948900,USD,South Korea,none,-2.726,undefined,undefined,Communication Services,Electronic Gaming & Multimedia
GRWG,,,,,20.00,,,1.85,,,,,,,,,,,,,,,,,,,,,
GSBC,"Great Southern Bancorp, Inc.",63.29,87.59990196078431,5.602,6.00,1.3841033648409593,1.3419358,,986479232,None,195708000,-640755616,15.855,417633984,1.2582504970178927,1.2366799204771373,62.205,50.3,0.0322,undefined,13338600,USD,United States,hold,None,undefined,undefined,Financial Services,Banks—Regional
GSEV,"Gores Holdings VII, Inc.",9.85,undefined,0.21,,undefined,None,N/A,678780160,None,107354,-676392678,0.002,1700000,1.0144181256436662,1.0133882595262615,9.84,9.71,0.0007,undefined,55000000,USD,United States,none,None,undefined,undefined,Financial Services,Shell Companies
GSEVU,,9.86,,None,,,None,N/A,,None,131752,,,1700000,,,9.85,9.785,,,,,,,,,,,
GSEVW,,,,,,,,N/A,,,,,,,,,,,,,,,,,,,,,
GSHD,"Goosehead Insurance, Inc.",68.37,12.171176470588238,0.396,20.00,0.1780192550912423,None,,1253009024,5575000,31121000,-2268143000,1.515,184168992,1.7530769230769232,1.5683564102564103,61.1659,39,0.13149999,0.27712328630936406,20117400,USD,United States,hold,127.963,8.517465711567219,0.1245789924172476,Financial Services,Insurance—Diversified
GSIT,"GSI Technology, Inc.",3.88,-15.781225490196082,-0.791,10.00,-4.067326157267032,1.3291928,6.04,60309448,None,41461000,-51573336,1.691,0,1.297658862876254,1.2776254180602007,3.8201,2.99,0.0061000003,undefined,24353900,USD,United States,none,-3.655,undefined,undefined,Technology,Semiconductors
GSM,Ferroglobe PLC,7.22,-54.15558823529412,-1.762,20.00,-7.50077399380805,4.5373325,3.27,1607929216,95615872,174004992,-1156418176,0.928,629374976,1.5938189845474613,1.5496688741721854,7.02,4.53,0.0224,0.5109869174861051,187120000,USD,United Kingdom,buy,4.044,15.705333199205292,2.175253905707104,Basic Materials,Other Industrial Metals & Mining
GSMG,Glory Star New Media Group Hold,1.41,undefined,0.551,N/A,undefined,0.6945813,4.64,55833304,16424750,44777000,-51275584,0.657,6760000,2.473684210526316,2.43859649122807,1.39,0.57,0.002,0.24110644956724953,68122400,USD,China,buy,1.707,undefined,undefined,Communication Services,Advertising Agencies
GSMGW,,0.0151,,0.551,,,0.0082266005,N/A,,16424750,44777000,,,6760000,,,0.0138,0.0138,,,,,,,,,,,
GSRM,,9.9,,None,,,180.18182,N/A,,None,1523280,,,0,,,9.92,9.78,,,,,,,,,,,
GSRMR,,1.43,,None,,,714.99994,Not Found!,,None,25000,,,0,,,1.43,0.35,,,,,,,,,,,
GSRMU,,10.05,,None,,,None,N/A,,None,1759287,,,0,,,10.05,9.555,,,,,,,,,,,
GSRMW,,0.105,,None,,,None,N/A,,None,25000,,,0,,,0.1024,0.1024,,,,,,,,,,,
GSUN,,66.15,,None,,,None,39.88,,-6720266,1192780,,,3078877,,,42.2,13.41,,,,,,,,,,,
GT,The Goodyear Tire & Rubber Comp,15.14,20.72389215686275,1.09,9.13,1.3688171834123348,0.9668166,1.66,11993674752,-1022249984,1053000000,-3118575040,3.728,9400999936,1.4656340755082284,1.4138431752178122,14.605,10.33,0.0553,-3.634111097940186,281292992,USD,United States,buy,6.036,-69.0944279630922,-4.563700658064214,Consumer Cyclical,Auto Parts
GTAC,,10.04,,None,,,None,N/A,,None,1095000,,,0,,,10.01,9.69,,,,,,,,,,,
GTACU,,10.05,,0.448,,,None,N/A,,None,1011000,,,0,,,10.05,9.97,,,,,,,,,,,
GTACW,,0.16,,None,,,None,N/A,,None,839000,,,1036000,,,0.16,0.16,,,,,,,,,,,
GTEC,Greenland Technologies Holding ,3.71,undefined,1.033,N/A,undefined,0.6965649,2.01,62903776,-6882243,10920469,-30432207,0.964,11442234,1.426923076923077,1.3653846153846152,3.55,2.6,0.0178,-0.6074622004501523,11329500,USD,United States,buy,5.573,undefined,undefined,Industrials,Specialty Industrial Machinery
GTBP,"GT Biopharma, Inc.",2.7,undefined,-2.244,N/A,undefined,2.5714288,N/A,62875100,4352375,26740000,-55832480,0.877,247000,1.7880794701986755,1.6887417218543046,2.55,1.51,0.022,0.14231633226954066,30582400,USD,United States,buy,None,undefined,undefined,Healthcare,Biotechnology
GTH,Genetron Holdings Limited,1.26,undefined,-0.901,N/A,undefined,0.105423026,-4.74,-355341056,None,559107968,452197256,6.04,83185000,1.4157303370786516,1.2696629213483144,1.13,0.89,None,undefined,90602304,USD,China,buy,0.638,undefined,undefined,Healthcare,Diagnostics & Research
GTHX,"G1 Therapeutics, Inc.",12.81,undefined,-3.275,N/A,undefined,3.0090606,-4.19,254841088,-80026376,183020000,-353608896,4.286,82124000,3.3359375000000004,3.158854166666667,12.13,3.84,0.1257,-1.8819949155850721,42522100,USD,United States,buy,-1.561,undefined,undefined,Healthcare,Biotechnology
GTIM,Good Times Restaurants Inc.,3.15,54.390686274509804,1.31,30.00,17.266884531590414,1.3336138,1.51,88168040,5118000,7066000,-32684848,0.566,53494000,1.290983606557377,1.2868852459016393,3.14,2.44,0.0058999998,0.4081437354960645,12539700,USD,United States,buy,9.823,16.945967841429738,5.379672330612616,Consumer Cyclical,Restaurants
GTLB,GitLab Inc.,64.13,-150.62407843137254,-4.072,25.80,-2.3487303669323647,11.252995,19.22,7579307008,None,934780992,-7908155328,6.329,0,2.086206896551724,1.9577098243331166,60.18,30.74,0.0813,undefined,12600000,USD,United States,buy,-52.988,undefined,undefined,Technology,Software—Application
GTPA,"Gores Technology Partners, Inc.",9.84,undefined,0.15,,undefined,None,N/A,338849696,None,12800,-337721568,0,1300000,1.017580144777663,1.014477766287487,9.81,9.67,0.00029999999,undefined,27500000,USD,United States,none,None,undefined,undefined,Financial Services,Shell Companies
GTPAU,,9.88,,-0.633,,,None,N/A,,None,12800,,,1300000,,,9.88,9.8,,,,,,,,,,,
GTPAW,,,,,,,,N/A,,,,,,,,,,,,,,,,,,,,,
GTPB,"Gores Technology Partners II, I",9.835,undefined,None,,undefined,None,N/A,565998912,None,126069,-566248971,0.002,1475000,1.018854242204496,1.0204081632653061,9.85,9.653,0.0004,undefined,46000000,USD,United States,none,None,undefined,undefined,Financial Services,Shell Companies
GTPBU,,9.85,,None,,,None,N/A,,None,126069,,,1475000,,,9.85,9.8,,,,,,,,,,,
GTPBW,,,,,,,,N/A,,,,,,,,,,,,,,,,,,,,,
GTR,,23.07,,None,,,None,Not Found!,,,,,,,,,22.84,21.45,,,,,,,,,,,
GTX,Garrett Motion Inc.,7.38,40.865,2.229,8.50,5.537262872628727,None,1.26,1435355520,355750016,187000000,-310730432,2.886,1194000000,1.3155080213903743,1.3348663101604277,7.4886,5.61,0.22549999,5.467794438603933,65062800,USD,Switzerland,buy,2.596,100.24289804107212,13.583048515050423,Consumer Cyclical,Auto Parts
GTXAP,,8.32,,2.229,,,None,Not Found!,,355750016,187000000,,,1194000000,,,8.25,6.75,,,,,,,,,,,
GVCI,Green Visor Financial Technolog,10.09,undefined,None,,undefined,None,N/A,251110704,None,515050,-252111206,0.021,0,1.0316973415132924,1.0316973415132924,10.09,9.78,None,undefined,20010000,USD,United States,none,None,undefined,undefined,Financial Services,Shell Companies
